#Log_File	LOG005																		
#Comment																			
#Device	FireStingGO2_Pocket_Oxygen_Meter																		
#Firmware	3.38																		
#Unique_ID	24796C035B27F293																		
#Manufacturer	Pyro_Science_GmbH																		
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity														
#	XB7-547-207	Water	%air sat.	Sensor	0.0 psu														
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%																
#	XB7-547-207	4-Jun-23	not cal.																
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency												
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz												
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	54.700°	21.191°	20.00°C	23.23°C	1016 mbar	48%RH	0.804	0.122	4000 Hz	#NAME?	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	#NAME?	0	20.95%O2
#																			
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)					
1179	6/8/2023 18:00	87.995		15.74	15.74	1007.6	57.2	353400		0	23.755	60.9	-0.1	17.93					
1180	6/8/2023 18:05	87.872		15.73	15.73	1007.7	57.3	353700		0	23.772	61	0	17.85					
1181	6/8/2023 18:10	87.945		15.73	15.73	1007.7	57.3	354000		0	23.761	60.9	-0.1	17.77					
1182	6/8/2023 18:15	87.854		15.74	15.74	1007.7	57.4	354300		0	23.773	61	-0.1	17.68					
1183	6/8/2023 18:20	87.914		15.74	15.74	1007.7	57.5	354600		0	23.765	61	0	17.58					
1184	6/8/2023 18:25	87.678		15.73	15.73	1007.7	57.6	354900		0	23.798	61.1	-0.1	17.48					
1185	6/8/2023 18:30	87.906		15.74	15.74	1007.8	57.7	355200		0	23.766	61.1	0	17.35					
1186	6/8/2023 18:35	87.951		15.73	15.73	1007.8	57.8	355500		0	23.759	61.2	0	17.24					
1187	6/8/2023 18:40	87.974		15.74	15.74	1007.8	57.9	355800		0	23.755	61.2	-0.1	17.13					
1188	6/8/2023 18:45	87.887		15.74	15.74	1007.9	58	356100		0	23.766	61.3	-0.1	17.03					
1189	6/8/2023 18:50	88.205		15.74	15.74	1007.9	58.1	356400		0	23.723	61.3	0	16.92					
1190	6/8/2023 18:55	87.923		15.74	15.74	1008	58.2	356700		0	23.761	61.4	0.3	16.81					
1191	6/8/2023 19:00	87.774		15.73	15.73	1007.9	58.3	357000		0	23.782	61.4	0.1	16.72					
1192	6/8/2023 19:05	87.742		15.74	15.74	1007.9	58.4	357300		0	23.787	61.5	0	16.64					
1193	6/8/2023 19:10	87.859		15.74	15.74	1008	58.5	357600		0	23.768	61.5	0	16.54					
1194	6/8/2023 19:15	87.752		15.73	15.73	1008.2	58.7	357900		0	23.782	61.5	0.1	16.46					
1195	6/8/2023 19:20	87.894		15.74	15.74	1008.2	58.8	358200		0	23.762	61.5	0.1	16.37					
1196	6/8/2023 19:25	88.067		15.74	15.74	1008.2	58.9	358500		0	23.738	61.5	0	16.28					
1197	6/8/2023 19:30	87.935		15.74	15.74	1008.2	59	358800		0	23.755	61.5	-0.2	16.22					
1198	6/8/2023 19:35	87.86		15.74	15.74	1008.3	59.1	359100		0	23.765	61.7	0.2	16.15					
1199	6/8/2023 19:40	87.992		15.74	15.74	1008.3	59.2	359400		0	23.747	61.7	0.1	16.08					
1200	6/8/2023 19:45	87.925		15.74	15.74	1008.3	59.3	359700		0	23.755	61.7	-0.1	16.02					
1201	6/8/2023 19:50	88.167		15.74	15.74	1008.4	59.4	360000		0	23.722	61.7	0	15.94					
1202	6/8/2023 19:55	87.892		15.74	15.74	1008.4	59.5	360300		0	23.759	61.8	0.1	15.88					
1203	6/8/2023 20:00	88.052		15.74	15.74	1008.5	59.6	360600		0	23.736	61.8	0	15.81					
1204	6/8/2023 20:05	88.283		15.75	15.75	1008.5	59.7	360900		0	23.704	61.8	0	15.73					
1205	6/8/2023 20:10	87.984		15.74	15.74	1008.7	59.8	361200		0	23.743	61.8	-0.1	15.68					
1206	6/8/2023 20:15	88.067		15.74	15.74	1008.8	59.9	361500		0	23.731	61.8	0	15.64					
1207	6/8/2023 20:20	87.91		15.74	15.74	1008.9	60	361800		0	23.751	61.8	-0.1	15.6					
1208	6/8/2023 20:25	88.009		15.74	15.74	1008.8	60.1	362100		0	23.738	61.8	0	15.55					
1209	6/8/2023 20:30	88.133		15.74	15.74	1008.9	60.2	362400		0	23.719	61.9	-0.1	15.51					
1210	6/8/2023 20:35	87.717		15.75	15.75	1009	60.3	362700		0	23.775	61.8	0	15.48					
1211	6/8/2023 20:40	87.954		15.74	15.74	1009	60.4	363000		0	23.743	61.8	-0.3	15.45					
1212	6/8/2023 20:45	87.963		15.74	15.74	1009	60.5	363300		0	23.741	61.9	0.1	15.42					
1213	6/8/2023 20:50	88.115		15.74	15.74	1009.1	60.6	363600		0	23.72	61.9	-0.2	15.41					
1214	6/8/2023 20:55	88.091		15.74	15.74	1009.1	60.7	363900		0	23.723	61.9	0	15.37					
1215	6/8/2023 21:00	87.947		15.74	15.74	1009.2	60.8	364200		0	23.742	61.9	-0.1	15.36					
1216	6/8/2023 21:05	87.958		15.74	15.74	1009.3	60.9	364500		0	23.738	61.9	-0.1	15.32					
1217	6/8/2023 21:10	87.942		15.75	15.75	1009.4	61	364800		0	23.739	61.9	0.1	15.3					
1218	6/8/2023 21:15	88.109		15.75	15.75	1009.4	61.1	365100		0	23.716	61.9	-0.1	15.26					
1219	6/8/2023 21:20	88.025		15.74	15.74	1009.5	61.2	365400		0	23.727	61.9	-0.1	15.24					
1220	6/8/2023 21:25	87.915		15.74	15.74	1009.4	61.3	365700		0	23.743	62	0	15.21					
1221	6/8/2023 21:30	87.968		15.75	15.75	1009.5	61.4	366000		0	23.734	62	0	15.19					
1222	6/8/2023 21:35	87.961		15.75	15.75	1009.4	61.5	366300		0	23.736	62	0	15.17					
1223	6/8/2023 21:40	88.01		15.75	15.75	1009.6	61.6	366600		0	23.728	62	-0.1	15.13					
1224	6/8/2023 21:45	87.923		15.74	15.74	1009.6	61.7	366900		0	23.74	62.1	0	15.11					
1225	6/8/2023 21:50	88.263		15.75	15.75	1009.5	61.8	367200		0	23.694	62	-0.3	15.09					
1226	6/8/2023 21:55	88.424		15.74	15.74	1009.6	61.9	367500		0	23.671	62	0	15.07					
1227	6/8/2023 22:00	87.853		15.75	15.75	1009.6	62.1	367800		0	23.749	62	0	15.04					
1228	6/8/2023 22:05	88.137		15.75	15.75	1009.6	62.2	368100		0	23.71	62	-0.3	15.03					
1229	6/8/2023 22:10	88.08		15.75	15.75	1009.6	62.3	368400		0	23.718	62.1	-0.2	15					
1230	6/8/2023 22:15	88.053		15.75	15.75	1009.7	62.4	368700		0	23.721	62	-0.1	14.99					
1231	6/8/2023 22:20	88.144		15.75	15.75	1009.6	62.5	369000		0	23.709	62.1	0.1	14.98					
1232	6/8/2023 22:25	87.889		15.74	15.74	1009.6	62.6	369300		0	23.745	62	-0.2	14.96					
1233	6/8/2023 22:30	87.778		15.75	15.75	1009.7	62.6	369600		0	23.758	62	0	14.96					
1234	6/8/2023 22:35	88.237		15.74	15.74	1009.5	62.7	369900		0	23.698	62	0	14.94					
1235	6/8/2023 22:40	88.01		15.75	15.75	1009.6	62.8	370200		0	23.728	62.1	-0.1	14.93					
1236	6/8/2023 22:45	88.154		15.75	15.75	1009.6	62.9	370500		0	23.707	62.1	0.1	14.92					
1237	6/8/2023 22:50	88.067		15.75	15.75	1009.5	63	370800		0	23.721	62.1	0.1	14.89					
1238	6/8/2023 22:55	87.981		15.75	15.75	1009.6	63	371100		0	23.731	62	0.1	14.88					
1239	6/8/2023 23:00	87.96		15.74	15.74	1009.6	63.2	371400		0	23.735	62.1	0	14.86					
1240	6/8/2023 23:05	87.776		15.76	15.76	1009.6	66.6	371700		0	23.759	62.2	0.1	14.85					
1241	6/8/2023 23:10	88.158		15.75	15.75	1009.6	66.6	372000		0	23.707	62.2	0	14.81					
1242	6/8/2023 23:15	88.008		15.75	15.75	1009.6	67.2	372300		0	23.727	62.2	0	14.76					
1243	6/8/2023 23:20	87.993		15.75	15.75	1009.5	67.2	372600		0	23.73	62.2	0.1	14.73					
1244	6/8/2023 23:25	87.998		15.75	15.75	1009.5	67.3	372900		0	23.73	62.2	0	14.68					
1245	6/8/2023 23:30	88.08		15.74	15.74	1009.4	66.9	373200		0	23.72	62.2	0.1	14.66					
1246	6/8/2023 23:35	88.145		15.74	15.74	1009.5	66.6	373500		0	23.711	62.3	0	14.62					
1247	6/8/2023 23:40	88.102		15.75	15.75	1009.3	66.7	373800		0	23.718	62.2	0.1	14.59					
1248	6/8/2023 23:45	88.235		15.75	15.75	1009.4	66.7	374100		0	23.699	62.2	0.3	14.57					
1249	6/8/2023 23:50	88.318		15.75	15.75	1009.4	66.8	374400		0	23.688	62.3	0.2	14.53					
1250	6/8/2023 23:55	88.009		15.75	15.75	1009.4	66.7	374700		0	23.729	62.3	0	14.49					
1251	6/9/2023 0:00	88.117		15.75	15.75	1009.4	67	375000		0	23.715	62.3	0.1	14.46					
1252	6/9/2023 0:05	88.113		15.75	15.75	1009.4	67.2	375300		0	23.716	62.3	0.1	14.42					
1253	6/9/2023 0:10	88.222		15.75	15.75	1009.3	67	375600		0	23.701	62.4	0	14.39					
1254	6/9/2023 0:15	87.916		15.76	15.76	1009.4	67.3	375900		0	23.742	62.3	0.1	14.35					
1255	6/9/2023 0:20	88.113		15.75	15.75	1009.4	67	376200		0	23.716	62.4	0	14.32					
1256	6/9/2023 0:25	88.04		15.75	15.75	1009.4	66.9	376500		0	23.726	62.4	0	14.29					
1257	6/9/2023 0:30	88.16		15.74	15.74	1009.4	67	376800		0	23.71	62.4	-0.1	14.26					
1258	6/9/2023 0:35	88.152		15.76	15.76	1009.4	67.4	377100		0	23.71	62.4	-0.1	14.22					
1259	6/9/2023 0:40	88.003		15.75	15.75	1009.3	67.2	377400		0	23.731	62.4	0	14.2					
1260	6/9/2023 0:45	88.301		15.76	15.76	1009.3	67.2	377700		0	23.69	62.4	0.1	14.18					
1261	6/9/2023 0:50	88.177		15.75	15.75	1009.3	67.1	378000		0	23.708	62.4	0.1	14.15					
1262	6/9/2023 0:55	88.033		15.75	15.75	1009.4	67.1	378300		0	23.727	62.4	0.3	14.13					
1263	6/9/2023 1:00	88.289		15.75	15.75	1009.3	67.3	378600		0	23.693	62.4	-0.2	14.09					
1264	6/9/2023 1:05	88.406		15.75	15.75	1009.2	67.1	378900		0	23.679	62.4	0.1	14.08					
1265	6/9/2023 1:10	88.22		15.75	15.75	1009.2	67.2	379200		0	23.703	62.4	-0.1	14.06					
1266	6/9/2023 1:15	88.242		15.75	15.75	1009.3	67.2	379500		0	23.7	62.5	0.2	14.02					
1267	6/9/2023 1:20	88.349		15.74	15.74	1009.3	67.4	379800		0	23.685	62.5	0	13.99					
1268	6/9/2023 1:25	88.119		15.75	15.75	1009.2	67.4	380100		0	23.717	62.5	0.1	13.95					
1269	6/9/2023 1:30	88.152		15.74	15.74	1009.2	67.1	380400		0	23.714	62.5	0.2	13.93					
1270	6/9/2023 1:35	88.332		15.75	15.75	1009.3	67.2	380700		0	23.686	62.5	0	13.9					
1271	6/9/2023 1:40	88.165		15.76	15.76	1009.3	67.4	381000		0	23.709	62.6	0	13.86					
1272	6/9/2023 1:45	88.345		15.75	15.75	1009.3	67.3	381300		0	23.684	62.5	-0.1	13.82					
1273	6/9/2023 1:50	88.295		15.75	15.75	1009.3	67.2	381600		0	23.691	62.5	0.1	13.81					
1274	6/9/2023 1:55	88.052		15.75	15.75	1009.2	67.3	381900		0	23.726	62.6	0	13.76					
1275	6/9/2023 2:00	88.318		15.75	15.75	1009.2	67.3	382200		0	23.689	62.6	0.1	13.72					
1276	6/9/2023 2:05	88.327		15.75	15.75	1009.2	67.4	382500		0	23.688	62.6	-0.1	13.68					
1277	6/9/2023 2:10	87.988		15.75	15.75	1009.2	67.4	382800		0	23.735	62.6	0.1	13.64					
1278	6/9/2023 2:15	88.337		15.74	15.74	1009.2	67.4	383100		0	23.688	62.6	0.1	13.61					
1279	6/9/2023 2:20	88.371		15.75	15.75	1009.3	67.4	383400		0	23.682	62.6	-0.1	13.58					
1280	6/9/2023 2:25	87.917		15.74	15.74	1009.2	67.3	383700		0	23.746	62.6	0	13.54					
1281	6/9/2023 2:30	88.039		15.74	15.74	1009.3	67.5	384000		0	23.727	62.7	0.1	13.51					
1282	6/9/2023 2:35	88.286		15.75	15.75	1009.2	67.5	384300		0	23.694	62.6	0.1	13.45					
1283	6/9/2023 2:40	88.152		15.75	15.75	1009.2	67.5	384600		0	23.712	62.6	0.1	13.4					
1284	6/9/2023 2:45	88.326		15.74	15.74	1009.2	67.5	384900		0	23.689	62.7	-0.1	13.36					
1285	6/9/2023 2:50	88.211		15.75	15.75	1009.3	67.5	385200		0	23.703	62.7	-0.1	13.33					
1286	6/9/2023 2:55	88.131		15.74	15.74	1009.4	67.9	385500		0	23.713	62.7	-0.1	13.29					
1287	6/9/2023 3:00	88.33		15.74	15.74	1009.5	67.8	385800		0	23.686	62.7	-0.2	13.25					
1288	6/9/2023 3:05	88.218		15.75	15.75	1009.5	67.8	386100		0	23.7	62.7	0.1	13.2					
1289	6/9/2023 3:10	88.301		15.75	15.75	1009.5	67.9	386400		0	23.689	62.7	0	13.14					
1290	6/9/2023 3:15	88.118		15.74	15.74	1009.5	67.9	386700		0	23.715	62.7	0.2	13.11					
1291	6/9/2023 3:20	88.259		15.74	15.74	1009.6	67.9	387000		0	23.694	62.8	-0.1	13.06					
1292	6/9/2023 3:25	88.261		15.75	15.75	1009.5	68	387300		0	23.694	62.8	0	13.03					
1293	6/9/2023 3:30	88.468		15.74	15.74	1009.6	68.1	387600		0	23.665	62.8	-0.1	12.98					
1294	6/9/2023 3:35	88.281		15.74	15.74	1009.6	68	387900		0	23.691	62.8	0	12.93					
1295	6/9/2023 3:40	88.223		15.74	15.74	1009.6	67.9	388200		0	23.7	62.8	0	12.88					
1296	6/9/2023 3:45	88.198		15.74	15.74	1009.6	68.2	388500		0	23.702	62.8	-0.2	12.83					
1297	6/9/2023 3:50	88.156		15.73	15.73	1009.6	68.1	388800		0	23.709	62.8	0.2	12.77					
1298	6/9/2023 3:55	88.341		15.74	15.74	1009.7	68.1	389100		0	23.682	62.9	-0.2	12.74					
1299	6/9/2023 4:00	88.307		15.74	15.74	1009.7	68.2	389400		0	23.686	62.9	0.1	12.69					
1300	6/9/2023 4:05	88.183		15.73	15.73	1009.8	68.2	389700		0	23.703	62.9	0	12.65					
1301	6/9/2023 4:10	88.253		15.73	15.73	1009.7	68.3	390000		0	23.694	62.9	0.3	12.62					
1302	6/9/2023 4:15	88.442		15.74	15.74	1009.8	68.4	390300		0	23.667	63	0	12.58					
1303	6/9/2023 4:20	88.244		15.74	15.74	1009.8	68.2	390600		0	23.694	62.9	0	12.52					
1304	6/9/2023 4:25	88.202		15.74	15.74	1009.8	68.2	390900		0	23.699	62.9	0.1	12.5					
1305	6/9/2023 4:30	88.248		15.74	15.74	1009.8	68.3	391200		0	23.694	63	0.2	12.44					
1306	6/9/2023 4:35	88.222		15.73	15.73	1009.8	68.3	391500		0	23.697	63	0.1	12.42					
1307	6/9/2023 4:40	88.298		15.73	15.73	1009.9	68.3	391800		0	23.686	63	-0.1	12.4					
1308	6/9/2023 4:45	88.329		15.73	15.73	1009.9	68.5	392100		0	23.681	63.1	-0.1	12.38					
1309	6/9/2023 4:50	88.256		15.73	15.73	1010.1	68.4	392400		0	23.69	63	0	12.37					
1310	6/9/2023 4:55	88.29		15.73	15.73	1010	68.5	392700		0	23.686	63	0.3	12.36					
1311	6/9/2023 5:00	88.403		15.74	15.74	1010.1	68.6	393000		0	23.669	63	0.3	12.34					
1312	6/9/2023 5:05	88.306		15.73	15.73	1010.1	68.7	393300		0	23.682	63	-0.1	12.31					
1313	6/9/2023 5:10	88.264		15.73	15.73	1010.2	68.7	393600		0	23.687	63	0.1	12.29					
1314	6/9/2023 5:15	88.201		15.73	15.73	1010.3	68.7	393900		0	23.695	63	0.2	12.28					
1315	6/9/2023 5:20	88.507		15.73	15.73	1010.4	68.8	394200		0	23.651	63	0.1	12.3					
1316	6/9/2023 5:25	88.286		15.73	15.73	1010.4	68.8	394500		0	23.682	63	0.1	12.3					
1317	6/9/2023 5:30	88.313		15.72	15.72	1010.5	68.9	394800		0	23.677	63	-0.1	12.32					
1318	6/9/2023 5:35	88.168		15.72	15.72	1010.5	69	395100		0	23.698	63	0.1	12.36					
1319	6/9/2023 5:40	88.189		15.72	15.72	1010.5	69.1	395400		0	23.694	62.9	-0.2	12.4					
1320	6/9/2023 5:45	88.195		15.73	15.73	1010.5	69.1	395700		0	23.694	63	0	12.43					
1321	6/9/2023 5:50	88.219		15.72	15.72	1010.4	69.2	396000		0	23.691	62.9	0	12.49					
1322	6/9/2023 5:55	88.322		15.72	15.72	1010.5	69.3	396300		0	23.676	62.9	0.1	12.54					
1323	6/9/2023 6:00	88.284		15.72	15.72	1010.6	69.3	396600		0	23.68	62.9	-0.2	12.6					
1324	6/9/2023 6:05	88.303		15.72	15.72	1010.6	69.6	396900		0	23.678	62.9	0	12.65					
1325	6/9/2023 6:10	88.212		15.71	15.71	1010.5	69.7	397200		0	23.692	62.9	-0.1	12.75					
1326	6/9/2023 6:15	88.491		15.72	15.72	1010.5	70	397500		0	23.653	62.9	-0.2	12.84					
1327	6/9/2023 6:20	88.398		15.72	15.72	1010.5	69.8	397800		0	23.665	62.8	-0.1	12.96					
1328	6/9/2023 6:25	88.343		15.72	15.72	1010.6	70	398100		0	23.672	62.8	0	13.08					
1329	6/9/2023 6:30	88.348		15.71	15.71	1010.7	69.8	398400		0	23.671	62.7	-0.1	13.2					
1330	6/9/2023 6:35	88.028		15.72	15.72	1010.7	69.9	398700		0	23.715	62.7	0.1	13.37					
1331	6/9/2023 6:40	88.351		15.72	15.72	1010.8	69.9	399000		0	23.669	62.6	-0.1	13.56					
1332	6/9/2023 6:45	88.443		15.71	15.71	1010.8	69.7	399300		0	23.657	62.5	0.2	13.63					
1333	6/9/2023 6:50	88.556		15.71	15.71	1010.9	69.9	399600		0	23.641	62.5	0	13.73					
1334	6/9/2023 6:55	88.392		15.71	15.71	1010.9	69.7	399900		0	23.662	62.4	0	13.84					
1335	6/9/2023 7:00	88.432		15.71	15.71	1010.9	69.6	400200		0	23.658	62.4	-0.3	13.96					
1336	6/9/2023 7:05	88.601		15.7	15.7	1010.9	69.6	400500		0	23.635	62.3	-0.2	14.08					
1337	6/9/2023 7:10	88.379		15.71	15.71	1010.9	69.8	400800		0	23.665	62.3	0	14.2					
1338	6/9/2023 7:15	88.244		15.71	15.71	1010.9	70	401100		0	23.684	62.2	0	14.35					
1339	6/9/2023 7:20	88.296		15.71	15.71	1010.9	70	401400		0	23.676	62.1	-0.1	14.49					
1340	6/9/2023 7:25	88.05		15.71	15.71	1011.1	69.8	401700		0	23.708	62.1	-0.1	14.67					
1341	6/9/2023 7:30	88.103		15.7	15.7	1011	69.9	402000		0	23.703	62	0	14.77					
1342	6/9/2023 7:35	88.495		15.7	15.7	1011	70.1	402300		0	23.649	61.9	-0.2	14.89					
1343	6/9/2023 7:40	88.32		15.69	15.69	1011	70	402600		0	23.674	62	-0.1	15.03					
1344	6/9/2023 7:45	88.386		15.7	15.7	1010.9	70.1	402900		0	23.665	61.9	-0.1	15.25					
1345	6/9/2023 7:50	88.251		15.69	15.69	1010.9	68.4	403200		0	23.684	61.8	-0.1	15.62					
1346	6/9/2023 7:55	88.395		15.7	15.7	1010.9	67.7	403500		0	23.664	61.7	0.1	15.91					
1347	6/9/2023 8:00	87.865		15.7	15.7	1010.8	66.6	403800		0	23.738	61.6	-0.1	16.27					
1348	6/9/2023 8:05	88.515		15.7	15.7	1010.8	65.2	404100		0	23.648	61.4	0	16.55					
1349	6/9/2023 8:10	88.37		15.69	15.69	1010.9	64.7	404400		0	23.669	61.3	-0.1	16.72					
1350	6/9/2023 8:15	88.125		15.69	15.69	1010.9	65.3	404700		0	23.702	61.2	-0.2	16.75					
1351	6/9/2023 8:20	87.915		15.69	15.69	1011	65.7	405000		0	23.73	61.2	-0.2	16.77					
1352	6/9/2023 8:25	88.107		15.69	15.69	1011	65.9	405300		0	23.704	61.2	0.1	16.83					
1353	6/9/2023 8:30	88.108		15.69	15.69	1011.1	65.4	405600		0	23.703	61.2	0	17					
1354	6/9/2023 8:35	88.153		15.68	15.68	1010.9	64.1	405900		0	23.699	61.2	0	17.14					
1355	6/9/2023 8:40	88.498		15.69	15.69	1011	65.2	406200		0	23.651	61.1	-0.3	17.22					
1356	6/9/2023 8:45	88.438		15.68	15.68	1011	64.9	406500		0	23.659	61	0	17.33					
1357	6/9/2023 8:50	88		15.68	15.68	1011	62.3	406800		0	23.719	61	-0.1	17.48					
1358	6/9/2023 8:55	88.07		15.69	15.69	1011.1	63	407100		0	23.708	60.9	-0.1	17.64					
1359	6/9/2023 9:00	88.017		15.68	15.68	1011	62.1	407400		0	23.717	60.8	-0.3	17.69					
1360	6/9/2023 9:05	88.165		15.68	15.68	1011.1	63	407700		0	23.696	60.8	-0.1	17.78					
1361	6/9/2023 9:10	88.034		15.68	15.68	1011	61.5	408000		0	23.715	60.7	-0.1	17.92					
1362	6/9/2023 9:15	88.319		15.67	15.67	1011.1	61.7	408300		0	23.675	60.7	-0.1	17.98					
1363	6/9/2023 9:20	88.414		15.67	15.67	1011.2	61.6	408600		0	23.661	60.6	-0.2	18.06					
1364	6/9/2023 9:25	88.137		15.68	15.68	1011.1	61.1	408900		0	23.7	60.6	-0.1	18.15					
1365	6/9/2023 9:30	88.157		15.67	15.67	1011.1	59.9	409200		0	23.697	60.5	0.1	18.16					
1366	6/9/2023 9:35	88.301		15.68	15.68	1011.1	61.7	409500		0	23.677	60.5	-0.1	18.12					
1367	6/9/2023 9:40	88.213		15.67	15.67	1011	62	409800		0	23.691	60.5	0	18.13					
1368	6/9/2023 9:45	88.281		15.67	15.67	1011.1	62.5	410100		0	23.681	60.5	-0.2	18.17					
1369	6/9/2023 9:50	88.073		15.66	15.66	1011.2	62.4	410400		0	23.709	60.5	-0.1	18.22					
1370	6/9/2023 9:55	88.088		15.66	15.66	1011.1	60.6	410700		0	23.708	60.6	-0.3	18.42					
1371	6/9/2023 10:00	88.348		15.67	15.67	1011.2	60.5	411000		0	23.671	60.5	-0.2	18.73					
1372	6/9/2023 10:05	88.095		15.66	15.66	1011.1	59.2	411300		0	23.707	60.3	-0.1	18.91					
1373	6/9/2023 10:10	88.112		15.67	15.67	1011	59	411600		0	23.705	60.3	-0.1	19.05					
1374	6/9/2023 10:15	88.265		15.66	15.66	1011.1	59.5	411900		0	23.683	60.1	-0.1	19.09					
1375	6/9/2023 10:20	87.961		15.66	15.66	1011	60.2	412200		0	23.727	60.2	-0.1	19.09					
1376	6/9/2023 10:25	88.475		15.65	15.65	1010.9	60.1	412500		0	23.658	60.2	0	19.27					
1377	6/9/2023 10:30	88.401		15.66	15.66	1010.9	58.7	412800		0	23.668	60.1	-0.1	19.34					
1378	6/9/2023 10:35	88.209		15.66	15.66	1011	59.6	413100		0	23.694	60	-0.1	19.31					
1379	6/9/2023 10:40	88.218		15.66	15.66	1010.8	58.7	413400		0	23.694	60	-0.1	19.33					
1380	6/9/2023 10:45	88.001		15.65	15.65	1010.8	58.5	413700		0	23.724	60	0.1	19.58					
1381	6/9/2023 10:50	88.199		15.65	15.65	1010.9	58.4	414000		0	23.697	59.9	0.1	19.74					
1382	6/9/2023 10:55	88.053		15.65	15.65	1010.7	57.7	414300		0	23.719	59.8	0	19.84					
1383	6/9/2023 11:00	88.283		15.65	15.65	1010.7	57.6	414600		0	23.688	59.8	0.2	19.91					
1384	6/9/2023 11:05	88.349		15.64	15.64	1010.6	56.5	414900		0	23.68	59.7	-0.2	20.13					
1385	6/9/2023 11:10	88.061		15.65	15.65	1010.5	56.6	415200		0	23.721	59.7	0	20.24					
1386	6/9/2023 11:15	88.166		15.64	15.64	1010.5	55.8	415500		0	23.708	59.6	-0.3	20.46					
1387	6/9/2023 11:20	88.326		15.65	15.65	1010.5	55.1	415800		0	23.685	59.5	-0.2	20.49					
1388	6/9/2023 11:25	88.186		15.64	15.64	1010.5	55.2	416100		0	23.704	59.6	-0.1	20.54					
1389	6/9/2023 11:30	87.989		15.65	15.65	1010.6	55.2	416400		0	23.73	59.5	-0.1	20.56					
1390	6/9/2023 11:35	88.184		15.65	15.65	1010.4	55	416700		0	23.705	59.4	-0.2	20.67					
1391	6/9/2023 11:40	87.886		15.64	15.64	1010.4	55.2	417000		0	23.747	58.5	-0.8	21.94					
1392	6/9/2023 11:45	87.9		15.64	15.64	1010.4	54.9	417300		0	23.745	58.1	-0.8	22.36					
1393	6/9/2023 11:50	87.906		15.64	15.64	1010.3	54.4	417600		0	23.745	57.9	-0.7	22.8					
1394	6/9/2023 11:55	88.016		15.64	15.64	1010.4	53.8	417900		0	23.729	57.7	-0.8	23.19					
1395	6/9/2023 12:00	88.107		15.64	15.64	1010.2	53.3	418200		0	23.72	57.5	-0.7	23.61					
1396	6/9/2023 12:05	87.874		15.64	15.64	1010.2	53	418500		0	23.751	57.3	-0.7	23.52					
1397	6/9/2023 12:10	87.771		15.64	15.64	1010.3	53.4	418800		0	23.765	57.3	-0.7	23.28					
1398	6/9/2023 12:15	87.837		15.64	15.64	1010.2	53.3	419100		0	23.757	57.3	-0.9	22.98					
1399	6/9/2023 12:20	88.046		15.64	15.64	1010.2	53.5	419400		0	23.728	57.4	-0.9	22.81					
1400	6/9/2023 12:25	87.909		15.63	15.63	1010	53.7	419700		0	23.749	57.5	-0.8	22.72					
1401	6/9/2023 12:30	87.943		15.63	15.63	1010.1	53.8	420000		0	23.744	55.6	-0.8	22.28					
1402	6/9/2023 12:35	87.785		15.64	15.64	1010	54.2	420300		0	23.766	55.3	-0.8	21.89					
1403	6/9/2023 12:40	88.127		15.63	15.63	1010.1	54.4	420600		0	23.718	55.4	-0.6	21.62					
1404	6/9/2023 12:45	88.083		15.64	15.64	1010	55.2	420900		0	23.725	55.4	-0.3	21.5					
1405	6/9/2023 12:50	87.756		15.63	15.63	1010	55.4	421200		0	23.771	55.4	-0.5	21.4					
1406	6/9/2023 12:55	88.004		15.63	15.63	1010	54.6	421500		0	23.737	55.4	-0.5	21.33					
1407	6/9/2023 13:00	88.069		15.62	15.62	1009.9	53.4	421800		0	23.73	55.4	-0.6	21.31					
1408	6/9/2023 13:05	88.177		15.63	15.63	1009.8	54.2	422100		0	23.715	55.4	-0.4	21.44					
1409	6/9/2023 13:10	87.958		15.63	15.63	1009.9	53.6	422400		0	23.745	55.3	-0.3	21.57					
1410	6/9/2023 13:15	87.657		15.63	15.63	1009.8	52.2	422700		0	23.788	55.2	-0.3	21.67					
1411	6/9/2023 13:20	87.918		15.63	15.63	1009.8	53	423000		0	23.751	55.2	-0.5	21.71					
1412	6/9/2023 13:25	87.879		15.62	15.62	1009.7	53.1	423300		0	23.758	55.2	-0.4	21.83					
1413	6/9/2023 13:30	88.043		15.63	15.63	1009.6	52.7	423600		0	23.736	55	-0.6	21.99					
1414	6/9/2023 13:35	88.219		15.63	15.63	1009.7	51.9	423900		0	23.712	55	-0.4	21.97					
1415	6/9/2023 13:40	88.082		15.63	15.63	1009.6	51.6	424200		0	23.731	55	-0.4	21.97					
