#Log_File	LOG006																		
#Comment																			
#Device	FireStingGO2_Pocket_Oxygen_Meter																		
#Firmware	3.38																		
#Unique_ID	24796C035B27F293																		
#Manufacturer	Pyro_Science_GmbH																		
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity														
#	XB7-547-207	Water	%air sat.	Sensor	0.0 psu														
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%																
#	XB7-547-207	4-Jun-23	not cal.																
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency												
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz												
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	54.700°	21.191°	20.00°C	23.23°C	1016 mbar	48%RH	0.804	0.122	4000 Hz	#NAME?	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	#NAME?	0	20.95%O2
#																			
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)					
1426	6/14/2023 14:00	49.14		16.54	16.54	1002.2	78	427500		0	30.979	77.1	0.2	21.83					
1427	6/14/2023 14:05	49.123		16.54	16.54	1002.3	77.9	427800		0	30.983	77.1	0.3	21.68					
1428	6/14/2023 14:10	49.271		16.54	16.54	1002.3	77.7	428100		0	30.944	77.2	-0.1	21.54					
1429	6/14/2023 14:15	49.321		16.54	16.54	1002.4	78.1	428400		0	30.931	77.3	0.1	21.45					
1430	6/14/2023 14:20	49.49		16.54	16.54	1002.3	78	428700		0	30.89	77.3	0.1	21.42					
1431	6/14/2023 14:25	49.448		16.54	16.54	1002.3	77.7	429000		0	30.9	77.2	-0.1	21.42					
1432	6/14/2023 14:30	49.68		16.54	16.54	1002.3	77.8	429300		0	30.842	77.2	0.2	21.36					
1433	6/14/2023 14:35	49.664		16.54	16.54	1002.2	77.6	429600		0	30.846	77.3	0.2	21.3					
1434	6/14/2023 14:40	49.671		16.54	16.54	1002.2	77.6	429900		0	30.845	77.3	0.2	21.33					
1435	6/14/2023 14:45	49.864		16.54	16.54	1002.2	77.4	430200		0	30.797	77.1	0.1	21.39					
1436	6/14/2023 14:50	49.996		16.54	16.54	1002.2	77.7	430500		0	30.764	77.1	0	21.64					
1437	6/14/2023 14:55	50.021		16.54	16.54	1002.2	77.3	430800		0	30.758	76.7	0	22.03					
1438	6/14/2023 15:00	50.257		16.54	16.54	1002.1	76.6	431100		0	30.7	76.3	-0.2	22.32					
1439	6/14/2023 15:05	50.41		16.53	16.53	1002.2	76.3	431400		0	30.662	76.2	0	22.35					
1440	6/14/2023 15:10	50.496		16.53	16.53	1002.2	76.7	431700		0	30.64	76	0.1	22.39					
1441	6/14/2023 15:15	50.701		16.53	16.53	1002.1	76.7	432000		0	30.59	75.8	0.2	22.67					
1442	6/14/2023 15:20	50.905		16.54	16.54	1002.1	76.5	432300		0	30.54	75.6	0.2	22.91					
1443	6/14/2023 15:25	51.05		16.53	16.53	1002.1	76.3	432600		0	30.505	75.4	0.2	23.18					
1444	6/14/2023 15:30	51.179		16.53	16.53	1002.2	76.2	432900		0	30.472	75	0.2	23.46					
1445	6/14/2023 15:35	51.391		16.53	16.53	1002.2	75.8	433200		0	30.42	74.8	0.2	23.63					
1446	6/14/2023 15:40	51.47		16.53	16.53	1002.1	75.1	433500		0	30.403	74.5	0.2	23.8					
1447	6/14/2023 15:45	51.562		16.53	16.53	1002.1	74.9	433800		0	30.38	74.3	0.2	23.94					
1448	6/14/2023 15:50	51.665		16.54	16.54	1002	74.6	434100		0	30.355	74.1	0.1	24.03					
1449	6/14/2023 15:55	51.862		16.53	16.53	1001.9	73.6	434400		0	30.309	74	0.1	24.11					
1450	6/14/2023 16:00	51.97		16.53	16.53	1002.1	73.3	434700		0	30.281	73.8	-0.1	24.15					
1451	6/14/2023 16:05	52.251		16.53	16.53	1001.9	72.9	435000		0	30.216	73.7	0.1	24.25					
1452	6/14/2023 16:10	52.341		16.53	16.53	1002	72.5	435300		0	30.194	73.6	0	24.29					
1453	6/14/2023 16:15	52.471		16.54	16.54	1001.9	72.5	435600		0	30.163	73.5	0.1	24.35					
1454	6/14/2023 16:20	52.493		16.53	16.53	1001.8	73.1	435900		0	30.159	73.3	0.2	24.41					
1455	6/14/2023 16:25	52.836		16.54	16.54	1001.8	72.7	436200		0	30.077	73.1	0.2	24.46					
1456	6/14/2023 16:30	52.927		16.54	16.54	1001.8	71.6	436500		0	30.056	73	0	24.48					
1457	6/14/2023 16:35	52.991		16.54	16.54	1001.8	72	436800		0	30.041	72.9	0	24.42					
1458	6/14/2023 16:40	53.159		16.53	16.53	1001.8	71.2	437100		0	30.002	72.8	0	24.36					
1459	6/14/2023 16:45	53.369		16.53	16.53	1001.9	70.9	437400		0	29.951	72.7	0.2	24.28					
1460	6/14/2023 16:50	53.474		16.54	16.54	1002	70.6	437700		0	29.924	72.7	0.1	24.25					
1461	6/14/2023 16:55	53.581		16.54	16.54	1001.9	70.2	438000		0	29.9	72.6	0.2	24.24					
1462	6/14/2023 17:00	53.843		16.54	16.54	1001.8	69.9	438300		0	29.84	72.6	0.1	24.2					
1463	6/14/2023 17:05	53.841		16.54	16.54	1001.9	70.1	438600		0	29.839	72.6	0.1	24.13					
1464	6/14/2023 17:10	54.095		16.54	16.54	1002	69.2	438900		0	29.779	72.5	0.2	24.08					
1465	6/14/2023 17:15	54.362		16.54	16.54	1002	69	439200		0	29.718	72.4	0.2	24.05					
1466	6/14/2023 17:20	54.414		16.54	16.54	1002	69	439500		0	29.705	72.3	0.1	23.98					
1467	6/14/2023 17:25	54.594		16.54	16.54	1002.1	69.7	439800		0	29.663	72.3	0.1	23.89					
1468	6/14/2023 17:30	54.799		16.54	16.54	1002.1	68.2	440100		0	29.616	72.2	-0.1	23.83					
1469	6/14/2023 17:35	54.842		16.54	16.54	1002.2	69.3	440400		0	29.605	72.2	0	23.77					
1470	6/14/2023 17:40	55.076		16.54	16.54	1002.4	69.2	440700		0	29.549	72.1	-0.2	23.72					
1471	6/14/2023 17:45	55.109		16.54	16.54	1002.4	68.9	441000		0	29.542	72.1	0	23.63					
1472	6/14/2023 17:50	55.226		16.54	16.54	1002.4	68.7	441300		0	29.513	72.1	0	23.52					
1473	6/14/2023 17:55	55.452		16.54	16.54	1002.5	68.6	441600		0	29.462	72	0.2	23.41					
1474	6/14/2023 18:00	55.456		16.54	16.54	1002.5	68.8	441900		0	29.461	72	0	23.33					
1475	6/14/2023 18:05	55.568		16.55	16.55	1002.5	68.7	442200		0	29.434	72	0	23.2					
1476	6/14/2023 18:10	55.79		16.54	16.54	1002.7	68.2	442500		0	29.384	72	0.1	23.07					
1477	6/14/2023 18:15	55.934		16.55	16.55	1002.8	68.5	442800		0	29.348	72	0.2	22.92					
1478	6/14/2023 18:20	56.204		16.54	16.54	1002.9	68.7	443100		0	29.288	71.9	0.1	22.83					
1479	6/14/2023 18:25	56.214		16.55	16.55	1002.9	68.6	443400		0	29.285	72	0.1	22.7					
1480	6/14/2023 18:30	56.346		16.54	16.54	1003	68.6	443700		0	29.255	72	-0.1	22.58					
1481	6/14/2023 18:35	56.604		16.55	16.55	1003.2	68.8	444000		0	29.194	71.9	0.1	22.44					
1482	6/14/2023 18:40	56.496		16.54	16.54	1003.3	68.8	444300		0	29.218	72	0.2	22.28					
1483	6/14/2023 18:45	56.767		16.54	16.54	1003.4	69	444600		0	29.156	71.9	-0.2	22.12					
1484	6/14/2023 18:50	56.671		16.54	16.54	1003.5	69.2	444900		0	29.176	72.1	0.2	21.95					
1485	6/14/2023 18:55	56.772		16.55	16.55	1003.6	69.4	445200		0	29.152	72.1	0.1	21.81					
1486	6/14/2023 19:00	57.043		16.55	16.55	1003.8	69.4	445500		0	29.09	72.1	0	21.66					
1487	6/14/2023 19:05	56.982		16.55	16.55	1003.7	69.5	445800		0	29.104	72.1	0.1	21.48					
1488	6/14/2023 19:10	57.257		16.55	16.55	1003.8	69.6	446100		0	29.042	72.1	0	21.28					
1489	6/14/2023 19:15	57.317		16.54	16.54	1003.8	70	446400		0	29.03	72.2	0	21.08					
1490	6/14/2023 19:20	57.492		16.55	16.55	1003.8	70.2	446700		0	28.991	72.3	0.2	20.9					
1491	6/14/2023 19:25	57.557		16.55	16.55	1003.8	70.5	447000		0	28.976	72.3	0.1	20.72					
1492	6/14/2023 19:30	57.623		16.55	16.55	1003.8	70.6	447300		0	28.963	72.3	0.1	20.58					
1493	6/14/2023 19:35	57.652		16.55	16.55	1003.8	70.8	447600		0	28.956	72.4	0.1	20.4					
1494	6/14/2023 19:40	57.789		16.55	16.55	1003.9	71	447900		0	28.924	72.5	0.3	20.24					
1495	6/14/2023 19:45	57.813		16.55	16.55	1004	71	448200		0	28.918	72.5	0.1	20.09					
1496	6/14/2023 19:50	58.082		16.56	16.56	1004.2	71.3	448500		0	28.858	72.5	-0.1	19.92					
1497	6/14/2023 19:55	58.053		16.56	16.56	1004.2	71.5	448800		0	28.864	72.5	0.1	19.73					
1498	6/14/2023 20:00	58.202		16.55	16.55	1004.3	71.6	449100		0	28.83	72.6	0.2	19.53					
1499	6/14/2023 20:05	58.436		16.56	16.56	1004.5	71.8	449400		0	28.777	72.6	0.2	19.31					
1500	6/14/2023 20:10	58.52		16.56	16.56	1004.5	72	449700		0	28.76	72.6	0.1	19.11					
1501	6/14/2023 20:15	58.629		16.56	16.56	1004.6	72.1	450000		0	28.734	72.7	0.3	18.93					
1502	6/14/2023 20:20	58.639		16.57	16.57	1004.6	72.2	450300		0	28.731	72.7	0.2	18.76					
1503	6/14/2023 20:25	58.917		16.56	16.56	1004.7	72.3	450600		0	28.671	72.8	0.1	18.57					
1504	6/14/2023 20:30	58.866		16.56	16.56	1004.8	72.4	450900		0	28.68	73	0.1	18.4					
1505	6/14/2023 20:35	58.758		16.56	16.56	1004.9	72.5	451200		0	28.702	73	0.3	18.23					
1506	6/14/2023 20:40	58.841		16.56	16.56	1005	72.7	451500		0	28.684	73	0.1	18.06					
1507	6/14/2023 20:45	59.02		16.56	16.56	1004.9	72.8	451800		0	28.645	73.2	0.2	17.9					
1508	6/14/2023 20:50	58.899		16.56	16.56	1005.1	72.9	452100		0	28.67	73.2	0.3	17.75					
1509	6/14/2023 20:55	58.918		16.56	16.56	1005.1	73	452400		0	28.665	73.3	0.3	17.62					
1510	6/14/2023 21:00	59.075		16.56	16.56	1005.1	73	452700		0	28.632	73.3	0.4	17.5					
1511	6/14/2023 21:05	59.102		16.57	16.57	1005.3	73.2	453000		0	28.624	73.4	0.3	17.4					
1512	6/14/2023 21:10	59.203		16.57	16.57	1005.4	73.3	453300		0	28.601	73.3	0.1	17.3					
1513	6/14/2023 21:15	59.172		16.57	16.57	1005.5	73.4	453600		0	28.607	73.4	0.3	17.18					
1514	6/14/2023 21:20	59.465		16.56	16.56	1005.5	73.5	453900		0	28.544	73.4	0.3	17.08					
1515	6/14/2023 21:25	59.742		16.56	16.56	1005.5	73.6	454200		0	28.486	73.4	0.3	16.97					
1516	6/14/2023 21:30	59.659		16.57	16.57	1005.6	73.5	454500		0	28.501	73.3	0.2	16.81					
1517	6/14/2023 21:35	59.814		16.57	16.57	1005.8	74	454800		0	28.467	73.3	0.3	16.68					
1518	6/14/2023 21:40	59.954		16.57	16.57	1005.8	74.2	455100		0	28.436	73.3	0.4	16.58					
1519	6/14/2023 21:45	59.956		16.57	16.57	1005.8	74.2	455400		0	28.436	73.3	0.3	16.46					
1520	6/14/2023 21:50	60.134		16.57	16.57	1005.7	74.2	455700		0	28.4	73.3	0.2	16.35					
1521	6/14/2023 21:55	60.268		16.58	16.58	1005.8	74.4	456000		0	28.371	73.3	0.4	16.25					
1522	6/14/2023 22:00	60.438		16.57	16.57	1005.7	74.4	456300		0	28.338	73.3	0.3	16.17					
1523	6/14/2023 22:05	60.517		16.57	16.57	1005.9	74.6	456600		0	28.319	73.3	0.4	16.11					
1524	6/14/2023 22:10	60.538		16.57	16.57	1005.8	74.7	456900		0	28.315	73.2	0.4	16.05					
1525	6/14/2023 22:15	60.952		16.57	16.57	1005.9	74.8	457200		0	28.229	73.1	0.2	15.97					
1526	6/14/2023 22:20	61.029		16.57	16.57	1005.8	74.8	457500		0	28.214	73.1	0.4	15.87					
1527	6/14/2023 22:25	61.289		16.57	16.57	1005.7	74.9	457800		0	28.162	73	0.3	15.78					
1528	6/14/2023 22:30	61.417		16.57	16.57	1005.6	75	458100		0	28.136	73	0.2	15.71					
1529	6/14/2023 22:35	61.516		16.58	16.58	1005.5	75.1	458400		0	28.117	72.9	0.4	15.67					
1530	6/14/2023 22:40	61.587		16.57	16.57	1005.6	75.3	458700		0	28.102	72.9	0.2	15.64					
1531	6/14/2023 22:45	61.853		16.57	16.57	1005.5	75.3	459000		0	28.05	72.9	0.3	15.58					
1532	6/14/2023 22:50	62.21		16.58	16.58	1005.5	75.5	459300		0	27.977	72.7	0.4	15.49					
1533	6/14/2023 22:55	62.186		16.58	16.58	1005.6	75.5	459600		0	27.98	72.7	0.3	15.4					
1534	6/14/2023 23:00	62.261		16.57	16.57	1005.7	75.6	459900		0	27.964	72.6	0.4	15.31					
1535	6/14/2023 23:05	62.448		16.58	16.58	1005.8	75.7	460200		0	27.925	72.5	0.3	15.21					
1536	6/14/2023 23:10	62.759		16.58	16.58	1005.6	75.8	460500		0	27.865	72.5	0.5	15.14					
1537	6/14/2023 23:15	63.028		16.58	16.58	1005.5	76	460800		0	27.812	72.4	0.3	15.07					
1538	6/14/2023 23:20	63.374		16.58	16.58	1005.5	76	461100		0	27.744	72.2	0.1	15.01					
1539	6/14/2023 23:25	63.329		16.58	16.58	1005.6	76.1	461400		0	27.751	72.2	0.4	14.95					
1540	6/14/2023 23:30	73.87		16.58	16.58	1005.8	76.2	461700		0	25.829	66.8	0.1	14.9					
1541	6/14/2023 23:35	78.7		16.58	16.58	1005.9	76.3	462000		0	25.045	64.6	0.1	14.84					
1542	6/14/2023 23:40	81.022		16.58	16.58	1005.8	76.4	462300		0	24.69	63.5	0.4	14.75					
1543	6/14/2023 23:45	82.7		16.58	16.58	1005.9	76.5	462600		0	24.437	62.9	0.3	14.68					
1544	6/14/2023 23:50	83.635		16.58	16.58	1006	76.6	462900		0	24.298	62.5	0.2	14.61					
1545	6/14/2023 23:55	84.659		16.58	16.58	1005.9	76.7	463200		0	24.152	62.1	0.3	14.54					
1546	6/15/2023 0:00	85.214		16.58	16.58	1005.9	76.8	463500		0	24.072	61.9	0.2	14.49					
1547	6/15/2023 0:05	85.976		16.59	16.59	1006	76.8	463800		0	23.961	61.6	0.3	14.43					
1548	6/15/2023 0:10	86.447		16.58	16.58	1006	76.9	464100		0	23.895	61.4	0.2	14.37					
1549	6/15/2023 0:15	86.771		16.58	16.58	1006.1	77	464400		0	23.849	61.3	0.3	14.3					
1550	6/15/2023 0:20	87.062		16.58	16.58	1006	77.1	464700		0	23.809	61.3	0.2	14.21					
1551	6/15/2023 0:25	87.359		16.58	16.58	1005.9	77.2	465000		0	23.768	61.2	0.3	14.15					
1552	6/15/2023 0:30	87.299		16.58	16.58	1006	77.3	465300		0	23.776	61.1	0.4	14.13					
1553	6/15/2023 0:35	87.996		16.58	16.58	1006	77.4	465600		0	23.68	61.1	0.3	14.07					
1554	6/15/2023 0:40	88.118		16.58	16.58	1005.9	77.5	465900		0	23.664	61	0.3	14.03					
1555	6/15/2023 0:45	88.21		16.58	16.58	1005.9	77.6	466200		0	23.652	60.8	0.3	13.97					
1556	6/15/2023 0:50	88.668		16.58	16.58	1006	77.7	466500		0	23.587	60.8	0.3	13.92					
1557	6/15/2023 0:55	88.884		16.59	16.59	1005.9	77.7	466800		0	23.558	60.7	0.2	13.9					
1558	6/15/2023 1:00	89.044		16.59	16.59	1006.1	77.8	467100		0	23.534	60.7	0.4	13.86					
1559	6/15/2023 1:05	89.268		16.59	16.59	1006.1	77.9	467400		0	23.504	60.6	0.3	13.82					
1560	6/15/2023 1:10	89.532		16.59	16.59	1006.2	78	467700		0	23.468	60.6	0.3	13.79					
1561	6/15/2023 1:15	89.525		16.58	16.58	1006.3	78.1	468000		0	23.468	60.5	0.4	13.74					
1562	6/15/2023 1:20	89.903		16.59	16.59	1006.2	78.1	468300		0	23.417	60.4	0.1	13.71					
1563	6/15/2023 1:25	90.022		16.58	16.58	1006.3	78.2	468600		0	23.401	60.4	0.3	13.68					
1564	6/15/2023 1:30	90.246		16.59	16.59	1006.3	78.3	468900		0	23.371	60.3	0.1	13.64					
1565	6/15/2023 1:35	90.478		16.59	16.59	1006.2	78.4	469200		0	23.34	60.3	0.4	13.61					
1566	6/15/2023 1:40	90.573		16.59	16.59	1006.1	78.4	469500		0	23.329	60.2	0.4	13.58					
1567	6/15/2023 1:45	90.689		16.58	16.58	1006.2	78.5	469800		0	23.313	60.2	0.4	13.57					
1568	6/15/2023 1:50	90.796		16.59	16.59	1006.1	78.5	470100		0	23.3	60.1	0.1	13.52					
1569	6/15/2023 1:55	90.986		16.58	16.58	1006.1	78.7	470400		0	23.274	60.1	0.3	13.46					
1570	6/15/2023 2:00	90.993		16.58	16.58	1006	78.7	470700		0	23.274	60.1	0.3	13.42					
1571	6/15/2023 2:05	91.172		16.58	16.58	1006.1	78.8	471000		0	23.249	60.1	0.3	13.41					
1572	6/15/2023 2:10	91.072		16.59	16.59	1006.1	78.9	471300		0	23.263	60	0.3	13.39					
1573	6/15/2023 2:15	91.289		16.58	16.58	1006.1	78.9	471600		0	23.234	60	0.2	13.34					
1574	6/15/2023 2:20	91.571		16.58	16.58	1006	79	471900		0	23.198	60	0.3	13.29					
1575	6/15/2023 2:25	91.985		16.58	16.58	1006	79.1	472200		0	23.144	59.9	0.4	13.25					
1576	6/15/2023 2:30	91.926		16.59	16.59	1006.1	79.2	472500		0	23.15	59.9	0.3	13.22					
1577	6/15/2023 2:35	91.713		16.58	16.58	1006	79.3	472800		0	23.179	59.8	0.2	13.19					
1578	6/15/2023 2:40	92.028		16.58	16.58	1006.1	79.4	473100		0	23.138	59.9	0.4	13.18					
1579	6/15/2023 2:45	92.026		16.58	16.58	1006	79.4	473400		0	23.139	59.9	0.2	13.14					
1580	6/15/2023 2:50	91.957		16.58	16.58	1005.9	79.5	473700		0	23.149	59.9	0.3	13.11					
1581	6/15/2023 2:55	92.217		16.58	16.58	1005.9	79.6	474000		0	23.116	59.9	0.4	13.09					
1582	6/15/2023 3:00	92.173		16.58	16.58	1005.9	79.7	474300		0	23.121	59.9	0.3	13.06					
1583	6/15/2023 3:05	92.282		16.58	16.58	1005.9	79.7	474600		0	23.107	59.8	0.3	13.04					
1584	6/15/2023 3:10	92.225		16.58	16.58	1005.8	79.8	474900		0	23.115	59.8	0.3	13.02					
1585	6/15/2023 3:15	92.476		16.58	16.58	1006	79.9	475200		0	23.081	59.8	0.5	12.99					
1586	6/15/2023 3:20	92.555		16.58	16.58	1005.9	79.9	475500		0	23.071	59.7	0.4	12.95					
1587	6/15/2023 3:25	92.407		16.58	16.58	1006	80	475800		0	23.089	59.8	0.4	12.92					
1588	6/15/2023 3:30	92.589		16.58	16.58	1006.1	80.1	476100		0	23.065	59.8	0.4	12.89					
1589	6/15/2023 3:35	92.856		16.58	16.58	1006.1	80.1	476400		0	23.03	59.7	0.3	12.88					
1590	6/15/2023 3:40	92.452		16.58	16.58	1006.2	80.2	476700		0	23.081	59.7	0.3	12.85					
1591	6/15/2023 3:45	92.56		16.58	16.58	1006.2	80.3	477000		0	23.068	59.7	0.4	12.78					
1592	6/15/2023 3:50	92.631		16.58	16.58	1006.2	80.3	477300		0	23.058	59.7	0.4	12.75					
1593	6/15/2023 3:55	92.816		16.58	16.58	1006.3	80.4	477600		0	23.033	59.7	0.2	12.73					
1594	6/15/2023 4:00	92.93		16.58	16.58	1006.2	80.5	477900		0	23.018	59.7	0.3	12.69					
1595	6/15/2023 4:05	93.094		16.57	16.57	1006.2	80.5	478200		0	22.998	59.7	0.5	12.66					
1596	6/15/2023 4:10	92.97		16.58	16.58	1006.5	80.6	478500		0	23.01	59.7	0.5	12.62					
1597	6/15/2023 4:15	93.171		16.57	16.57	1006.5	80.6	478800		0	22.985	59.7	0.3	12.58					
1598	6/15/2023 4:20	92.693		16.58	16.58	1006.6	80.7	479100		0	23.045	59.7	0.3	12.58					
1599	6/15/2023 4:25	92.906		16.57	16.57	1006.5	80.8	479400		0	23.019	59.7	0.4	12.56					
1600	6/15/2023 4:30	92.966		16.58	16.58	1006.6	80.8	479700		0	23.01	59.7	0.3	12.55					
1601	6/15/2023 4:35	93.104		16.58	16.58	1006.7	80.9	480000		0	22.99	59.6	0.4	12.54					
1602	6/15/2023 4:40	93.07		16.57	16.57	1006.8	81	480300		0	22.995	59.7	0.3	12.51					
1603	6/15/2023 4:45	92.868		16.57	16.57	1006.9	81.1	480600		0	23.02	59.6	0.3	12.5					
1604	6/15/2023 4:50	92.829		16.57	16.57	1006.8	81.1	480900		0	23.026	59.7	0.4	12.47					
1605	6/15/2023 4:55	93.181		16.58	16.58	1006.8	81.3	481200		0	22.98	59.7	0.5	12.45					
1606	6/15/2023 5:00	93.275		16.57	16.57	1006.9	81.3	481500		0	22.967	59.6	0.4	12.47					
1607	6/15/2023 5:05	93.392		16.57	16.57	1007.1	81.4	481800		0	22.95	59.5	0.3	12.53					
1608	6/15/2023 5:10	93.194		16.57	16.57	1007.1	81.5	482100		0	22.974	59.5	0.1	12.58					
1609	6/15/2023 5:15	93.37		16.57	16.57	1007.3	81.5	482400		0	22.95	59.5	0.4	12.64					
1610	6/15/2023 5:20	93.293		16.56	16.56	1007.2	81.6	482700		0	22.961	59.5	0.3	12.7					
1611	6/15/2023 5:25	93.428		16.57	16.57	1007.2	81.7	483000		0	22.945	59.4	0.3	12.77					
1612	6/15/2023 5:30	93.265		16.57	16.57	1007.2	81.8	483300		0	22.965	59.4	0.4	12.85					
1613	6/15/2023 5:35	93.259		16.56	16.56	1007.3	81.8	483600		0	22.965	59.3	0.5	12.97					
1614	6/15/2023 5:40	93.739		16.56	16.56	1007.4	81.9	483900		0	22.903	59.3	0.3	13.16					
1615	6/15/2023 5:45	93.498		16.56	16.56	1007.3	81.8	484200		0	22.935	59.3	0.4	13.34					
1616	6/15/2023 5:50	93.325		16.57	16.57	1007.1	81.8	484500		0	22.958	59.2	0.3	13.5					
1617	6/15/2023 5:55	93.399		16.56	16.56	1007	81.8	484800		0	22.951	59.1	0.2	13.62					
1618	6/15/2023 6:00	93.398		16.57	16.57	1007.1	81.9	485100		0	22.95	59.1	0.4	13.76					
1619	6/15/2023 6:05	93.24		16.56	16.56	1007.1	81.8	485400		0	22.97	59	0.4	13.94					
1620	6/15/2023 6:10	93.303		16.56	16.56	1007	81.7	485700		0	22.964	58.9	0.4	14.12					
1621	6/15/2023 6:15	93.071		16.56	16.56	1007.1	81.7	486000		0	22.993	58.9	0.6	14.28					
1622	6/15/2023 6:20	93.577		16.56	16.56	1007.2	81.7	486300		0	22.926	58.8	0.3	14.38					
1623	6/15/2023 6:25	93.239		16.56	16.56	1007.3	81.9	486600		0	22.969	58.7	0.3	14.49					
1624	6/15/2023 6:30	93.252		16.56	16.56	1007.5	81.9	486900		0	22.964	58.6	0.5	14.59					
1625	6/15/2023 6:35	93.318		16.55	16.55	1007.5	82.1	487200		0	22.956	58.6	0.3	14.71					
1626	6/15/2023 6:40	93.33		16.54	16.54	1007.5	82.1	487500		0	22.955	58.6	0.2	14.84					
1627	6/15/2023 6:45	93.371		16.54	16.54	1007.6	82.1	487800		0	22.95	58.5	0.2	14.97					
1628	6/15/2023 6:50	93.236		16.55	16.55	1007.6	82.1	488100		0	22.966	58.4	0.2	15.08					
1629	6/15/2023 6:55	93.278		16.55	16.55	1007.6	82.1	488400		0	22.961	58.4	0.2	15.21					
1630	6/15/2023 7:00	93.102		16.54	16.54	1007.5	82.1	488700		0	22.985	58.3	0.4	15.39					
1631	6/15/2023 7:05	93.432		16.54	16.54	1007.9	82	489000		0	22.938	58.3	0.4	15.59					
1632	6/15/2023 7:10	93.262		16.54	16.54	1007.9	81.9	489300		0	22.96	58.2	0.3	15.77					
1633	6/15/2023 7:15	93.349		16.53	16.53	1007.8	81.9	489600		0	22.951	58.1	0.4	15.98					
1634	6/15/2023 7:20	93.489		16.54	16.54	1007.8	81.7	489900		0	22.932	58.1	0.4	16.21					
1635	6/15/2023 7:25	93.487		16.54	16.54	1007.9	81.5	490200		0	22.932	57.9	0.4	16.43					
1636	6/15/2023 7:30	93.232		16.53	16.53	1007.9	81	490500		0	22.964	57.8	0.4	16.68					
1637	6/15/2023 7:35	93.255		16.53	16.53	1008	81.1	490800		0	22.961	57.7	0.4	16.92					
1638	6/15/2023 7:40	93.387		16.54	16.54	1008	80.8	491100		0	22.943	57.6	0.3	17.18					
1639	6/15/2023 7:45	93.304		16.53	16.53	1008.1	80.6	491400		0	22.953	57.5	0.4	17.47					
1640	6/15/2023 7:50	93.42		16.53	16.53	1008	80.7	491700		0	22.94	57.4	0.1	17.97					
1641	6/15/2023 7:55	93.307		16.53	16.53	1008.1	80.3	492000		0	22.953	57	0.3	18.41					
1642	6/15/2023 8:00	93.238		16.52	16.52	1008.2	80.6	492300		0	22.962	57	0.2	19.02					
1643	6/15/2023 8:05	93.373		16.52	16.52	1008.2	77.8	492600		0	22.944	56.4	0.1	19.75					
1644	6/15/2023 8:10	93.443		16.53	16.53	1008.2	77.5	492900		0	22.935	56.2	0.2	19.9					
1645	6/15/2023 8:15	93.423		16.52	16.52	1008.4	77.3	493200		0	22.935	56.2	0.1	19.95					
1646	6/15/2023 8:20	93.585		16.52	16.52	1008.4	76.8	493500		0	22.914	56.1	0.2	19.99					
1647	6/15/2023 8:25	93.642		16.52	16.52	1008.2	77.2	493800		0	22.91	56.1	0.2	20.02					
1648	6/15/2023 8:30	93.451		16.52	16.52	1008.2	77.4	494100		0	22.935	56.1	0.2	20.06					
1649	6/15/2023 8:35	93.415		16.51	16.51	1008.3	76.6	494400		0	22.939	56.1	0.3	20.15					
1650	6/15/2023 8:40	93.449		16.52	16.52	1008.2	76.7	494700		0	22.934	56.1	0.2	20.21					
1651	6/15/2023 8:45	93.415		16.52	16.52	1008.2	76.6	495000		0	22.939	56.1	0.1	20.3					
1652	6/15/2023 8:50	93.655		16.51	16.51	1008.2	76.5	495300		0	22.909	56	0	20.39					
1653	6/15/2023 8:55	93.471		16.51	16.51	1008.4	76.8	495600		0	22.931	55.9	0.3	20.48					
1654	6/15/2023 9:00	93.624		16.51	16.51	1008.4	76.7	495900		0	22.91	56	0.2	20.57					
1655	6/15/2023 9:05	93.194		16.51	16.51	1008.5	76	496200		0	22.964	55.9	0	20.69					
1656	6/15/2023 9:10	93.464		16.51	16.51	1008.5	76.4	496500		0	22.93	55.8	0.2	20.79					
1657	6/15/2023 9:15	93.409		16.51	16.51	1008.5	76	496800		0	22.937	55.7	-0.1	20.89					
1658	6/15/2023 9:20	93.286		16.5	16.5	1008.6	75.6	497100		0	22.952	55.7	0.3	21					
1659	6/15/2023 9:25	93.611		16.5	16.5	1008.6	74.9	497400		0	22.911	55.7	0.3	21.1					
1660	6/15/2023 9:30	93.193		16.5	16.5	1008.5	75.1	497700		0	22.965	55.6	0.2	21.23					
1661	6/15/2023 9:35	93.246		16.5	16.5	1008.6	74.5	498000		0	22.958	55.6	0.1	21.37					
1662	6/15/2023 9:40	93.314		16.5	16.5	1008.6	71.7	498300		0	22.949	55.5	0.3	21.49					
