datetime_est,plot,depth,vwc_m3m3,ec_uscm
2023-06-05 05:15,Saltwater,30,0.281181851,69.2
2023-06-05 05:30,Control,5,0.299399704,79.33333333
2023-06-05 05:30,Control,15,0.294877437,52.5
2023-06-05 05:30,Control,30,0.347913064,118
2023-06-05 05:30,Freshwater,5,0.340312551,102.2
2023-06-05 05:30,Freshwater,15,0.307892645,76.6
2023-06-05 05:30,Freshwater,30,0.316181292,72
2023-06-05 05:30,Saltwater,5,0.337937828,99
2023-06-05 05:30,Saltwater,15,0.304452748,80
2023-06-05 05:30,Saltwater,30,0.281044535,69.4
2023-06-05 05:45,Control,5,0.299464354,79.66666667
2023-06-05 05:45,Control,15,0.294850284,53
2023-06-05 05:45,Control,30,0.347513527,115
2023-06-05 05:45,Freshwater,5,0.340584081,100.2
2023-06-05 05:45,Freshwater,15,0.307919022,76.8
2023-06-05 05:45,Freshwater,30,0.316299214,72.8
2023-06-05 05:45,Saltwater,5,0.337992134,100.2
2023-06-05 05:45,Saltwater,15,0.304531104,80
2023-06-05 05:45,Saltwater,30,0.281136855,68.2
2023-06-05 06:00,Control,5,0.299209633,78.33333333
2023-06-05 06:00,Control,15,0.294842525,53.5
2023-06-05 06:00,Control,30,0.34765705,117
2023-06-05 06:00,Freshwater,5,0.340513484,101.2
2023-06-05 06:00,Freshwater,15,0.30796557,76.6
2023-06-05 06:00,Freshwater,30,0.316510232,72
2023-06-05 06:00,Saltwater,5,0.337713621,100
2023-06-05 06:00,Saltwater,15,0.304621097,80
2023-06-05 06:00,Saltwater,30,0.281034449,69.4
2023-06-05 06:15,Control,5,0.299265232,77.66666667
2023-06-05 06:15,Control,15,0.29451475,53
2023-06-05 06:15,Control,30,0.347221309,117.3333333
2023-06-05 06:15,Freshwater,5,0.340346687,101.4
2023-06-05 06:15,Freshwater,15,0.307831357,76.4
2023-06-05 06:15,Freshwater,30,0.316269734,71.8
2023-06-05 06:15,Saltwater,5,0.337791201,100.2
2023-06-05 06:15,Saltwater,15,0.304516364,79.8
2023-06-05 06:15,Saltwater,30,0.281189609,69.6
2023-06-05 06:30,Control,5,0.299491507,79.33333333
2023-06-05 06:30,Control,15,0.294830889,54
2023-06-05 06:30,Control,30,0.347677738,116.6666667
2023-06-05 06:30,Freshwater,5,0.340303242,101.6
2023-06-05 06:30,Freshwater,15,0.307826702,77.2
2023-06-05 06:30,Freshwater,30,0.316154915,72.6
2023-06-05 06:30,Saltwater,5,0.337802063,100
2023-06-05 06:30,Saltwater,15,0.304526449,79.6
2023-06-05 06:30,Saltwater,30,0.281106599,69
2023-06-05 06:45,Control,5,0.29942815,78.33333333
2023-06-05 06:45,Control,15,0.294426503,54.25
2023-06-05 06:45,Control,30,0.347575591,115.6666667
2023-06-05 06:45,Freshwater,5,0.340529,101.4
2023-06-05 06:45,Freshwater,15,0.309246416,76.6
2023-06-05 06:45,Freshwater,30,0.31632947,71.8
2023-06-05 06:45,Saltwater,5,0.337669401,100.8
2023-06-05 06:45,Saltwater,15,0.304424043,80
2023-06-05 06:45,Saltwater,30,0.280927389,68.8
2023-06-05 07:00,Control,5,0.29927299,79
2023-06-05 07:00,Control,15,0.294489537,54.5
2023-06-05 07:00,Control,30,0.347591107,114.6666667
2023-06-05 07:00,Freshwater,5,0.340241178,100.8
2023-06-05 07:00,Freshwater,15,0.307953158,76.8
2023-06-05 07:00,Freshwater,30,0.316337228,72
2023-06-05 07:00,Saltwater,5,0.337683365,100.6
2023-06-05 07:00,Saltwater,15,0.304389908,81.2
2023-06-05 07:00,Saltwater,30,0.281099616,69
2023-06-05 07:15,Control,5,0.299412634,78.33333333
2023-06-05 07:15,Control,15,0.294347953,53.5
2023-06-05 07:15,Control,30,0.347456635,115.6666667
2023-06-05 07:15,Freshwater,5,0.34057322,100.8
2023-06-05 07:15,Freshwater,15,0.308044702,76.8
2023-06-05 07:15,Freshwater,30,0.316286025,72.7
2023-06-05 07:15,Saltwater,5,0.337727586,99.8
2023-06-05 07:15,Saltwater,15,0.30443568,80.4
2023-06-05 07:15,Saltwater,30,0.281042983,69
2023-06-05 07:30,Control,5,0.299174722,78.66666667
2023-06-05 07:30,Control,15,0.294421654,53
2023-06-05 07:30,Control,30,0.347451463,116.3333333
2023-06-05 07:30,Freshwater,5,0.340516587,102
2023-06-05 07:30,Freshwater,15,0.307643613,76.6
2023-06-05 07:30,Freshwater,30,0.316308524,71.6
2023-06-05 07:30,Saltwater,5,0.337582511,100
2023-06-05 07:30,Saltwater,15,0.304517915,79.4
2023-06-05 07:30,Saltwater,30,0.28106393,68.6
2023-06-05 07:45,Control,5,0.299351863,78.33333333
2023-06-05 07:45,Control,15,0.294342134,53.5
2023-06-05 07:45,Control,30,0.347053219,118
2023-06-05 07:45,Freshwater,5,0.339954908,102
2023-06-05 07:45,Freshwater,15,0.307476816,76.4
2023-06-05 07:45,Freshwater,30,0.31607268,71
2023-06-05 07:45,Saltwater,5,0.33748476,100.4
2023-06-05 07:45,Saltwater,15,0.304448869,80.6
2023-06-05 07:45,Saltwater,30,0.280928165,69
2023-06-05 08:00,Control,5,0.299046715,78.66666667
2023-06-05 08:00,Control,15,0.294435231,53.5
2023-06-05 08:00,Control,30,0.346983397,117
2023-06-05 08:00,Freshwater,5,0.340164374,101.6
2023-06-05 08:00,Freshwater,15,0.309054794,77.6
2023-06-05 08:00,Freshwater,30,0.315946225,71
2023-06-05 08:00,Saltwater,5,0.337487088,101.4
2023-06-05 08:00,Saltwater,15,0.304437232,79.6
2023-06-05 08:00,Saltwater,30,0.280918855,69
2023-06-05 08:15,Control,5,0.299013097,78.33333333
2023-06-05 08:15,Control,15,0.294394501,52.5
2023-06-05 08:15,Control,30,0.347054512,117.3333333
2023-06-05 08:15,Freshwater,5,0.340089121,99.8
2023-06-05 08:15,Freshwater,15,0.307644389,76.4
2023-06-05 08:15,Freshwater,30,0.315922951,71.4
2023-06-05 08:15,Saltwater,5,0.337570098,100.6
2023-06-05 08:15,Saltwater,15,0.30424173,79.4
2023-06-05 08:15,Saltwater,30,0.280697752,69
2023-06-05 08:30,Control,5,0.299042836,79.66666667
2023-06-05 08:30,Control,15,0.294091939,54.5
2023-06-05 08:30,Control,30,0.347037703,116.3333333
2023-06-05 08:30,Freshwater,5,0.339721392,102
2023-06-05 08:30,Freshwater,15,0.307704902,77
2023-06-05 08:30,Freshwater,30,0.315825976,70.2
2023-06-05 08:30,Saltwater,5,0.337000661,100
2023-06-05 08:30,Saltwater,15,0.305173466,79.6
2023-06-05 08:30,Saltwater,30,0.280700079,68.4
2023-06-05 08:45,Control,5,0.298793287,79.66666667
2023-06-05 08:45,Control,15,0.293940658,53
2023-06-05 08:45,Control,30,0.347116576,117
2023-06-05 08:45,Freshwater,5,0.339844744,101.6
2023-06-05 08:45,Freshwater,15,0.308819726,76.8
2023-06-05 08:45,Freshwater,30,0.315886488,70.8
2023-06-05 08:45,Saltwater,5,0.337254348,99.4
2023-06-05 08:45,Saltwater,15,0.303949254,78.2
2023-06-05 08:45,Saltwater,30,0.280680684,68.8
2023-06-05 09:00,Control,5,0.29874286,78.66666667
2023-06-05 09:00,Control,15,0.294425533,52.5
2023-06-05 09:00,Control,30,0.346676956,118.6666667
2023-06-05 09:00,Freshwater,5,0.339682602,101.6
2023-06-05 09:00,Freshwater,15,0.307448888,77.4
2023-06-05 09:00,Freshwater,30,0.315894246,71.6
2023-06-05 09:00,Saltwater,5,0.337082896,99.4
2023-06-05 09:00,Saltwater,15,0.304079588,79.8
2023-06-05 09:00,Saltwater,30,0.280624051,68.8
2023-06-05 09:15,Control,5,0.298636834,78.66666667
2023-06-05 09:15,Control,15,0.29404927,54.5
2023-06-05 09:15,Control,30,0.346656268,117
2023-06-05 09:15,Freshwater,5,0.339388574,100.4
2023-06-05 09:15,Freshwater,15,0.307472162,76.6
2023-06-05 09:15,Freshwater,30,0.315420233,70.4
2023-06-05 09:15,Saltwater,5,0.3372078,99.8
2023-06-05 09:15,Saltwater,15,0.303822798,78.8
2023-06-05 09:15,Saltwater,30,0.280533282,68.8
2023-06-05 09:30,Control,5,0.298436419,78.66666667
2023-06-05 09:30,Control,15,0.29656868,53.5
2023-06-05 09:30,Control,30,0.346707988,117.3333333
2023-06-05 09:30,Freshwater,5,0.339242723,100.8
2023-06-05 09:30,Freshwater,15,0.307440354,75.8
2023-06-05 09:30,Freshwater,30,0.315496261,71
2023-06-05 09:30,Saltwater,5,0.336755508,100.4
2023-06-05 09:30,Saltwater,15,0.303835211,79.6
2023-06-05 09:30,Saltwater,30,0.280336229,68.8
2023-06-05 09:45,Control,5,0.298572184,78
2023-06-05 09:45,Control,15,0.293515907,54.5
2023-06-05 09:45,Control,30,0.346947193,115.6666667
2023-06-05 09:45,Freshwater,5,0.339404865,100.6
2023-06-05 09:45,Freshwater,15,0.307213044,75.4
2023-06-05 09:45,Freshwater,30,0.315302311,71.6
2023-06-05 09:45,Saltwater,5,0.336805935,100.6
2023-06-05 09:45,Saltwater,15,0.303579973,79.8
2023-06-05 09:45,Saltwater,30,0.280206671,68.6
2023-06-05 10:00,Control,5,0.297907582,79.33333333
2023-06-05 10:00,Control,15,0.293657491,54.5
2023-06-05 10:00,Control,30,0.346410598,119.3333333
2023-06-05 10:00,Freshwater,5,0.339231862,101
2023-06-05 10:00,Freshwater,15,0.308642068,77.4
2023-06-05 10:00,Freshwater,30,0.315281364,71
2023-06-05 10:00,Saltwater,5,0.336366833,100.8
2023-06-05 10:00,Saltwater,15,0.30364514,80
2023-06-05 10:00,Saltwater,30,0.280131418,68.6
2023-06-05 10:15,Control,5,0.297933442,77.33333333
2023-06-05 10:15,Control,15,0.293601245,53
2023-06-05 10:15,Control,30,0.346269661,116
2023-06-05 10:15,Freshwater,5,0.338832325,101.2
2023-06-05 10:15,Freshwater,15,0.307271229,77.2
2023-06-05 10:15,Freshwater,30,0.315047849,70
2023-06-05 10:15,Saltwater,5,0.33661664,101.6
2023-06-05 10:15,Saltwater,15,0.303451966,78.2
2023-06-05 10:15,Saltwater,30,0.280102713,68.4
2023-06-05 10:30,Control,5,0.297603727,79.33333333
2023-06-05 10:30,Control,15,0.293011638,52.5
2023-06-05 10:30,Control,30,0.345855901,116.6666667
2023-06-05 10:30,Freshwater,5,0.339003001,101.2
2023-06-05 10:30,Freshwater,15,0.307111415,76.2
2023-06-05 10:30,Freshwater,30,0.31488881,71.4
2023-06-05 10:30,Saltwater,5,0.336531302,102.4
2023-06-05 10:30,Saltwater,15,0.303444208,80.4
2023-06-05 10:30,Saltwater,30,0.279978585,69
2023-06-05 10:45,Control,5,0.297452446,79.66666667
2023-06-05 10:45,Control,15,0.292831264,54.5
2023-06-05 10:45,Control,30,0.346248973,116.6666667
2023-06-05 10:45,Freshwater,5,0.33911394,100.4
2023-06-05 10:45,Freshwater,15,0.307057884,76.8
2023-06-05 10:45,Freshwater,30,0.314823642,69.8
2023-06-05 10:45,Saltwater,5,0.335996,100.4
2023-06-05 10:45,Saltwater,15,0.303228536,79.4
2023-06-05 10:45,Saltwater,30,0.279894023,68.2
2023-06-05 11:00,Control,5,0.297408484,78
2023-06-05 11:00,Control,15,0.292520944,52.5
2023-06-05 11:00,Control,30,0.345841678,117.3333333
2023-06-05 11:00,Freshwater,5,0.338666304,101
2023-06-05 11:00,Freshwater,15,0.306931429,77.2
2023-06-05 11:00,Freshwater,30,0.314691756,70.6
2023-06-05 11:00,Saltwater,5,0.336278391,99.8
2023-06-05 11:00,Saltwater,15,0.302999675,80
2023-06-05 11:00,Saltwater,30,0.279676023,68
2023-06-05 11:15,Control,5,0.297199018,79
2023-06-05 11:15,Control,15,0.292738168,52
2023-06-05 11:15,Control,30,0.346018819,115.3333333
2023-06-05 11:15,Freshwater,5,0.338634496,99.6
2023-06-05 11:15,Freshwater,15,0.306911258,76.4
2023-06-05 11:15,Freshwater,30,0.314334113,70.2
2023-06-05 11:15,Saltwater,5,0.335895146,99.4
2023-06-05 11:15,Saltwater,15,0.302770038,79.2
2023-06-05 11:15,Saltwater,30,0.279913418,68
2023-06-05 11:30,Control,5,0.29707489,78.33333333
2023-06-05 11:30,Control,15,0.292716834,52.5
2023-06-05 11:30,Control,30,0.345788665,116
2023-06-05 11:30,Freshwater,5,0.338520453,101.8
2023-06-05 11:30,Freshwater,15,0.306811956,77.2
2023-06-05 11:30,Freshwater,30,0.314418675,70.4
2023-06-05 11:30,Saltwater,5,0.335834634,98.6
2023-06-05 11:30,Saltwater,15,0.302818913,78.6
2023-06-05 11:30,Saltwater,30,0.27968223,67.8
2023-06-05 11:45,Control,5,0.296765863,79
2023-06-05 11:45,Control,15,0.292096194,52.5
2023-06-05 11:45,Control,30,0.345777028,116.6666667
2023-06-05 11:45,Freshwater,5,0.338133329,101.4
2023-06-05 11:45,Freshwater,15,0.306642056,76.2
2023-06-05 11:45,Freshwater,30,0.314089736,71
2023-06-05 11:45,Saltwater,5,0.335557673,100
2023-06-05 11:45,Saltwater,15,0.302562899,79.2
2023-06-05 11:45,Saltwater,30,0.279334671,68.4
2023-06-05 12:00,Control,5,0.296646907,78.33333333
2023-06-05 12:00,Control,15,0.291861514,52.5
2023-06-05 12:00,Control,30,0.345506791,115.6666667
2023-06-05 12:00,Freshwater,5,0.338002219,98.8
2023-06-05 12:00,Freshwater,15,0.306555166,76.4
2023-06-05 12:00,Freshwater,30,0.313815102,70
2023-06-05 12:00,Saltwater,5,0.335688783,99.4
2023-06-05 12:00,Saltwater,15,0.302627291,79.2
2023-06-05 12:00,Saltwater,30,0.279544913,68
2023-06-05 12:15,Control,5,0.296200822,78
2023-06-05 12:15,Control,15,0.291884788,51.5
2023-06-05 12:15,Control,30,0.345196471,118.3333333
2023-06-05 12:15,Freshwater,5,0.33766397,100.8
2023-06-05 12:15,Freshwater,15,0.306404661,76.4
2023-06-05 12:15,Freshwater,30,0.313749935,71.2
2023-06-05 12:15,Saltwater,5,0.335304762,100.4
2023-06-05 12:15,Saltwater,15,0.30243722,78.6
2023-06-05 12:15,Saltwater,30,0.279010387,67
2023-06-05 12:30,Control,5,0.29623444,78.66666667
2023-06-05 12:30,Control,15,0.291774236,50.5
2023-06-05 12:30,Control,30,0.345621868,117
2023-06-05 12:30,Freshwater,5,0.337922312,101.2
2023-06-05 12:30,Freshwater,15,0.306351906,75.4
2023-06-05 12:30,Freshwater,30,0.313587793,69.8
2023-06-05 12:30,Saltwater,5,0.335527417,99.8
2023-06-05 12:30,Saltwater,15,0.302244821,79
2023-06-05 12:30,Saltwater,30,0.279022024,68
2023-06-05 12:45,Control,5,0.296009458,79
2023-06-05 12:45,Control,15,0.291260269,51
2023-06-05 12:45,Control,30,0.345367147,115
2023-06-05 12:45,Freshwater,5,0.33755691,100.6
2023-06-05 12:45,Freshwater,15,0.306139337,75.6
2023-06-05 12:45,Freshwater,30,0.313464441,70.8
2023-06-05 12:45,Saltwater,5,0.33522951,100
2023-06-05 12:45,Saltwater,15,0.302087334,78.6
2023-06-05 12:45,Saltwater,30,0.278952978,67.6
2023-06-05 13:00,Control,5,0.295651297,78
2023-06-05 13:00,Control,15,0.29129324,53.5
2023-06-05 13:00,Control,30,0.345492568,115.6666667
2023-06-05 13:00,Freshwater,5,0.337364511,100.8
2023-06-05 13:00,Freshwater,15,0.305699459,77
2023-06-05 13:00,Freshwater,30,0.313269715,70.4
2023-06-05 13:00,Saltwater,5,0.335005691,99.9
2023-06-05 13:00,Saltwater,15,0.3020307,79.6
2023-06-05 13:00,Saltwater,30,0.278794715,68.4
2023-06-05 13:15,Control,5,0.295421143,76
2023-06-05 13:15,Control,15,0.290990678,51.5
2023-06-05 13:15,Control,30,0.345086566,117
2023-06-05 13:15,Freshwater,5,0.337075138,101
2023-06-05 13:15,Freshwater,15,0.306054775,76.2
2023-06-05 13:15,Freshwater,30,0.31308042,70.6
2023-06-05 13:15,Saltwater,5,0.334878848,99.8
2023-06-05 13:15,Saltwater,15,0.301819683,79
2023-06-05 13:15,Saltwater,30,0.27856275,67
2023-06-05 13:30,Control,5,0.295426315,79
2023-06-05 13:30,Control,15,0.290759878,52
2023-06-05 13:30,Control,30,0.344869342,116.6666667
2023-06-05 13:30,Freshwater,5,0.337175216,99.6
2023-06-05 13:30,Freshwater,15,0.306000469,75.8
2023-06-05 13:30,Freshwater,30,0.312865523,69
2023-06-05 13:30,Saltwater,5,0.334750841,98.4
2023-06-05 13:30,Saltwater,15,0.301575306,78.2
2023-06-05 13:30,Saltwater,30,0.278444829,67
2023-06-05 13:45,Control,5,0.2949673,78.33333333
2023-06-05 13:45,Control,15,0.29052132,52
2023-06-05 13:45,Control,30,0.345139579,116
2023-06-05 13:45,Freshwater,5,0.336865672,100.2
2023-06-05 13:45,Freshwater,15,0.305614121,76.8
2023-06-05 13:45,Freshwater,30,0.312792598,69
2023-06-05 13:45,Saltwater,5,0.334579002,99.3
2023-06-05 13:45,Saltwater,15,0.301256452,78.4
2023-06-05 13:45,Saltwater,30,0.278301306,67.2
2023-06-05 14:00,Control,5,0.294790159,77
2023-06-05 14:00,Control,15,0.290269184,51
2023-06-05 14:00,Control,30,0.344710303,114.6666667
2023-06-05 14:00,Freshwater,5,0.336653103,100.4
2023-06-05 14:00,Freshwater,15,0.305427929,77
2023-06-05 14:00,Freshwater,30,0.312447367,70
2023-06-05 14:00,Saltwater,5,0.334500258,100.8
2023-06-05 14:00,Saltwater,15,0.301379028,78.4
2023-06-05 14:00,Saltwater,30,0.278087185,66.4
2023-06-05 14:15,Control,5,0.294516043,77
2023-06-05 14:15,Control,15,0.28997632,53
2023-06-05 14:15,Control,30,0.344512474,114.6666667
2023-06-05 14:15,Freshwater,5,0.336413381,100.4
2023-06-05 14:15,Freshwater,15,0.306814283,77
2023-06-05 14:15,Freshwater,30,0.312291431,70
2023-06-05 14:15,Saltwater,5,0.334296998,98.8
2023-06-05 14:15,Saltwater,15,0.301217662,79.2
2023-06-05 14:15,Saltwater,30,0.278163989,65.8
2023-06-05 14:30,Control,5,0.294532852,76.33333333
2023-06-05 14:30,Control,15,0.289462352,51.5
2023-06-05 14:30,Control,30,0.344378002,114.6666667
2023-06-05 14:30,Freshwater,5,0.336082114,100.2
2023-06-05 14:30,Freshwater,15,0.305311559,75.6
2023-06-05 14:30,Freshwater,30,0.312156442,70.2
2023-06-05 14:30,Saltwater,5,0.334329582,100.2
2023-06-05 14:30,Saltwater,15,0.301017506,77.6
2023-06-05 14:30,Saltwater,30,0.27770394,67
2023-06-05 14:45,Control,5,0.294221239,79
2023-06-05 14:45,Control,15,0.289464292,52
2023-06-05 14:45,Control,30,0.344356021,116
2023-06-05 14:45,Freshwater,5,0.336008413,99.6
2023-06-05 14:45,Freshwater,15,0.305179673,77
2023-06-05 14:45,Freshwater,30,0.312064122,70.6
2023-06-05 14:45,Saltwater,5,0.333864878,99.8
2023-06-05 14:45,Saltwater,15,0.30082278,78.4
2023-06-05 14:45,Saltwater,30,0.277610844,66.4
2023-06-05 15:00,Control,5,0.294144952,78.66666667
2023-06-05 15:00,Control,15,0.289557388,51.5
2023-06-05 15:00,Control,30,0.344059924,114.6666667
2023-06-05 15:00,Freshwater,5,0.335984363,101
2023-06-05 15:00,Freshwater,15,0.304994256,76.8
2023-06-05 15:00,Freshwater,30,0.311781731,69.2
2023-06-05 15:00,Saltwater,5,0.333783419,99.6
2023-06-05 15:00,Saltwater,15,0.300579954,78.6
2023-06-05 15:00,Saltwater,30,0.277699285,66.8
2023-06-05 15:15,Control,5,0.293972983,78
2023-06-05 15:15,Control,15,0.289660181,54
2023-06-05 15:15,Control,30,0.34406251,113.6666667
2023-06-05 15:15,Freshwater,5,0.335760157,100.6
2023-06-05 15:15,Freshwater,15,0.305193637,77
2023-06-05 15:15,Freshwater,30,0.311564507,68.8
2023-06-05 15:15,Saltwater,5,0.333587917,99
2023-06-05 15:15,Saltwater,15,0.300420915,78
2023-06-05 15:15,Saltwater,30,0.27737888,66.6
2023-06-05 15:30,Control,5,0.293811358,79
2023-06-05 15:30,Control,15,0.289479808,52.5
2023-06-05 15:30,Control,30,0.344052166,117
2023-06-05 15:30,Freshwater,5,0.335736883,99.6
2023-06-05 15:30,Freshwater,15,0.304773153,76.8
2023-06-05 15:30,Freshwater,30,0.311424863,70.6
2023-06-05 15:30,Saltwater,5,0.333681013,98
2023-06-05 15:30,Saltwater,15,0.300396866,77.6
2023-06-05 15:30,Saltwater,30,0.2774231,66.2
2023-06-05 15:45,Control,5,0.293802307,77.33333333
2023-06-05 15:45,Control,15,0.288779649,52
2023-06-05 15:45,Control,30,0.343657801,113.6666667
2023-06-05 15:45,Freshwater,5,0.335515004,101.4
2023-06-05 15:45,Freshwater,15,0.304614114,77
2023-06-05 15:45,Freshwater,30,0.311434172,70.2
2023-06-05 15:45,Saltwater,5,0.333629034,99.8
2023-06-05 15:45,Saltwater,15,0.300167229,78
2023-06-05 15:45,Saltwater,30,0.27738431,67
2023-06-05 16:00,Control,5,0.293667835,78.66666667
2023-06-05 16:00,Control,15,0.28916173,53.5
2023-06-05 16:00,Control,30,0.344092249,114.6666667
2023-06-05 16:00,Freshwater,5,0.335319503,98.6
2023-06-05 16:00,Freshwater,15,0.305950818,76.6
2023-06-05 16:00,Freshwater,30,0.311261169,70.4
2023-06-05 16:00,Saltwater,5,0.333296216,100
2023-06-05 16:00,Saltwater,15,0.30007646,77.6
2023-06-05 16:00,Saltwater,30,0.277139157,66.2
2023-06-05 16:15,Control,5,0.293314846,78.33333333
2023-06-05 16:15,Control,15,0.288795164,52
2023-06-05 16:15,Control,30,0.343466437,112.3333333
2023-06-05 16:15,Freshwater,5,0.335258214,98.2
2023-06-05 16:15,Freshwater,15,0.304472143,76.8
2023-06-05 16:15,Freshwater,30,0.31124255,69.8
2023-06-05 16:15,Saltwater,5,0.333351298,98.4
2023-06-05 16:15,Saltwater,15,0.300042325,78.8
2023-06-05 16:15,Saltwater,30,0.276918054,66
2023-06-05 16:30,Control,5,0.293320018,78.66666667
2023-06-05 16:30,Control,15,0.288638065,50
2023-06-05 16:30,Control,30,0.343628062,115.3333333
2023-06-05 16:30,Freshwater,5,0.334989788,99.8
2023-06-05 16:30,Freshwater,15,0.304325517,76
2023-06-05 16:30,Freshwater,30,0.310865511,70
2023-06-05 16:30,Saltwater,5,0.333359832,98.6
2023-06-05 16:30,Saltwater,15,0.299763813,78
2023-06-05 16:30,Saltwater,30,0.276840474,65.7
2023-06-05 16:45,Control,5,0.293098915,77
2023-06-05 16:45,Control,15,0.28846351,53
2023-06-05 16:45,Control,30,0.343150945,114.6666667
2023-06-05 16:45,Freshwater,5,0.335148827,99.4
2023-06-05 16:45,Freshwater,15,0.30431388,75.8
2023-06-05 16:45,Freshwater,30,0.310858529,69.8
2023-06-05 16:45,Saltwater,5,0.333339661,98.2
2023-06-05 16:45,Saltwater,15,0.299771571,78.2
2023-06-05 16:45,Saltwater,30,0.276780738,67
2023-06-05 17:00,Control,5,0.293126068,78.66666667
2023-06-05 17:00,Control,15,0.288337443,50.5
2023-06-05 17:00,Control,30,0.34333843,115.3333333
2023-06-05 17:00,Freshwater,5,0.335052627,98.8
2023-06-05 17:00,Freshwater,15,0.304266556,76
2023-06-05 17:00,Freshwater,30,0.310683974,69.6
2023-06-05 17:00,Saltwater,5,0.333022359,98
2023-06-05 17:00,Saltwater,15,0.299589258,78.2
2023-06-05 17:00,Saltwater,30,0.276816425,66.2
2023-06-05 17:15,Control,5,0.293004526,77.66666667
2023-06-05 17:15,Control,15,0.288279258,53
2023-06-05 17:15,Control,30,0.343138015,114.3333333
2023-06-05 17:15,Freshwater,5,0.334916087,100
2023-06-05 17:15,Freshwater,15,0.304244058,76.2
2023-06-05 17:15,Freshwater,30,0.310702593,69.4
2023-06-05 17:15,Saltwater,5,0.333043305,98.8
2023-06-05 17:15,Saltwater,15,0.299636582,77.8
2023-06-05 17:15,Saltwater,30,0.276518517,66.6
2023-06-05 17:30,Control,5,0.292957978,77.33333333
2023-06-05 17:30,Control,15,0.288839773,53.5
2023-06-05 17:30,Control,30,0.343522036,116.6666667
