datetime_est,plot,depth_cm,eh_mv
2023-06-08 10:20,Freshwater,5,569.638442
2023-06-08 10:20,Freshwater,15,291.4807375
2023-06-08 10:20,Freshwater,30,321.31468
2023-06-08 10:20,Freshwater,50,766.5896
2023-06-08 10:25,Control,5,571.3583111
2023-06-08 10:25,Control,15,750.4571
2023-06-08 10:25,Control,30,743.38676
2023-06-08 10:25,Control,50,786.88695
2023-06-08 10:25,Saltwater,5,496.653728
2023-06-08 10:25,Saltwater,15,494.236718
2023-06-08 10:25,Saltwater,30,636.7588067
2023-06-08 10:25,Saltwater,50,687.6986867
2023-06-08 10:25,Freshwater,5,569.233408
2023-06-08 10:25,Freshwater,15,291.2790537
2023-06-08 10:25,Freshwater,30,321.20922
2023-06-08 10:25,Freshwater,50,766.40172
2023-06-08 10:30,Control,5,571.6817667
2023-06-08 10:30,Control,15,750.42294
2023-06-08 10:30,Control,30,743.4209
2023-06-08 10:30,Control,50,786.88695
2023-06-08 10:30,Saltwater,5,495.9937482
2023-06-08 10:30,Saltwater,15,493.92521
2023-06-08 10:30,Saltwater,30,636.1026
2023-06-08 10:30,Saltwater,50,687.38158
2023-06-08 10:30,Freshwater,5,569.011708
2023-06-08 10:30,Freshwater,15,291.1822556
2023-06-08 10:30,Freshwater,30,321.37968
2023-06-08 10:30,Freshwater,50,766.33648
2023-06-08 10:35,Control,5,571.1009667
2023-06-08 10:35,Control,15,750.5596
2023-06-08 10:35,Control,30,743.5313978
2023-06-08 10:35,Control,50,786.9803278
2023-06-08 10:35,Saltwater,5,495.7982483
2023-06-08 10:35,Saltwater,15,494.231888
2023-06-08 10:35,Saltwater,30,635.9997
2023-06-08 10:35,Saltwater,50,687.27854
2023-06-08 10:35,Freshwater,5,569.0572373
2023-06-08 10:35,Freshwater,15,291.0467792
2023-06-08 10:35,Freshwater,30,320.46274
2023-06-08 10:35,Freshwater,50,766.06774
2023-06-08 10:40,Control,5,570.2126867
2023-06-08 10:40,Control,15,750.49126
2023-06-08 10:40,Control,30,743.6418556
2023-06-08 10:40,Control,50,786.9029056
2023-06-08 10:40,Saltwater,5,495.7371791
2023-06-08 10:40,Saltwater,15,494.093008
2023-06-08 10:40,Saltwater,30,636.09848
2023-06-08 10:40,Saltwater,50,687.13808
2023-06-08 10:40,Freshwater,5,568.9912787
2023-06-08 10:40,Freshwater,15,290.807232
2023-06-08 10:40,Freshwater,30,321.24204
2023-06-08 10:40,Freshwater,50,765.68222
2023-06-08 10:45,Control,5,570.5885067
2023-06-08 10:45,Control,15,750.6279
2023-06-08 10:45,Control,30,743.6839933
2023-06-08 10:45,Control,50,786.9108833
2023-06-08 10:45,Saltwater,5,495.3298956
2023-06-08 10:45,Saltwater,15,494.35851
2023-06-08 10:45,Saltwater,30,635.985
2023-06-08 10:45,Saltwater,50,687.15974
2023-06-08 10:45,Freshwater,5,568.61033
2023-06-08 10:45,Freshwater,15,291.720957
2023-06-08 10:45,Freshwater,30,321.50872
2023-06-08 10:45,Freshwater,50,766.064
2023-06-08 10:50,Control,5,571.2718067
2023-06-08 10:50,Control,15,750.59376
2023-06-08 10:50,Control,30,743.7864933
2023-06-08 10:50,Control,50,787.0389833
2023-06-08 10:50,Saltwater,5,495.1992593
2023-06-08 10:50,Saltwater,15,494.4960107
2023-06-08 10:50,Saltwater,30,636.0476
2023-06-08 10:50,Saltwater,50,686.84638
2023-06-08 10:50,Freshwater,5,569.778452
2023-06-08 10:50,Freshwater,15,291.4907508
2023-06-08 10:50,Freshwater,30,321.9884
2023-06-08 10:50,Freshwater,50,766.32174
2023-06-08 10:55,Control,5,571.6476267
2023-06-08 10:55,Control,15,750.66208
2023-06-08 10:55,Control,30,743.8889933
2023-06-08 10:55,Control,50,786.9535833
2023-06-08 10:55,Saltwater,5,495.0596859
2023-06-08 10:55,Saltwater,15,494.5905193
2023-06-08 10:55,Saltwater,30,635.89218
2023-06-08 10:55,Saltwater,50,686.89342
2023-06-08 10:55,Freshwater,5,568.64836
2023-06-08 10:55,Freshwater,15,291.0858333
2023-06-08 10:55,Freshwater,30,321.17018
2023-06-08 10:55,Freshwater,50,765.28878
2023-06-08 11:00,Control,5,572.2284067
2023-06-08 11:00,Control,15,750.76456
2023-06-08 11:00,Control,30,744.0939733
2023-06-08 11:00,Control,50,786.9535833
2023-06-08 11:00,Saltwater,5,495.0363012
2023-06-08 11:00,Saltwater,15,494.767034
2023-06-08 11:00,Saltwater,30,635.8257
2023-06-08 11:00,Saltwater,50,686.7589
2023-06-08 11:00,Freshwater,5,568.649596
2023-06-08 11:00,Freshwater,15,292.1782403
2023-06-08 11:00,Freshwater,30,320.8987
2023-06-08 11:00,Freshwater,50,765.39264
2023-06-08 11:05,Control,5,572.1258867
2023-06-08 11:05,Control,15,750.73042
2023-06-08 11:05,Control,30,744.0597933
2023-06-08 11:05,Control,50,787.0389833
2023-06-08 11:05,Saltwater,5,494.7846848
2023-06-08 11:05,Saltwater,15,494.7248867
2023-06-08 11:05,Saltwater,30,635.29482
2023-06-08 11:05,Saltwater,50,686.60094
2023-06-08 11:05,Freshwater,5,568.4810607
2023-06-08 11:05,Freshwater,15,292.793906
2023-06-08 11:05,Freshwater,30,321.3442067
2023-06-08 11:05,Freshwater,50,765.1882267
2023-06-08 11:10,Control,5,572.9458667
2023-06-08 11:10,Control,15,750.83292
2023-06-08 11:10,Control,30,744.2647933
2023-06-08 11:10,Control,50,787.1671333
2023-06-08 11:10,Saltwater,5,494.0358062
2023-06-08 11:10,Saltwater,15,495.8911213
2023-06-08 11:10,Saltwater,30,634.54674
2023-06-08 11:10,Saltwater,50,686.19428
2023-06-08 11:10,Freshwater,5,566.8509413
2023-06-08 11:10,Freshwater,15,293.1036516
2023-06-08 11:10,Freshwater,30,321.1439333
2023-06-08 11:10,Freshwater,50,765.3229533
2023-06-08 11:15,Control,5,573.3899867
2023-06-08 11:15,Control,15,750.96956
2023-06-08 11:15,Control,30,744.3672733
2023-06-08 11:15,Control,50,787.0389833
2023-06-08 11:15,Saltwater,5,493.8233808
2023-06-08 11:15,Saltwater,15,495.035294
2023-06-08 11:15,Saltwater,30,634.97858
2023-06-08 11:15,Saltwater,50,686.8635
2023-06-08 11:15,Freshwater,5,567.938514
2023-06-08 11:15,Freshwater,15,293.277261
2023-06-08 11:15,Freshwater,30,321.11332
2023-06-08 11:15,Freshwater,50,765.0488
2023-06-08 11:20,Control,5,573.5949867
2023-06-08 11:20,Control,15,750.96958
2023-06-08 11:20,Control,30,744.4697533
2023-06-08 11:20,Control,50,787.0389833
2023-06-08 11:20,Saltwater,5,494.0433396
2023-06-08 11:20,Saltwater,15,495.2504613
2023-06-08 11:20,Saltwater,30,634.94582
2023-06-08 11:20,Saltwater,50,685.8758
2023-06-08 11:20,Freshwater,5,568.4865407
2023-06-08 11:20,Freshwater,15,293.2867259
2023-06-08 11:20,Freshwater,30,321.2878667
2023-06-08 11:20,Freshwater,50,764.4412667
2023-06-08 11:25,Control,5,574.3465867
2023-06-08 11:25,Control,15,750.96958
2023-06-08 11:25,Control,30,744.4697733
2023-06-08 11:25,Control,50,787.1670833
2023-06-08 11:25,Saltwater,5,494.0558234
2023-06-08 11:25,Saltwater,15,496.2133207
2023-06-08 11:25,Saltwater,30,634.70428
2023-06-08 11:25,Saltwater,50,685.49744
2023-06-08 11:25,Freshwater,5,569.2728293
2023-06-08 11:25,Freshwater,15,293.6700877
2023-06-08 11:25,Freshwater,30,321.3266533
2023-06-08 11:25,Freshwater,50,764.9897333
2023-06-08 11:30,Control,5,574.4149667
2023-06-08 11:30,Control,15,751.14038
2023-06-08 11:30,Control,30,744.7089133
2023-06-08 11:30,Control,50,787.0817083
2023-06-08 11:30,Saltwater,5,493.7629582
2023-06-08 11:30,Saltwater,15,494.244176
2023-06-08 11:30,Saltwater,30,635.04506
2023-06-08 11:30,Saltwater,50,686.24756
2023-06-08 11:30,Freshwater,5,570.158994
2023-06-08 11:30,Freshwater,15,293.3054038
2023-06-08 11:30,Freshwater,30,321.39876
2023-06-08 11:30,Freshwater,50,764.8554
2023-06-08 11:35,Control,5,574.7224267
2023-06-08 11:35,Control,15,751.17456
2023-06-08 11:35,Control,30,744.6747533
2023-06-08 11:35,Control,50,787.1671083
2023-06-08 11:35,Saltwater,5,493.0172849
2023-06-08 11:35,Saltwater,15,494.5948473
2023-06-08 11:35,Saltwater,30,635.3909867
2023-06-08 11:35,Saltwater,50,685.8770867
2023-06-08 11:35,Freshwater,5,570.2602807
2023-06-08 11:35,Freshwater,15,293.7119088
2023-06-08 11:35,Freshwater,30,320.9941267
2023-06-08 11:35,Freshwater,50,764.7838067
2023-06-08 11:40,Control,5,575.0640867
2023-06-08 11:40,Control,15,751.2087
2023-06-08 11:40,Control,30,744.8455733
2023-06-08 11:40,Control,50,787.0816833
2023-06-08 11:40,Saltwater,5,492.9879535
2023-06-08 11:40,Saltwater,15,495.0820287
2023-06-08 11:40,Saltwater,30,635.6345533
2023-06-08 11:40,Saltwater,50,685.8818533
2023-06-08 11:40,Freshwater,5,570.5773153
2023-06-08 11:40,Freshwater,15,293.6793858
2023-06-08 11:40,Freshwater,30,320.8989533
2023-06-08 11:40,Freshwater,50,764.6966133
2023-06-08 11:45,Control,5,575.6790467
2023-06-08 11:45,Control,15,751.17454
2023-06-08 11:45,Control,30,744.8113933
2023-06-08 11:45,Control,50,787.1244083
2023-06-08 11:45,Saltwater,5,492.4810612
2023-06-08 11:45,Saltwater,15,495.296256
2023-06-08 11:45,Saltwater,30,635.2982
2023-06-08 11:45,Saltwater,50,685.51142
2023-06-08 11:45,Freshwater,5,569.9525
2023-06-08 11:45,Freshwater,15,293.8451686
2023-06-08 11:45,Freshwater,30,321.40792
2023-06-08 11:45,Freshwater,50,764.232
2023-06-08 11:50,Control,5,575.9182067
2023-06-08 11:50,Control,15,751.3009933
2023-06-08 11:50,Control,30,744.9822333
2023-06-08 11:50,Control,50,787.1243833
2023-06-08 11:50,Saltwater,5,492.9245024
2023-06-08 11:50,Saltwater,15,494.4140987
2023-06-08 11:50,Saltwater,30,635.23
2023-06-08 11:50,Saltwater,50,685.54554
2023-06-08 11:50,Freshwater,5,569.8619573
2023-06-08 11:50,Freshwater,15,293.7776642
2023-06-08 11:50,Freshwater,30,321.10272
2023-06-08 11:50,Freshwater,50,764.2008
2023-06-08 11:55,Control,5,576.3281467
2023-06-08 11:55,Control,15,751.3249267
2023-06-08 11:55,Control,30,745.0164133
2023-06-08 11:55,Control,50,787.1670833
2023-06-08 11:55,Saltwater,5,492.446938
2023-06-08 11:55,Saltwater,15,495.6128393
2023-06-08 11:55,Saltwater,30,635.19588
2023-06-08 11:55,Saltwater,50,685.2044
2023-06-08 11:55,Freshwater,5,569.6966827
2023-06-08 11:55,Freshwater,15,293.1309358
2023-06-08 11:55,Freshwater,30,321.27108
2023-06-08 11:55,Freshwater,50,763.8534
2023-06-08 12:00,Control,5,576.4306667
2023-06-08 12:00,Control,15,751.45136
2023-06-08 12:00,Control,30,745.0847133
2023-06-08 12:00,Control,50,787.0816833
2023-06-08 12:00,Saltwater,5,492.412818
2023-06-08 12:00,Saltwater,15,494.9353868
2023-06-08 12:00,Saltwater,30,635.16176
2023-06-08 12:00,Saltwater,50,685.1362
2023-06-08 12:00,Freshwater,5,569.297208
2023-06-08 12:00,Freshwater,15,293.8781128
2023-06-08 12:00,Freshwater,30,321.20272
2023-06-08 12:00,Freshwater,50,764.15714
2023-06-08 12:05,Control,5,576.7723067
2023-06-08 12:05,Control,15,751.45136
2023-06-08 12:05,Control,30,745.1530733
2023-06-08 12:05,Control,50,787.1670833
2023-06-08 12:05,Saltwater,5,492.3834947
2023-06-08 12:05,Saltwater,15,495.7881982
2023-06-08 12:05,Saltwater,30,635.4735867
2023-06-08 12:05,Saltwater,50,685.3456667
2023-06-08 12:05,Freshwater,5,568.720696
2023-06-08 12:05,Freshwater,15,293.6113527
2023-06-08 12:05,Freshwater,30,320.55748
2023-06-08 12:05,Freshwater,50,763.17348
2023-06-08 12:10,Control,5,577.5239467
2023-06-08 12:10,Control,15,751.65634
2023-06-08 12:10,Control,30,745.2897533
2023-06-08 12:10,Control,50,787.1671083
2023-06-08 12:10,Saltwater,5,492.0160889
2023-06-08 12:10,Saltwater,15,494.938457
2023-06-08 12:10,Saltwater,30,635.2100533
2023-06-08 12:10,Saltwater,50,684.8779933
2023-06-08 12:10,Freshwater,5,569.309238
2023-06-08 12:10,Freshwater,15,294.0942991
2023-06-08 12:10,Freshwater,30,321.20636
2023-06-08 12:10,Freshwater,50,764.58336
2023-06-08 12:15,Control,5,577.5581067
2023-06-08 12:15,Control,15,751.62218
2023-06-08 12:15,Control,30,745.3580533
2023-06-08 12:15,Control,50,787.1670833
2023-06-08 12:15,Saltwater,5,491.7794491
2023-06-08 12:15,Saltwater,15,494.5264244
2023-06-08 12:15,Saltwater,30,634.9038
2023-06-08 12:15,Saltwater,50,684.77598
2023-06-08 12:15,Freshwater,5,569.03608
2023-06-08 12:15,Freshwater,15,294.0308696
2023-06-08 12:15,Freshwater,30,320.76426
2023-06-08 12:15,Freshwater,50,763.73194
2023-06-08 12:20,Control,5,577.3872667
2023-06-08 12:20,Control,15,751.6905
2023-06-08 12:20,Control,30,745.4263733
2023-06-08 12:20,Control,50,787.2952583
2023-06-08 12:20,Saltwater,5,491.8131734
2023-06-08 12:20,Saltwater,15,494.3213434
2023-06-08 12:20,Saltwater,30,634.8056667
2023-06-08 12:20,Saltwater,50,684.6777667
2023-06-08 12:20,Freshwater,5,569.209586
2023-06-08 12:20,Freshwater,15,294.0996554
2023-06-08 12:20,Freshwater,30,321.10514
2023-06-08 12:20,Freshwater,50,762.99002
2023-06-08 12:25,Control,5,577.6264067
2023-06-08 12:25,Control,15,751.79298
2023-06-08 12:25,Control,30,745.6997133
2023-06-08 12:25,Control,50,787.2952083
2023-06-08 12:25,Saltwater,5,491.2673722
2023-06-08 12:25,Saltwater,15,494.4919382
2023-06-08 12:25,Saltwater,30,634.7081333
2023-06-08 12:25,Saltwater,50,684.5119733
2023-06-08 12:25,Freshwater,5,569.007382
2023-06-08 12:25,Freshwater,15,295.7309666
2023-06-08 12:25,Freshwater,30,321.03768
2023-06-08 12:25,Freshwater,50,763.6381
2023-06-08 12:30,Control,5,578.1388867
2023-06-08 12:30,Control,15,751.8613
2023-06-08 12:30,Control,30,745.6655533
2023-06-08 12:30,Control,50,787.2952333
2023-06-08 12:30,Saltwater,5,491.4379433
2023-06-08 12:30,Saltwater,15,494.5260394
2023-06-08 12:30,Saltwater,30,634.57648
2023-06-08 12:30,Saltwater,50,684.34622
2023-06-08 12:30,Freshwater,5,568.939708
2023-06-08 12:30,Freshwater,15,296.308693
2023-06-08 12:30,Freshwater,30,321.07178
2023-06-08 12:30,Freshwater,50,763.50266
2023-06-08 12:35,Control,5,577.8655867
2023-06-08 12:35,Control,15,751.96382
2023-06-08 12:35,Control,30,745.8022133
2023-06-08 12:35,Control,50,787.2525333
2023-06-08 12:35,Saltwater,5,491.4086099
2023-06-08 12:35,Saltwater,15,494.3991539
2023-06-08 12:35,Saltwater,30,634.54236
2023-06-08 12:35,Saltwater,50,684.34622
2023-06-08 12:35,Freshwater,5,568.2033127
2023-06-08 12:35,Freshwater,15,297.8511917
2023-06-08 12:35,Freshwater,30,320.29216
2023-06-08 12:35,Freshwater,50,762.83288
2023-06-08 12:40,Control,5,577.7289267
2023-06-08 12:40,Control,15,752.03216
2023-06-08 12:40,Control,30,745.8705333
2023-06-08 12:40,Control,50,787.3806583
2023-06-08 12:40,Saltwater,5,491.2087366
2023-06-08 12:40,Saltwater,15,495.1933011
2023-06-08 12:40,Saltwater,30,634.4059
2023-06-08 12:40,Saltwater,50,684.17564
2023-06-08 12:40,Freshwater,5,568.2675413
2023-06-08 12:40,Freshwater,15,298.7445439
2023-06-08 12:40,Freshwater,30,320.79926
2023-06-08 12:40,Freshwater,50,763.19346
2023-06-08 12:45,Control,5,578.1730667
2023-06-08 12:45,Control,15,752.16882
2023-06-08 12:45,Control,30,745.9388533
2023-06-08 12:45,Control,50,787.3379333
2023-06-08 12:45,Saltwater,5,490.9406155
2023-06-08 12:45,Saltwater,15,493.3949404
2023-06-08 12:45,Saltwater,30,634.26944
2023-06-08 12:45,Saltwater,50,683.97098
2023-06-08 12:45,Freshwater,5,568.11051
2023-06-08 12:45,Freshwater,15,299.3700684
2023-06-08 12:45,Freshwater,30,321.10752
2023-06-08 12:45,Freshwater,50,763.0021
2023-06-08 12:50,Control,5,578.1388867
2023-06-08 12:50,Control,15,752.16882
2023-06-08 12:50,Control,30,746.0072333
2023-06-08 12:50,Control,50,787.2952083
2023-06-08 12:50,Saltwater,5,490.2924588
2023-06-08 12:50,Saltwater,15,494.0526217
2023-06-08 12:50,Saltwater,30,634.23536
2023-06-08 12:50,Saltwater,50,684.31208
2023-06-08 12:50,Freshwater,5,568.0776847
2023-06-08 12:50,Freshwater,15,299.7841072
2023-06-08 12:50,Freshwater,30,321.0092667
2023-06-08 12:50,Freshwater,50,763.0692067
2023-06-08 12:55,Control,5,577.9680867
2023-06-08 12:55,Control,15,752.13466
2023-06-08 12:55,Control,30,746.1438533
2023-06-08 12:55,Control,50,787.3379583
2023-06-08 12:55,Saltwater,5,491.5205256
2023-06-08 12:55,Saltwater,15,493.1070841
2023-06-08 12:55,Saltwater,30,634.13302
2023-06-08 12:55,Saltwater,50,682.9476
2023-06-08 12:55,Freshwater,5,568.0186293
2023-06-08 12:55,Freshwater,15,299.3845718
2023-06-08 12:55,Freshwater,30,320.8794333
2023-06-08 12:55,Freshwater,50,762.5707133
2023-06-08 13:00,Control,5,578.0364067
2023-06-08 13:00,Control,15,752.37378
2023-06-08 13:00,Control,30,746.1780133
2023-06-08 13:00,Control,50,787.2952083
2023-06-08 13:00,Saltwater,5,489.235002
2023-06-08 13:00,Saltwater,15,493.7988818
2023-06-08 13:00,Saltwater,30,632.9391
2023-06-08 13:00,Saltwater,50,685.54012
2023-06-08 13:00,Freshwater,5,567.616242
2023-06-08 13:00,Freshwater,15,300.4112556
2023-06-08 13:00,Freshwater,30,320.68046
2023-06-08 13:00,Freshwater,50,762.74628
2023-06-08 13:05,Control,5,578.2072467
2023-06-08 13:05,Control,15,752.37378
2023-06-08 13:05,Control,30,746.2805133
2023-06-08 13:05,Control,50,787.3806333
2023-06-08 13:05,Saltwater,5,489.6102408
2023-06-08 13:05,Saltwater,15,492.059154
2023-06-08 13:05,Saltwater,30,631.2723667
2023-06-08 13:05,Saltwater,50,685.1014867
2023-06-08 13:05,Freshwater,5,567.752142
2023-06-08 13:05,Freshwater,15,300.9888966
2023-06-08 13:05,Freshwater,30,320.91834
2023-06-08 13:05,Freshwater,50,762.57636
2023-06-08 13:10,Control,5,578.0705667
2023-06-08 13:10,Control,15,752.3738
2023-06-08 13:10,Control,30,746.4513333
2023-06-08 13:10,Control,50,787.3806333
2023-06-08 13:10,Saltwater,5,491.5204932
2023-06-08 13:10,Saltwater,15,492.3661833
2023-06-08 13:10,Saltwater,30,633.0850933
2023-06-08 13:10,Saltwater,50,681.5244733
2023-06-08 13:10,Freshwater,5,567.616246
2023-06-08 13:10,Freshwater,15,301.26074
2023-06-08 13:10,Freshwater,30,320.91834
2023-06-08 13:10,Freshwater,50,762.61032
2023-06-08 13:15,Control,5,578.0705467
2023-06-08 13:15,Control,15,752.44212
2023-06-08 13:15,Control,30,746.4855333
2023-06-08 13:15,Control,50,787.4233333
2023-06-08 13:15,Saltwater,5,490.190134
2023-06-08 13:15,Saltwater,15,494.3446746
2023-06-08 13:15,Saltwater,30,634.24972
2023-06-08 13:15,Saltwater,50,683.09842
2023-06-08 13:15,Freshwater,5,568.125926
2023-06-08 13:15,Freshwater,15,301.53256
2023-06-08 13:15,Freshwater,30,320.40866
2023-06-08 13:15,Freshwater,50,762.44042
2023-06-08 13:20,Control,5,578.1730667
2023-06-08 13:20,Control,15,752.5788
2023-06-08 13:20,Control,30,746.5196733
2023-06-08 13:20,Control,50,787.4233583
2023-06-08 13:20,Saltwater,5,490.2583708
2023-06-08 13:20,Saltwater,15,492.6049304
2023-06-08 13:20,Saltwater,30,633.6745667
2023-06-08 13:20,Saltwater,50,683.0690867
2023-06-08 13:20,Freshwater,5,568.3345567
2023-06-08 13:20,Freshwater,15,301.3286912
2023-06-08 13:20,Freshwater,30,320.6852667
2023-06-08 13:20,Freshwater,50,761.6297467
2023-06-08 13:25,Control,5,579.0955267
2023-06-08 13:25,Control,15,752.54464
2023-06-08 13:25,Control,30,746.7246733
2023-06-08 13:25,Control,50,787.5087583
2023-06-08 13:25,Saltwater,5,490.2583674
2023-06-08 13:25,Saltwater,15,491.5815834
2023-06-08 13:25,Saltwater,30,633.5770333
2023-06-08 13:25,Saltwater,50,683.1421133
2023-06-08 13:25,Freshwater,5,568.4413053
2023-06-08 13:25,Freshwater,15,301.90634
2023-06-08 13:25,Freshwater,30,320.5881133
2023-06-08 13:25,Freshwater,50,762.2121733
2023-06-08 13:30,Control,5,579.8813067
2023-06-08 13:30,Control,15,752.71544
2023-06-08 13:30,Control,30,746.7929733
2023-06-08 13:30,Control,50,787.5941833
2023-06-08 13:30,Saltwater,5,489.8490108
2023-06-08 13:30,Saltwater,15,492.2979406
2023-06-08 13:30,Saltwater,30,633.61594
2023-06-08 13:30,Saltwater,50,683.01046
2023-06-08 13:30,Freshwater,5,568.548032
2023-06-08 13:30,Freshwater,15,301.566541
2023-06-08 13:30,Freshwater,30,320.83078
2023-06-08 13:30,Freshwater,50,762.149
2023-06-08 13:35,Control,5,580.5987467
2023-06-08 13:35,Control,15,752.7496
2023-06-08 13:35,Control,30,747.0321133
2023-06-08 13:35,Control,50,787.7649833
2023-06-08 13:35,Saltwater,5,489.7807862
2023-06-08 13:35,Saltwater,15,491.4158115
2023-06-08 13:35,Saltwater,30,633.47948
2023-06-08 13:35,Saltwater,50,682.90812
2023-06-08 13:35,Freshwater,5,568.344154
2023-06-08 13:35,Freshwater,15,302.2461188
2023-06-08 13:35,Freshwater,30,320.5637267
2023-06-08 13:35,Freshwater,50,761.9838667
2023-06-08 13:40,Control,5,580.5645867
2023-06-08 13:40,Control,15,752.85208
2023-06-08 13:40,Control,30,747.0663133
2023-06-08 13:40,Control,50,787.6368833
2023-06-08 13:40,Saltwater,5,489.7466662
2023-06-08 13:40,Saltwater,15,494.0472373
2023-06-08 13:40,Saltwater,30,633.47948
2023-06-08 13:40,Saltwater,50,682.7717
2023-06-08 13:40,Freshwater,5,568.446118
2023-06-08 13:40,Freshwater,15,301.3966424
2023-06-08 13:40,Freshwater,30,319.2093533
2023-06-08 13:40,Freshwater,50,761.1731933
2023-06-08 13:45,Control,5,580.9745867
2023-06-08 13:45,Control,15,752.88624
2023-06-08 13:45,Control,30,747.2371333
2023-06-08 13:45,Control,50,787.6795833
2023-06-08 13:45,Saltwater,5,489.1667606
2023-06-08 13:45,Saltwater,15,494.0520352
