do_percent_sat,depth,plot,datetime_est
75.943,30,Freshwater,2023-06-09 14:40:00
76.775,30,Freshwater,2023-06-09 14:45:00
77.487,30,Freshwater,2023-06-09 14:50:00
78.199,30,Freshwater,2023-06-09 14:55:00
78.879,30,Freshwater,2023-06-09 15:00:00
79.633,30,Freshwater,2023-06-09 15:05:00
80.3,30,Freshwater,2023-06-09 15:10:00
80.975,30,Freshwater,2023-06-09 15:15:00
81.504,30,Freshwater,2023-06-09 15:20:00
81.974,30,Freshwater,2023-06-09 15:25:00
82.474,30,Freshwater,2023-06-09 15:30:00
91.547,5,Freshwater,2023-06-09 15:35:00
91.488,5,Freshwater,2023-06-09 15:40:00
91.542,5,Freshwater,2023-06-09 15:45:00
91.467,5,Freshwater,2023-06-09 15:50:00
91.472,5,Freshwater,2023-06-09 15:55:00
91.45,5,Freshwater,2023-06-09 16:00:00
91.431,5,Freshwater,2023-06-09 16:05:00
91.374,5,Freshwater,2023-06-09 16:10:00
91.402,5,Freshwater,2023-06-09 16:15:00
91.35,5,Freshwater,2023-06-09 16:20:00
91.423,5,Freshwater,2023-06-09 16:25:00
91.474,5,Freshwater,2023-06-09 16:30:00
91.479,5,Freshwater,2023-06-09 16:35:00
91.383,5,Freshwater,2023-06-09 16:40:00
91.336,5,Freshwater,2023-06-09 16:45:00
91.364,5,Freshwater,2023-06-09 16:50:00
91.352,5,Freshwater,2023-06-09 16:55:00
91.356,5,Freshwater,2023-06-09 17:00:00
91.27,5,Freshwater,2023-06-09 17:05:00
91.272,5,Freshwater,2023-06-09 17:10:00
91.127,5,Freshwater,2023-06-09 17:15:00
91.156,5,Freshwater,2023-06-09 17:20:00
91.179,5,Freshwater,2023-06-09 17:25:00
91.199,5,Freshwater,2023-06-09 17:30:00
91.17,5,Freshwater,2023-06-09 17:35:00
91.186,5,Freshwater,2023-06-09 17:40:00
91.192,5,Freshwater,2023-06-09 17:45:00
91.26,5,Freshwater,2023-06-09 17:50:00
91.171,5,Freshwater,2023-06-09 17:55:00
91.357,5,Freshwater,2023-06-09 18:00:00
91.258,5,Freshwater,2023-06-09 18:05:00
91.154,5,Freshwater,2023-06-09 18:10:00
91.195,5,Freshwater,2023-06-09 18:15:00
91.225,5,Freshwater,2023-06-09 18:20:00
91.244,5,Freshwater,2023-06-09 18:25:00
91.18,5,Freshwater,2023-06-09 18:30:00
91.147,5,Freshwater,2023-06-09 18:35:00
91.239,5,Freshwater,2023-06-09 18:40:00
91.318,5,Freshwater,2023-06-09 18:45:00
91.351,5,Freshwater,2023-06-09 18:50:00
91.467,5,Freshwater,2023-06-09 18:55:00
91.301,5,Freshwater,2023-06-09 19:00:00
91.241,5,Freshwater,2023-06-09 19:05:00
91.265,5,Freshwater,2023-06-09 19:10:00
91.291,5,Freshwater,2023-06-09 19:15:00
91.306,5,Freshwater,2023-06-09 19:20:00
91.219,5,Freshwater,2023-06-09 19:25:00
91.393,5,Freshwater,2023-06-09 19:30:00
91.449,5,Freshwater,2023-06-09 19:35:00
91.448,5,Freshwater,2023-06-09 19:40:00
91.454,5,Freshwater,2023-06-09 19:45:00
91.536,5,Freshwater,2023-06-09 19:50:00
91.486,5,Freshwater,2023-06-09 19:55:00
91.531,5,Freshwater,2023-06-09 20:00:00
91.495,5,Freshwater,2023-06-09 20:05:00
91.547,5,Freshwater,2023-06-09 20:10:00
91.5,5,Freshwater,2023-06-09 20:15:00
91.557,5,Freshwater,2023-06-09 20:20:00
91.537,5,Freshwater,2023-06-09 20:25:00
91.502,5,Freshwater,2023-06-09 20:30:00
91.63,5,Freshwater,2023-06-09 20:35:00
91.44,5,Freshwater,2023-06-09 20:40:00
91.416,5,Freshwater,2023-06-09 20:45:00
91.438,5,Freshwater,2023-06-09 20:50:00
91.451,5,Freshwater,2023-06-09 20:55:00
91.459,5,Freshwater,2023-06-09 21:00:00
91.52,5,Freshwater,2023-06-09 21:05:00
91.474,5,Freshwater,2023-06-09 21:10:00
91.464,5,Freshwater,2023-06-09 21:15:00
91.419,5,Freshwater,2023-06-09 21:20:00
91.49,5,Freshwater,2023-06-09 21:25:00
91.408,5,Freshwater,2023-06-09 21:30:00
91.43,5,Freshwater,2023-06-09 21:35:00
91.525,5,Freshwater,2023-06-09 21:40:00
91.389,5,Freshwater,2023-06-09 21:45:00
91.452,5,Freshwater,2023-06-09 21:50:00
91.43,5,Freshwater,2023-06-09 21:55:00
91.446,5,Freshwater,2023-06-09 22:00:00
91.436,5,Freshwater,2023-06-09 22:05:00
91.508,5,Freshwater,2023-06-09 22:10:00
91.453,5,Freshwater,2023-06-09 22:15:00
91.413,5,Freshwater,2023-06-09 22:20:00
91.415,5,Freshwater,2023-06-09 22:25:00
91.482,5,Freshwater,2023-06-09 22:30:00
91.524,5,Freshwater,2023-06-09 22:35:00
91.466,5,Freshwater,2023-06-09 22:40:00
91.364,5,Freshwater,2023-06-09 22:45:00
91.433,5,Freshwater,2023-06-09 22:50:00
91.562,5,Freshwater,2023-06-09 22:55:00
91.533,5,Freshwater,2023-06-09 23:00:00
91.407,5,Freshwater,2023-06-09 23:05:00
91.451,5,Freshwater,2023-06-09 23:10:00
91.371,5,Freshwater,2023-06-09 23:15:00
91.392,5,Freshwater,2023-06-09 23:20:00
91.356,5,Freshwater,2023-06-09 23:25:00
91.358,5,Freshwater,2023-06-09 23:30:00
91.359,5,Freshwater,2023-06-09 23:35:00
91.411,5,Freshwater,2023-06-09 23:40:00
91.366,5,Freshwater,2023-06-09 23:45:00
91.362,5,Freshwater,2023-06-09 23:50:00
91.371,5,Freshwater,2023-06-09 23:55:00
91.288,5,Freshwater,2023-06-10
91.336,5,Freshwater,2023-06-10 00:05:00
91.381,5,Freshwater,2023-06-10 00:10:00
91.334,5,Freshwater,2023-06-10 00:15:00
91.39,5,Freshwater,2023-06-10 00:20:00
91.297,5,Freshwater,2023-06-10 00:25:00
91.347,5,Freshwater,2023-06-10 00:30:00
91.386,5,Freshwater,2023-06-10 00:35:00
91.285,5,Freshwater,2023-06-10 00:40:00
91.298,5,Freshwater,2023-06-10 00:45:00
91.315,5,Freshwater,2023-06-10 00:50:00
91.345,5,Freshwater,2023-06-10 00:55:00
91.362,5,Freshwater,2023-06-10 01:00:00
91.278,5,Freshwater,2023-06-10 01:05:00
91.426,5,Freshwater,2023-06-10 01:10:00
91.221,5,Freshwater,2023-06-10 01:15:00
91.325,5,Freshwater,2023-06-10 01:20:00
91.268,5,Freshwater,2023-06-10 01:25:00
91.277,5,Freshwater,2023-06-10 01:30:00
91.327,5,Freshwater,2023-06-10 01:35:00
91.315,5,Freshwater,2023-06-10 01:40:00
91.249,5,Freshwater,2023-06-10 01:45:00
91.272,5,Freshwater,2023-06-10 01:50:00
91.251,5,Freshwater,2023-06-10 01:55:00
91.271,5,Freshwater,2023-06-10 02:00:00
91.231,5,Freshwater,2023-06-10 02:05:00
91.292,5,Freshwater,2023-06-10 02:10:00
91.216,5,Freshwater,2023-06-10 02:15:00
91.213,5,Freshwater,2023-06-10 02:20:00
91.336,5,Freshwater,2023-06-10 02:25:00
91.242,5,Freshwater,2023-06-10 02:30:00
91.203,5,Freshwater,2023-06-10 02:35:00
91.19,5,Freshwater,2023-06-10 02:40:00
91.161,5,Freshwater,2023-06-10 02:45:00
91.201,5,Freshwater,2023-06-10 02:50:00
91.206,5,Freshwater,2023-06-10 02:55:00
91.163,5,Freshwater,2023-06-10 03:00:00
91.206,5,Freshwater,2023-06-10 03:05:00
91.11,5,Freshwater,2023-06-10 03:10:00
91.216,5,Freshwater,2023-06-10 03:15:00
91.215,5,Freshwater,2023-06-10 03:20:00
91.131,5,Freshwater,2023-06-10 03:25:00
91.171,5,Freshwater,2023-06-10 03:30:00
91.141,5,Freshwater,2023-06-10 03:35:00
91.167,5,Freshwater,2023-06-10 03:40:00
91.199,5,Freshwater,2023-06-10 03:45:00
91.118,5,Freshwater,2023-06-10 03:50:00
91.141,5,Freshwater,2023-06-10 03:55:00
91.211,5,Freshwater,2023-06-10 04:00:00
91.256,5,Freshwater,2023-06-10 04:05:00
91.187,5,Freshwater,2023-06-10 04:10:00
91.234,5,Freshwater,2023-06-10 04:15:00
91.238,5,Freshwater,2023-06-10 04:20:00
91.19,5,Freshwater,2023-06-10 04:25:00
91.155,5,Freshwater,2023-06-10 04:30:00
91.209,5,Freshwater,2023-06-10 04:35:00
91.197,5,Freshwater,2023-06-10 04:40:00
91.196,5,Freshwater,2023-06-10 04:45:00
91.276,5,Freshwater,2023-06-10 04:50:00
91.222,5,Freshwater,2023-06-10 04:55:00
91.193,5,Freshwater,2023-06-10 05:00:00
91.228,5,Freshwater,2023-06-10 05:05:00
91.211,5,Freshwater,2023-06-10 05:10:00
91.229,5,Freshwater,2023-06-10 05:15:00
91.197,5,Freshwater,2023-06-10 05:20:00
91.24,5,Freshwater,2023-06-10 05:25:00
91.223,5,Freshwater,2023-06-10 05:30:00
91.164,5,Freshwater,2023-06-10 05:35:00
91.196,5,Freshwater,2023-06-10 05:40:00
91.21,5,Freshwater,2023-06-10 05:45:00
91.158,5,Freshwater,2023-06-10 05:50:00
91.199,5,Freshwater,2023-06-10 05:55:00
91.245,5,Freshwater,2023-06-10 06:00:00
91.299,5,Freshwater,2023-06-10 06:05:00
91.233,5,Freshwater,2023-06-10 06:10:00
91.255,5,Freshwater,2023-06-10 06:15:00
91.222,5,Freshwater,2023-06-10 06:20:00
91.221,5,Freshwater,2023-06-10 06:25:00
91.225,5,Freshwater,2023-06-10 06:30:00
91.222,5,Freshwater,2023-06-10 06:35:00
91.256,5,Freshwater,2023-06-10 06:40:00
91.215,5,Freshwater,2023-06-10 06:45:00
91.221,5,Freshwater,2023-06-10 06:50:00
91.165,5,Freshwater,2023-06-10 06:55:00
91.238,5,Freshwater,2023-06-10 07:00:00
91.31,5,Freshwater,2023-06-10 07:05:00
91.346,5,Freshwater,2023-06-10 07:10:00
91.346,5,Freshwater,2023-06-10 07:15:00
91.324,5,Freshwater,2023-06-10 07:20:00
91.284,5,Freshwater,2023-06-10 07:25:00
91.361,5,Freshwater,2023-06-10 07:30:00
91.319,5,Freshwater,2023-06-10 07:35:00
91.29,5,Freshwater,2023-06-10 07:40:00
91.383,5,Freshwater,2023-06-10 07:45:00
91.389,5,Freshwater,2023-06-10 07:50:00
91.409,5,Freshwater,2023-06-10 07:55:00
91.412,5,Freshwater,2023-06-10 08:00:00
91.309,5,Freshwater,2023-06-10 08:05:00
91.381,5,Freshwater,2023-06-10 08:10:00
91.407,5,Freshwater,2023-06-10 08:15:00
91.386,5,Freshwater,2023-06-10 08:20:00
91.359,5,Freshwater,2023-06-10 08:25:00
91.356,5,Freshwater,2023-06-10 08:30:00
91.386,5,Freshwater,2023-06-10 08:35:00
91.454,5,Freshwater,2023-06-10 08:40:00
91.45,5,Freshwater,2023-06-10 08:45:00
91.529,5,Freshwater,2023-06-10 08:50:00
91.391,5,Freshwater,2023-06-10 08:55:00
91.508,5,Freshwater,2023-06-10 09:00:00
91.535,5,Freshwater,2023-06-10 09:05:00
91.589,5,Freshwater,2023-06-10 09:10:00
91.586,5,Freshwater,2023-06-10 09:15:00
91.566,5,Freshwater,2023-06-10 09:20:00
91.657,5,Freshwater,2023-06-10 09:25:00
91.699,5,Freshwater,2023-06-10 09:30:00
91.644,5,Freshwater,2023-06-10 09:35:00
91.763,5,Freshwater,2023-06-10 09:40:00
91.692,5,Freshwater,2023-06-10 09:45:00
91.736,5,Freshwater,2023-06-10 09:50:00
91.826,5,Freshwater,2023-06-10 09:55:00
91.787,5,Freshwater,2023-06-10 10:00:00
91.768,5,Freshwater,2023-06-10 10:05:00
91.866,5,Freshwater,2023-06-10 10:10:00
91.899,5,Freshwater,2023-06-10 10:15:00
91.848,5,Freshwater,2023-06-10 10:20:00
91.928,5,Freshwater,2023-06-10 10:25:00
92.005,5,Freshwater,2023-06-10 10:30:00
91.866,5,Freshwater,2023-06-10 10:35:00
91.981,5,Freshwater,2023-06-10 10:40:00
92.207,5,Freshwater,2023-06-10 10:45:00
92.035,5,Freshwater,2023-06-10 10:50:00
92.028,5,Freshwater,2023-06-10 10:55:00
92.064,5,Freshwater,2023-06-10 11:00:00
92.193,5,Freshwater,2023-06-10 11:05:00
92.324,5,Freshwater,2023-06-10 11:10:00
92.205,5,Freshwater,2023-06-10 11:15:00
92.24,5,Freshwater,2023-06-10 11:20:00
92.264,5,Freshwater,2023-06-10 11:25:00
92.279,5,Freshwater,2023-06-10 11:30:00
92.274,5,Freshwater,2023-06-10 11:35:00
92.264,5,Freshwater,2023-06-10 11:40:00
92.41,5,Freshwater,2023-06-10 11:45:00
92.306,5,Freshwater,2023-06-10 11:50:00
92.351,5,Freshwater,2023-06-10 11:55:00
92.514,5,Freshwater,2023-06-10 12:00:00
92.451,5,Freshwater,2023-06-10 12:05:00
92.364,5,Freshwater,2023-06-10 12:10:00
92.452,5,Freshwater,2023-06-10 12:15:00
92.463,5,Freshwater,2023-06-10 12:20:00
92.567,5,Freshwater,2023-06-10 12:25:00
92.494,5,Freshwater,2023-06-10 12:30:00
92.41,5,Freshwater,2023-06-10 12:35:00
92.528,5,Freshwater,2023-06-10 12:40:00
92.43,5,Freshwater,2023-06-10 12:45:00
92.521,5,Freshwater,2023-06-10 12:50:00
92.493,5,Freshwater,2023-06-10 12:55:00
92.472,5,Freshwater,2023-06-10 13:00:00
92.469,5,Freshwater,2023-06-10 13:05:00
92.592,5,Freshwater,2023-06-10 13:10:00
92.499,5,Freshwater,2023-06-10 13:15:00
92.576,5,Freshwater,2023-06-10 13:20:00
92.58,5,Freshwater,2023-06-10 13:25:00
92.63,5,Freshwater,2023-06-10 13:30:00
92.632,5,Freshwater,2023-06-10 13:35:00
92.677,5,Freshwater,2023-06-10 13:40:00
92.647,5,Freshwater,2023-06-10 13:45:00
92.529,5,Freshwater,2023-06-10 13:50:00
92.657,5,Freshwater,2023-06-10 13:55:00
92.644,5,Freshwater,2023-06-10 14:00:00
92.617,5,Freshwater,2023-06-10 14:05:00
92.57,5,Freshwater,2023-06-10 14:10:00
92.607,5,Freshwater,2023-06-10 14:15:00
92.638,5,Freshwater,2023-06-10 14:20:00
92.588,5,Freshwater,2023-06-10 14:25:00
92.595,5,Freshwater,2023-06-10 14:30:00
92.57,5,Freshwater,2023-06-10 14:35:00
92.603,5,Freshwater,2023-06-10 14:40:00
92.58,5,Freshwater,2023-06-10 14:45:00
92.49,5,Freshwater,2023-06-10 14:50:00
92.541,5,Freshwater,2023-06-10 14:55:00
92.531,5,Freshwater,2023-06-10 15:00:00
92.571,5,Freshwater,2023-06-10 15:05:00
92.576,5,Freshwater,2023-06-10 15:10:00
92.677,5,Freshwater,2023-06-10 15:15:00
92.575,5,Freshwater,2023-06-10 15:20:00
92.666,5,Freshwater,2023-06-10 15:25:00
92.546,5,Freshwater,2023-06-10 15:30:00
92.636,5,Freshwater,2023-06-10 15:35:00
92.66,5,Freshwater,2023-06-10 15:40:00
92.682,5,Freshwater,2023-06-10 15:45:00
92.471,5,Freshwater,2023-06-10 15:50:00
92.69,5,Freshwater,2023-06-10 15:55:00
92.586,5,Freshwater,2023-06-10 16:00:00
92.644,5,Freshwater,2023-06-10 16:05:00
92.632,5,Freshwater,2023-06-10 16:10:00
92.657,5,Freshwater,2023-06-10 16:15:00
92.708,5,Freshwater,2023-06-10 16:20:00
92.701,5,Freshwater,2023-06-10 16:25:00
92.685,5,Freshwater,2023-06-10 16:30:00
92.625,5,Freshwater,2023-06-10 16:35:00
92.592,5,Freshwater,2023-06-10 16:40:00
92.579,5,Freshwater,2023-06-10 16:45:00
92.562,5,Freshwater,2023-06-10 16:50:00
92.572,5,Freshwater,2023-06-10 16:55:00
92.576,5,Freshwater,2023-06-10 17:00:00
92.608,5,Freshwater,2023-06-10 17:05:00
92.7,5,Freshwater,2023-06-10 17:10:00
92.612,5,Freshwater,2023-06-10 17:15:00
92.603,5,Freshwater,2023-06-10 17:20:00
92.619,5,Freshwater,2023-06-10 17:25:00
92.589,5,Freshwater,2023-06-10 17:30:00
92.586,5,Freshwater,2023-06-10 17:35:00
92.593,5,Freshwater,2023-06-10 17:40:00
92.577,5,Freshwater,2023-06-10 17:45:00
92.576,5,Freshwater,2023-06-10 17:50:00
92.552,5,Freshwater,2023-06-10 17:55:00
92.611,5,Freshwater,2023-06-10 18:00:00
92.494,5,Freshwater,2023-06-10 18:05:00
92.576,5,Freshwater,2023-06-10 18:10:00
92.542,5,Freshwater,2023-06-10 18:15:00
92.534,5,Freshwater,2023-06-10 18:20:00
92.476,5,Freshwater,2023-06-10 18:25:00
92.533,5,Freshwater,2023-06-10 18:30:00
92.471,5,Freshwater,2023-06-10 18:35:00
92.527,5,Freshwater,2023-06-10 18:40:00
92.49,5,Freshwater,2023-06-10 18:45:00
92.485,5,Freshwater,2023-06-10 18:50:00
92.403,5,Freshwater,2023-06-10 18:55:00
92.375,5,Freshwater,2023-06-10 19:00:00
92.454,5,Freshwater,2023-06-10 19:05:00
92.426,5,Freshwater,2023-06-10 19:10:00
92.469,5,Freshwater,2023-06-10 19:15:00
92.41,5,Freshwater,2023-06-10 19:20:00
92.351,5,Freshwater,2023-06-10 19:25:00
92.258,5,Freshwater,2023-06-10 19:30:00
92.343,5,Freshwater,2023-06-10 19:35:00
92.273,5,Freshwater,2023-06-10 19:40:00
92.272,5,Freshwater,2023-06-10 19:45:00
92.317,5,Freshwater,2023-06-10 19:50:00
92.305,5,Freshwater,2023-06-10 19:55:00
92.284,5,Freshwater,2023-06-10 20:00:00
92.292,5,Freshwater,2023-06-10 20:05:00
92.263,5,Freshwater,2023-06-10 20:10:00
92.173,5,Freshwater,2023-06-10 20:15:00
92.292,5,Freshwater,2023-06-10 20:20:00
92.265,5,Freshwater,2023-06-10 20:25:00
92.157,5,Freshwater,2023-06-10 20:30:00
92.14,5,Freshwater,2023-06-10 20:35:00
92.201,5,Freshwater,2023-06-10 20:40:00
92.198,5,Freshwater,2023-06-10 20:45:00
92.18,5,Freshwater,2023-06-10 20:50:00
92.177,5,Freshwater,2023-06-10 20:55:00
92.163,5,Freshwater,2023-06-10 21:00:00
92.162,5,Freshwater,2023-06-10 21:05:00
92.21,5,Freshwater,2023-06-10 21:10:00
92.158,5,Freshwater,2023-06-10 21:15:00
92.081,5,Freshwater,2023-06-10 21:20:00
92.185,5,Freshwater,2023-06-10 21:25:00
92.157,5,Freshwater,2023-06-10 21:30:00
92.197,5,Freshwater,2023-06-10 21:35:00
92.12,5,Freshwater,2023-06-10 21:40:00
92.155,5,Freshwater,2023-06-10 21:45:00
92.19,5,Freshwater,2023-06-10 21:50:00
92.158,5,Freshwater,2023-06-10 21:55:00
92.1,5,Freshwater,2023-06-10 22:00:00
92.158,5,Freshwater,2023-06-10 22:05:00
92.12,5,Freshwater,2023-06-10 22:10:00
92.159,5,Freshwater,2023-06-10 22:15:00
92.131,5,Freshwater,2023-06-10 22:20:00
92.215,5,Freshwater,2023-06-10 22:25:00
92.126,5,Freshwater,2023-06-10 22:30:00
92.205,5,Freshwater,2023-06-10 22:35:00
92.217,5,Freshwater,2023-06-10 22:40:00
92.214,5,Freshwater,2023-06-10 22:45:00
92.215,5,Freshwater,2023-06-10 22:50:00
92.224,5,Freshwater,2023-06-10 22:55:00
92.26,5,Freshwater,2023-06-10 23:00:00
92.184,5,Freshwater,2023-06-10 23:05:00
92.17,5,Freshwater,2023-06-10 23:10:00
92.202,5,Freshwater,2023-06-10 23:15:00
92.13,5,Freshwater,2023-06-10 23:20:00
92.274,5,Freshwater,2023-06-10 23:25:00
92.222,5,Freshwater,2023-06-10 23:30:00
92.19,5,Freshwater,2023-06-10 23:35:00
92.243,5,Freshwater,2023-06-10 23:40:00
92.155,5,Freshwater,2023-06-10 23:45:00
92.194,5,Freshwater,2023-06-10 23:50:00
92.201,5,Freshwater,2023-06-10 23:55:00
92.211,5,Freshwater,2023-06-11
92.214,5,Freshwater,2023-06-11 00:05:00
92.152,5,Freshwater,2023-06-11 00:10:00
92.246,5,Freshwater,2023-06-11 00:15:00
92.252,5,Freshwater,2023-06-11 00:20:00
92.258,5,Freshwater,2023-06-11 00:25:00
92.197,5,Freshwater,2023-06-11 00:30:00
92.259,5,Freshwater,2023-06-11 00:35:00
92.275,5,Freshwater,2023-06-11 00:40:00
92.241,5,Freshwater,2023-06-11 00:45:00
92.301,5,Freshwater,2023-06-11 00:50:00
92.21,5,Freshwater,2023-06-11 00:55:00
92.21,5,Freshwater,2023-06-11 01:00:00
92.213,5,Freshwater,2023-06-11 01:05:00
92.193,5,Freshwater,2023-06-11 01:10:00
92.196,5,Freshwater,2023-06-11 01:15:00
92.329,5,Freshwater,2023-06-11 01:20:00
92.251,5,Freshwater,2023-06-11 01:25:00
92.324,5,Freshwater,2023-06-11 01:30:00
92.265,5,Freshwater,2023-06-11 01:35:00
92.336,5,Freshwater,2023-06-11 01:40:00
92.213,5,Freshwater,2023-06-11 01:45:00
92.118,5,Freshwater,2023-06-11 01:50:00
92.251,5,Freshwater,2023-06-11 01:55:00
92.246,5,Freshwater,2023-06-11 02:00:00
92.11,5,Freshwater,2023-06-11 02:05:00
92.213,5,Freshwater,2023-06-11 02:10:00
92.216,5,Freshwater,2023-06-11 02:15:00
92.24,5,Freshwater,2023-06-11 02:20:00
92.222,5,Freshwater,2023-06-11 02:25:00
92.216,5,Freshwater,2023-06-11 02:30:00
92.256,5,Freshwater,2023-06-11 02:35:00
92.279,5,Freshwater,2023-06-11 02:40:00
92.257,5,Freshwater,2023-06-11 02:45:00
92.23,5,Freshwater,2023-06-11 02:50:00
92.26,5,Freshwater,2023-06-11 02:55:00
92.234,5,Freshwater,2023-06-11 03:00:00
92.315,5,Freshwater,2023-06-11 03:05:00
92.171,5,Freshwater,2023-06-11 03:10:00
92.195,5,Freshwater,2023-06-11 03:15:00
92.218,5,Freshwater,2023-06-11 03:20:00
92.271,5,Freshwater,2023-06-11 03:25:00
92.228,5,Freshwater,2023-06-11 03:30:00
92.2,5,Freshwater,2023-06-11 03:35:00
92.325,5,Freshwater,2023-06-11 03:40:00
92.248,5,Freshwater,2023-06-11 03:45:00
92.157,5,Freshwater,2023-06-11 03:50:00
92.256,5,Freshwater,2023-06-11 03:55:00
92.195,5,Freshwater,2023-06-11 04:00:00
92.155,5,Freshwater,2023-06-11 04:05:00
92.23,5,Freshwater,2023-06-11 04:10:00
92.249,5,Freshwater,2023-06-11 04:15:00
92.303,5,Freshwater,2023-06-11 04:20:00
92.288,5,Freshwater,2023-06-11 04:25:00
92.326,5,Freshwater,2023-06-11 04:30:00
92.25,5,Freshwater,2023-06-11 04:35:00
92.242,5,Freshwater,2023-06-11 04:40:00
92.306,5,Freshwater,2023-06-11 04:45:00
92.256,5,Freshwater,2023-06-11 04:50:00
92.277,5,Freshwater,2023-06-11 04:55:00
92.193,5,Freshwater,2023-06-11 05:00:00
92.229,5,Freshwater,2023-06-11 05:05:00
92.284,5,Freshwater,2023-06-11 05:10:00
92.268,5,Freshwater,2023-06-11 05:15:00
92.291,5,Freshwater,2023-06-11 05:20:00
92.184,5,Freshwater,2023-06-11 05:25:00
92.221,5,Freshwater,2023-06-11 05:30:00
92.274,5,Freshwater,2023-06-11 05:35:00
92.249,5,Freshwater,2023-06-11 05:40:00
92.236,5,Freshwater,2023-06-11 05:45:00
92.304,5,Freshwater,2023-06-11 05:50:00
92.175,5,Freshwater,2023-06-11 05:55:00
92.237,5,Freshwater,2023-06-11 06:00:00
92.238,5,Freshwater,2023-06-11 06:05:00
92.224,5,Freshwater,2023-06-11 06:10:00
92.25,5,Freshwater,2023-06-11 06:15:00
92.208,5,Freshwater,2023-06-11 06:20:00
92.285,5,Freshwater,2023-06-11 06:25:00
92.301,5,Freshwater,2023-06-11 06:30:00
92.291,5,Freshwater,2023-06-11 06:35:00
92.222,5,Freshwater,2023-06-11 06:40:00
92.293,5,Freshwater,2023-06-11 06:45:00
92.291,5,Freshwater,2023-06-11 06:50:00
92.254,5,Freshwater,2023-06-11 06:55:00
92.354,5,Freshwater,2023-06-11 07:00:00
92.362,5,Freshwater,2023-06-11 07:05:00
92.295,5,Freshwater,2023-06-11 07:10:00
92.331,5,Freshwater,2023-06-11 07:15:00
92.33,5,Freshwater,2023-06-11 07:20:00
92.416,5,Freshwater,2023-06-11 07:25:00
92.319,5,Freshwater,2023-06-11 07:30:00
92.289,5,Freshwater,2023-06-11 07:35:00
92.418,5,Freshwater,2023-06-11 07:40:00
92.47,5,Freshwater,2023-06-11 07:45:00
92.509,5,Freshwater,2023-06-11 07:50:00
92.492,5,Freshwater,2023-06-11 07:55:00
92.502,5,Freshwater,2023-06-11 08:00:00
92.557,5,Freshwater,2023-06-11 08:05:00
92.583,5,Freshwater,2023-06-11 08:10:00
92.564,5,Freshwater,2023-06-11 08:15:00
92.697,5,Freshwater,2023-06-11 08:20:00
92.636,5,Freshwater,2023-06-11 08:25:00
92.684,5,Freshwater,2023-06-11 08:30:00
92.606,5,Freshwater,2023-06-11 08:35:00
92.709,5,Freshwater,2023-06-11 08:40:00
92.763,5,Freshwater,2023-06-11 08:45:00
92.697,5,Freshwater,2023-06-11 08:50:00
92.73,5,Freshwater,2023-06-11 08:55:00
92.689,5,Freshwater,2023-06-11 09:00:00
92.731,5,Freshwater,2023-06-11 09:05:00
92.707,5,Freshwater,2023-06-11 09:10:00
92.765,5,Freshwater,2023-06-11 09:15:00
92.832,5,Freshwater,2023-06-11 09:20:00
92.809,5,Freshwater,2023-06-11 09:25:00
92.821,5,Freshwater,2023-06-11 09:30:00
92.872,5,Freshwater,2023-06-11 09:35:00
92.872,5,Freshwater,2023-06-11 09:40:00
92.796,5,Freshwater,2023-06-11 09:45:00
92.814,5,Freshwater,2023-06-11 09:50:00
92.855,5,Freshwater,2023-06-11 09:55:00
92.88,5,Freshwater,2023-06-11 10:00:00
92.992,5,Freshwater,2023-06-11 10:05:00
92.939,5,Freshwater,2023-06-11 10:10:00
92.995,5,Freshwater,2023-06-11 10:15:00
93.06,5,Freshwater,2023-06-11 10:20:00
93.091,5,Freshwater,2023-06-11 10:25:00
93.014,5,Freshwater,2023-06-11 10:30:00
93.048,5,Freshwater,2023-06-11 10:35:00
93.098,5,Freshwater,2023-06-11 10:40:00
93.313,5,Freshwater,2023-06-11 10:45:00
93.274,5,Freshwater,2023-06-11 10:50:00
93.284,5,Freshwater,2023-06-11 10:55:00
93.313,5,Freshwater,2023-06-11 11:00:00
93.399,5,Freshwater,2023-06-11 11:05:00
93.533,5,Freshwater,2023-06-11 11:10:00
93.516,5,Freshwater,2023-06-11 11:15:00
93.56,5,Freshwater,2023-06-11 11:20:00
93.56,5,Freshwater,2023-06-11 11:25:00
93.513,5,Freshwater,2023-06-11 11:30:00
93.612,5,Freshwater,2023-06-11 11:35:00
93.546,5,Freshwater,2023-06-11 11:40:00
93.498,5,Freshwater,2023-06-11 11:45:00
93.559,5,Freshwater,2023-06-11 11:50:00
93.593,5,Freshwater,2023-06-11 11:55:00
93.583,5,Freshwater,2023-06-11 12:00:00
93.654,5,Freshwater,2023-06-11 12:05:00
93.602,5,Freshwater,2023-06-11 12:10:00
93.589,5,Freshwater,2023-06-11 12:15:00
93.574,5,Freshwater,2023-06-11 12:20:00
93.673,5,Freshwater,2023-06-11 12:25:00
93.629,5,Freshwater,2023-06-11 12:30:00
93.684,5,Freshwater,2023-06-11 12:35:00
93.639,5,Freshwater,2023-06-11 12:40:00
93.629,5,Freshwater,2023-06-11 12:45:00
93.629,5,Freshwater,2023-06-11 12:50:00
93.621,5,Freshwater,2023-06-11 12:55:00
93.631,5,Freshwater,2023-06-11 13:00:00
93.633,5,Freshwater,2023-06-11 13:05:00
93.684,5,Freshwater,2023-06-11 13:10:00
