datetime_est,depth_cm,plot,eh_mv
2023-06-06 03:45:00,15,Seawater,728.44052
2023-06-06 03:45:00,30,Control,696.93088
2023-06-06 03:45:00,30,Freshwater,684.49546
2023-06-06 03:45:00,30,Seawater,750.10714
2023-06-06 03:45:00,50,Control,753.77122
2023-06-06 03:45:00,50,Freshwater,799.41728
2023-06-06 03:45:00,50,Seawater,762.11874
2023-06-06 04:00:00,5,Control,681.00088
2023-06-06 04:00:00,5,Freshwater,853.68678
2023-06-06 04:00:00,5,Seawater,1004.74878
2023-06-06 04:00:00,15,Control,721.2746
2023-06-06 04:00:00,15,Freshwater,704.48528
2023-06-06 04:00:00,15,Seawater,728.91822
2023-06-06 04:00:00,30,Control,696.74818
2023-06-06 04:00:00,30,Freshwater,680.7565
2023-06-06 04:00:00,30,Seawater,750.5848799999999
2023-06-06 04:00:00,50,Control,751.98458
2023-06-06 04:00:00,50,Freshwater,798.6014799999999
2023-06-06 04:00:00,50,Seawater,762.56234
2023-06-06 04:15:00,5,Control,677.76438
2023-06-06 04:15:00,5,Freshwater,870.24922
2023-06-06 04:15:00,5,Seawater,1004.7378399999999
2023-06-06 04:15:00,15,Control,721.48764
2023-06-06 04:15:00,15,Freshwater,703.9754
2023-06-06 04:15:00,15,Seawater,729.7857
2023-06-06 04:15:00,30,Control,696.58482
2023-06-06 04:15:00,30,Freshwater,677.15348
2023-06-06 04:15:00,30,Seawater,751.50622
2023-06-06 04:15:00,50,Control,750.04468
2023-06-06 04:15:00,50,Freshwater,799.3153
2023-06-06 04:15:00,50,Seawater,763.0741999999999
2023-06-06 04:30:00,5,Control,678.1387
2023-06-06 04:30:00,5,Freshwater,869.37978
2023-06-06 04:30:00,5,Seawater,1004.2068999999999
2023-06-06 04:30:00,15,Control,721.79346
2023-06-06 04:30:00,15,Freshwater,702.88774
2023-06-06 04:30:00,15,Seawater,729.58132
2023-06-06 04:30:00,30,Control,696.4805
2023-06-06 04:30:00,30,Freshwater,673.65248
2023-06-06 04:30:00,30,Seawater,750.9947999999999
2023-06-06 04:30:00,50,Control,747.9235
2023-06-06 04:30:00,50,Freshwater,798.90742
2023-06-06 04:30:00,50,Seawater,762.7334
2023-06-06 04:45:00,5,Control,681.86728
2023-06-06 04:45:00,5,Freshwater,869.61778
2023-06-06 04:45:00,5,Seawater,1002.9924199999999
2023-06-06 04:45:00,15,Control,721.9331
2023-06-06 04:45:00,15,Freshwater,702.03796
2023-06-06 04:45:00,15,Seawater,729.86846
2023-06-06 04:45:00,30,Control,696.37912
2023-06-06 04:45:00,30,Freshwater,669.60762
2023-06-06 04:45:00,30,Seawater,751.4722599999999
2023-06-06 04:45:00,50,Control,745.70294
2023-06-06 04:45:00,50,Freshwater,798.8734199999999
2023-06-06 04:45:00,50,Seawater,763.4838799999999
2023-06-06 05:00:00,5,Control,680.63932
2023-06-06 05:00:00,5,Freshwater,867.70894
2023-06-06 05:00:00,5,Seawater,1011.6689200000001
2023-06-06 05:00:00,15,Control,722.20748
2023-06-06 05:00:00,15,Freshwater,700.71232
2023-06-06 05:00:00,15,Seawater,728.33286
2023-06-06 05:00:00,30,Control,696.27746
2023-06-06 05:00:00,30,Freshwater,665.6646999999999
2023-06-06 05:00:00,30,Seawater,752.5499
2023-06-06 05:00:00,50,Control,743.03778
2023-06-06 05:00:00,50,Freshwater,798.9753999999999
2023-06-06 05:00:00,50,Seawater,766.54068
2023-06-06 05:15:00,5,Control,678.52638
2023-06-06 05:15:00,5,Freshwater,859.5314399999999
2023-06-06 05:15:00,5,Seawater,1008.27156
2023-06-06 05:15:00,15,Control,722.38528
2023-06-06 05:15:00,15,Freshwater,698.16288
2023-06-06 05:15:00,15,Seawater,726.09562
2023-06-06 05:15:00,30,Control,696.2840199999999
2023-06-06 05:15:00,30,Freshwater,661.82362
2023-06-06 05:15:00,30,Seawater,752.7893199999999
2023-06-06 05:15:00,50,Control,740.10528
2023-06-06 05:15:00,50,Freshwater,798.9072
2023-06-06 05:15:00,50,Seawater,769.7147799999999
2023-06-06 05:30:00,5,Control,680.34062
2023-06-06 05:30:00,5,Freshwater,766.3924999999999
2023-06-06 05:30:00,5,Seawater,1001.3240000000001
2023-06-06 05:30:00,15,Control,722.6578
2023-06-06 05:30:00,15,Freshwater,635.94084
2023-06-06 05:30:00,15,Seawater,723.85724
2023-06-06 05:30:00,30,Control,696.2831199999999
2023-06-06 05:30:00,30,Freshwater,657.8129
2023-06-06 05:30:00,30,Seawater,753.02762
2023-06-06 05:30:00,50,Control,736.95962
2023-06-06 05:30:00,50,Freshwater,798.7374799999999
2023-06-06 05:30:00,50,Seawater,772.3417599999999
2023-06-06 05:45:00,5,Control,683.17754
2023-06-06 05:45:00,5,Freshwater,759.8806999999999
2023-06-06 05:45:00,5,Seawater,979.4990999999999
2023-06-06 05:45:00,15,Control,722.96526
2023-06-06 05:45:00,15,Freshwater,638.84438
2023-06-06 05:45:00,15,Seawater,721.84394
2023-06-06 05:45:00,30,Control,696.31714
2023-06-06 05:45:00,30,Freshwater,652.54442
2023-06-06 05:45:00,30,Seawater,752.8569799999999
2023-06-06 05:45:00,50,Control,733.26774
2023-06-06 05:45:00,50,Freshwater,798.6015
2023-06-06 05:45:00,50,Seawater,773.6725799999999
2023-06-06 06:00:00,5,Control,683.35424
2023-06-06 06:00:00,5,Freshwater,743.0686
2023-06-06 06:00:00,5,Seawater,928.4729
2023-06-06 06:00:00,15,Control,723.24312
2023-06-06 06:00:00,15,Freshwater,638.95982
2023-06-06 06:00:00,15,Seawater,719.7624
2023-06-06 06:00:00,30,Control,696.35547999999994
2023-06-06 06:00:00,30,Freshwater,647.81872
2023-06-06 06:00:00,30,Seawater,752.20864
2023-06-06 06:00:00,50,Control,729.23874
2023-06-06 06:00:00,50,Freshwater,798.26032
2023-06-06 06:00:00,50,Seawater,774.38916
2023-06-06 06:15:00,5,Control,683.793
2023-06-06 06:15:00,5,Freshwater,654.9876
2023-06-06 06:15:00,5,Seawater,888.88924
2023-06-06 06:15:00,15,Control,723.54644
2023-06-06 06:15:00,15,Freshwater,635.22894
2023-06-06 06:15:00,15,Seawater,718.20706
2023-06-06 06:15:00,30,Control,696.4181
2023-06-06 06:15:00,30,Freshwater,641.388252
2023-06-06 06:15:00,30,Seawater,751.42378
2023-06-06 06:15:00,50,Control,724.72064
2023-06-06 06:15:00,50,Freshwater,796.75608
2023-06-06 06:15:00,50,Seawater,775.0716199999999
2023-06-06 06:30:00,5,Control,684.34128
2023-06-06 06:30:00,5,Freshwater,640.79862
2023-06-06 06:30:00,5,Seawater,879.1101199999999
2023-06-06 06:30:00,15,Control,723.678
2023-06-06 06:30:00,15,Freshwater,630.44068
2023-06-06 06:30:00,15,Seawater,717.2856800000001
2023-06-06 06:30:00,30,Control,696.41512
2023-06-06 06:30:00,30,Freshwater,637.041884
2023-06-06 06:30:00,30,Seawater,751.45792
2023-06-06 06:30:00,50,Control,719.38348
2023-06-06 06:30:00,50,Freshwater,795.87838
2023-06-06 06:30:00,50,Seawater,776.3342399999999
2023-06-06 06:45:00,5,Control,684.77342
2023-06-06 06:45:00,5,Freshwater,619.36284
2023-06-06 06:45:00,5,Seawater,863.9537399999999
2023-06-06 06:45:00,15,Control,723.93826
2023-06-06 06:45:00,15,Freshwater,621.10544
2023-06-06 06:45:00,15,Seawater,716.05722
2023-06-06 06:45:00,30,Control,696.6077
2023-06-06 06:45:00,30,Freshwater,628.406018
2023-06-06 06:45:00,30,Seawater,751.1849199999999
2023-06-06 06:45:00,50,Control,713.7651999999999
2023-06-06 06:45:00,50,Freshwater,794.17562
2023-06-06 06:45:00,50,Seawater,777.0508399999999
2023-06-06 07:00:00,5,Control,684.20098
2023-06-06 07:00:00,5,Freshwater,616.11486
2023-06-06 07:00:00,5,Seawater,855.4513800000001
2023-06-06 07:00:00,15,Control,724.08138
2023-06-06 07:00:00,15,Freshwater,613.73026
2023-06-06 07:00:00,15,Seawater,714.39414
2023-06-06 07:00:00,30,Control,696.68398
2023-06-06 07:00:00,30,Freshwater,622.4925059999999
2023-06-06 07:00:00,30,Seawater,750.50244
2023-06-06 07:00:00,50,Control,708.0989
2023-06-06 07:00:00,50,Freshwater,793.29288
2023-06-06 07:00:00,50,Seawater,777.0849599999999
2023-06-06 07:15:00,5,Control,690.04606
2023-06-06 07:15:00,5,Freshwater,610.26258
2023-06-06 07:15:00,5,Seawater,826.78738
2023-06-06 07:15:00,15,Control,724.04986
2023-06-06 07:15:00,15,Freshwater,607.71334
2023-06-06 07:15:00,15,Seawater,712.66818
2023-06-06 07:15:00,30,Control,696.75154
2023-06-06 07:15:00,30,Freshwater,617.359276
2023-06-06 07:15:00,30,Seawater,748.7962399999999
2023-06-06 07:15:00,50,Control,701.33116
2023-06-06 07:15:00,50,Freshwater,793.05392
2023-06-06 07:15:00,50,Seawater,778.00628
2023-06-06 07:30:00,5,Control,677.9777399999999
2023-06-06 07:30:00,5,Freshwater,605.26504
2023-06-06 07:30:00,5,Seawater,823.9639999999999
2023-06-06 07:30:00,15,Control,724.55796
2023-06-06 07:30:00,15,Freshwater,603.07532
2023-06-06 07:30:00,15,Seawater,710.9961000000001
2023-06-06 07:30:00,30,Control,697.08904
2023-06-06 07:30:00,30,Freshwater,612.1631103999999
2023-06-06 07:30:00,30,Seawater,747.88928
2023-06-06 07:30:00,50,Control,693.91064
2023-06-06 07:30:00,50,Freshwater,792.65234
2023-06-06 07:30:00,50,Seawater,777.9865199999999
2023-06-06 07:45:00,5,Control,678.18212
2023-06-06 07:45:00,5,Freshwater,596.22412
2023-06-06 07:45:00,5,Seawater,812.05486
2023-06-06 07:45:00,15,Control,724.86294
2023-06-06 07:45:00,15,Freshwater,597.44776
2023-06-06 07:45:00,15,Seawater,708.9630000000001
2023-06-06 07:45:00,30,Control,697.22324
2023-06-06 07:45:00,30,Freshwater,604.71975
2023-06-06 07:45:00,30,Seawater,747.8551399999999
2023-06-06 07:45:00,50,Control,685.63762
2023-06-06 07:45:00,50,Freshwater,792.99302
2023-06-06 07:45:00,50,Seawater,779.01024
2023-06-06 08:00:00,5,Control,679.3844799999999
2023-06-06 08:00:00,5,Freshwater,593.55156
2023-06-06 08:00:00,15,Control,724.97038
2023-06-06 08:00:00,15,Freshwater,592.51752
2023-06-06 08:00:00,30,Control,697.39878
2023-06-06 08:00:00,30,Freshwater,599.211618
2023-06-06 08:00:00,50,Control,676.312036
2023-06-06 08:00:00,50,Freshwater,792.65062
2023-06-06 08:15:00,5,Control,679.59138
2023-06-06 08:15:00,5,Freshwater,588.39974
2023-06-06 08:15:00,5,Seawater,801.10992
2023-06-06 08:15:00,15,Control,725.24584
2023-06-06 08:15:00,15,Freshwater,586.75384
2023-06-06 08:15:00,15,Seawater,704.86808
2023-06-06 08:15:00,30,Control,697.5716
2023-06-06 08:15:00,30,Freshwater,593.059704
2023-06-06 08:15:00,30,Seawater,746.8313199999999
2023-06-06 08:15:00,50,Control,666.607808
2023-06-06 08:15:00,50,Freshwater,791.83534
2023-06-06 08:15:00,50,Seawater,780.61398
2023-06-06 08:30:00,5,Control,680.17412
2023-06-06 08:30:00,5,Freshwater,583.8648000000001
2023-06-06 08:30:00,5,Seawater,800.11486
2023-06-06 08:30:00,15,Control,725.41844
2023-06-06 08:30:00,15,Freshwater,583.9236999999999
2023-06-06 08:30:00,15,Seawater,705.15544
2023-06-06 08:30:00,30,Control,697.74246
2023-06-06 08:30:00,30,Freshwater,588.272386
2023-06-06 08:30:00,30,Seawater,750.7555799999999
2023-06-06 08:30:00,50,Control,657.619428
2023-06-06 08:30:00,50,Freshwater,792.48158
2023-06-06 08:30:00,50,Seawater,784.1287199999999
2023-06-06 08:45:00,5,Control,680.2765
2023-06-06 08:45:00,5,Freshwater,577.28792
2023-06-06 08:45:00,5,Seawater,798.7499799999999
2023-06-06 08:45:00,15,Control,725.69168
2023-06-06 08:45:00,15,Freshwater,580.3233
2023-06-06 08:45:00,15,Seawater,708.0559599999999
2023-06-06 08:45:00,30,Control,697.87902
2023-06-06 08:45:00,30,Freshwater,582.08866
2023-06-06 08:45:00,30,Seawater,752.76888
2023-06-06 08:45:00,50,Control,649.86124
2023-06-06 08:45:00,50,Freshwater,792.39794
2023-06-06 08:45:00,50,Seawater,791.2947599999999
2023-06-06 09:00:00,5,Control,680.39998
2023-06-06 09:00:00,5,Freshwater,570.048232
2023-06-06 09:00:00,5,Seawater,807.41188
2023-06-06 09:00:00,15,Control,725.91256
2023-06-06 09:00:00,15,Freshwater,576.22446
2023-06-06 09:00:00,15,Seawater,714.11014
2023-06-06 09:00:00,30,Control,698.10096
2023-06-06 09:00:00,30,Freshwater,577.1794
2023-06-06 09:00:00,30,Seawater,761.7576999999999
2023-06-06 09:00:00,50,Control,643.45496
2023-06-06 09:00:00,50,Freshwater,792.23786
2023-06-06 09:00:00,50,Seawater,798.4408999999999
2023-06-06 09:15:00,5,Control,684.3519
2023-06-06 09:15:00,5,Freshwater,562.44492
2023-06-06 09:15:00,5,Seawater,808.10718
2023-06-06 09:15:00,15,Control,726.27198
2023-06-06 09:15:00,15,Freshwater,573.31094
2023-06-06 09:15:00,15,Seawater,720.56244
2023-06-06 09:15:00,30,Control,698.3606
2023-06-06 09:15:00,30,Freshwater,571.83858
2023-06-06 09:15:00,30,Seawater,761.0814599999999
2023-06-06 09:15:00,50,Control,637.94496
2023-06-06 09:15:00,50,Freshwater,792.12762
2023-06-06 09:15:00,50,Seawater,797.3532799999999
2023-06-06 09:30:00,5,Control,685.04694
2023-06-06 09:30:00,5,Freshwater,553.72502
2023-06-06 09:30:00,5,Seawater,805.4698599999999
2023-06-06 09:30:00,15,Control,726.28334
2023-06-06 09:30:00,15,Freshwater,569.7226999999999
2023-06-06 09:30:00,15,Seawater,717.70712
2023-06-06 09:30:00,30,Control,698.47408
2023-06-06 09:30:00,30,Freshwater,566.6047599999999
2023-06-06 09:30:00,30,Seawater,759.7783
2023-06-06 09:30:00,50,Control,633.41416
2023-06-06 09:30:00,50,Freshwater,791.68552
2023-06-06 09:30:00,50,Seawater,796.5251
2023-06-06 09:45:00,5,Control,690.6274599999999
2023-06-06 09:45:00,5,Freshwater,546.616922
2023-06-06 09:45:00,5,Seawater,806.65136
2023-06-06 09:45:00,15,Control,726.56132
2023-06-06 09:45:00,15,Freshwater,566.1543399999999
2023-06-06 09:45:00,15,Seawater,714.67644
2023-06-06 09:45:00,30,Control,698.55048
2023-06-06 09:45:00,30,Freshwater,563.07034
2023-06-06 09:45:00,30,Seawater,758.5906
2023-06-06 09:45:00,50,Control,629.2279599999999
2023-06-06 09:45:00,50,Freshwater,792.1273199999999
2023-06-06 09:45:00,50,Seawater,795.9519799999999
2023-06-06 10:00:00,5,Control,696.00896
2023-06-06 10:00:00,5,Freshwater,539.693188
2023-06-06 10:00:00,5,Seawater,813.01762
2023-06-06 10:00:00,15,Control,726.7502599999999
2023-06-06 10:00:00,15,Freshwater,562.47872
2023-06-06 10:00:00,15,Seawater,717.22542
2023-06-06 10:00:00,30,Control,698.8070399999999
2023-06-06 10:00:00,30,Freshwater,558.7203
2023-06-06 10:00:00,30,Seawater,760.63928
2023-06-06 10:00:00,50,Control,625.45546
2023-06-06 10:00:00,50,Freshwater,792.1952799999999
2023-06-06 10:00:00,50,Seawater,798.3409999999999
2023-06-06 10:15:00,5,Control,701.30626
2023-06-06 10:15:00,5,Freshwater,531.4772859999999
2023-06-06 10:15:00,5,Seawater,812.0825799999999
2023-06-06 10:15:00,15,Control,726.98944
2023-06-06 10:15:00,15,Freshwater,557.65502
2023-06-06 10:15:00,15,Seawater,714.9640400000001
2023-06-06 10:15:00,30,Control,699.11452
2023-06-06 10:15:00,30,Freshwater,554.6405599999999
2023-06-06 10:15:00,30,Seawater,759.6211199999999
2023-06-06 10:15:00,50,Control,621.86818
2023-06-06 10:15:00,50,Freshwater,791.64054
2023-06-06 10:15:00,50,Seawater,797.86772
2023-06-06 10:30:00,5,Control,702.0596
2023-06-06 10:30:00,5,Freshwater,529.046158
2023-06-06 10:30:00,5,Seawater,808.8168800000001
2023-06-06 10:30:00,15,Control,727.26276
2023-06-06 10:30:00,15,Freshwater,558.8031
2023-06-06 10:30:00,15,Seawater,712.1682
2023-06-06 10:30:00,30,Control,699.3195
2023-06-06 10:30:00,30,Freshwater,554.48322
2023-06-06 10:30:00,30,Seawater,758.713
2023-06-06 10:30:00,50,Control,618.6566799999999
2023-06-06 10:30:00,50,Freshwater,793.8799799999999
2023-06-06 10:30:00,50,Seawater,797.1958
2023-06-06 10:45:00,5,Control,715.69102
2023-06-06 10:45:00,5,Freshwater,522.79166
2023-06-06 10:45:00,5,Seawater,808.834
2023-06-06 10:45:00,15,Control,728.7656999999999
2023-06-06 10:45:00,15,Freshwater,554.14954
2023-06-06 10:45:00,15,Seawater,709.3859199999999
2023-06-06 10:45:00,30,Control,700.31172
2023-06-06 10:45:00,30,Freshwater,550.72226
2023-06-06 10:45:00,30,Seawater,757.8136399999999
2023-06-06 10:45:00,50,Control,615.78834
2023-06-06 10:45:00,50,Freshwater,793.61946
2023-06-06 10:45:00,50,Seawater,795.1331799999999
2023-06-06 11:00:00,5,Control,577.7341200000001
2023-06-06 11:00:00,5,Freshwater,516.2544
2023-06-06 11:00:00,5,Seawater,805.0854400000001
2023-06-06 11:00:00,15,Control,719.40458
2023-06-06 11:00:00,15,Freshwater,549.1628000000001
2023-06-06 11:00:00,15,Seawater,707.62682
2023-06-06 11:00:00,30,Control,695.80202
2023-06-06 11:00:00,30,Freshwater,547.2830200000001
2023-06-06 11:00:00,30,Seawater,756.36056
2023-06-06 11:00:00,50,Control,612.3718799999999
2023-06-06 11:00:00,50,Freshwater,793.08676
2023-06-06 11:00:00,50,Seawater,795.65788
2023-06-06 11:15:00,5,Control,576.3351
2023-06-06 11:15:00,5,Freshwater,508.57122000000004
2023-06-06 11:15:00,5,Seawater,607.5527999999999
2023-06-06 11:15:00,15,Control,719.20134
2023-06-06 11:15:00,15,Freshwater,544.4309933333333
2023-06-06 11:15:00,15,Seawater,695.10474
2023-06-06 11:15:00,30,Control,694.6062400000001
2023-06-06 11:15:00,30,Freshwater,544.04056
2023-06-06 11:15:00,30,Seawater,748.1510599999999
2023-06-06 11:15:00,50,Control,609.6729
2023-06-06 11:15:00,50,Freshwater,793.6498799999999
2023-06-06 11:15:00,50,Seawater,789.1881
2023-06-06 11:30:00,5,Control,575.3785
2023-06-06 11:30:00,5,Freshwater,499.45672
2023-06-06 11:30:00,5,Seawater,603.77658
2023-06-06 11:30:00,15,Control,719.16716
2023-06-06 11:30:00,15,Freshwater,539.2416066666667
2023-06-06 11:30:00,15,Seawater,691.72336
2023-06-06 11:30:00,30,Control,694.5037599999999
2023-06-06 11:30:00,30,Freshwater,541.3545399999999
2023-06-06 11:30:00,30,Seawater,746.4842
2023-06-06 11:30:00,50,Control,607.4863399999999
2023-06-06 11:30:00,50,Freshwater,793.5978399999999
2023-06-06 11:30:00,50,Seawater,787.8282399999999
2023-06-06 11:45:00,5,Control,574.62688
2023-06-06 11:45:00,5,Freshwater,490.67634
2023-06-06 11:45:00,5,Seawater,599.2989
2023-06-06 11:45:00,15,Control,719.44222
2023-06-06 11:45:00,15,Freshwater,533.8072
2023-06-06 11:45:00,15,Seawater,689.10212
2023-06-06 11:45:00,30,Control,694.43542
2023-06-06 11:45:00,30,Freshwater,538.82024
2023-06-06 11:45:00,30,Seawater,745.0227399999999
2023-06-06 11:45:00,50,Control,605.67562
2023-06-06 11:45:00,50,Freshwater,793.4191999999999
2023-06-06 11:45:00,50,Seawater,787.0490199999999
2023-06-06 12:00:00,5,Control,574.1844600000001
2023-06-06 12:00:00,5,Freshwater,481.14012
2023-06-06 12:00:00,5,Seawater,597.8428799999999
2023-06-06 12:00:00,15,Control,719.6813599999999
2023-06-06 12:00:00,15,Freshwater,527.41226
2023-06-06 12:00:00,15,Seawater,686.8130199999999
2023-06-06 12:00:00,30,Control,694.43542
2023-06-06 12:00:00,30,Freshwater,536.68886
2023-06-06 12:00:00,30,Seawater,744.11788
2023-06-06 12:00:00,50,Control,604.1382
2023-06-06 12:00:00,50,Freshwater,792.91848
2023-06-06 12:00:00,50,Seawater,786.0418599999999
2023-06-06 12:15:00,5,Control,573.467
2023-06-06 12:15:00,5,Freshwater,472.40312
2023-06-06 12:15:00,5,Seawater,595.8751599999999
2023-06-06 12:15:00,15,Control,719.8863799999999
2023-06-06 12:15:00,15,Freshwater,521.2292
2023-06-06 12:15:00,15,Seawater,683.03196
2023-06-06 12:15:00,30,Control,694.43542
2023-06-06 12:15:00,30,Freshwater,534.2755999999999
2023-06-06 12:15:00,30,Seawater,742.5253999999999
2023-06-06 12:15:00,50,Control,603.07912
2023-06-06 12:15:00,50,Freshwater,793.46426
2023-06-06 12:15:00,50,Seawater,784.7904599999999
2023-06-06 12:30:00,5,Control,573.12534
2023-06-06 12:30:00,5,Freshwater,464.53606
2023-06-06 12:30:00,5,Seawater,592.4405800000001
2023-06-06 12:30:00,15,Control,720.0589200000001
2023-06-06 12:30:00,15,Freshwater,514.33352
2023-06-06 12:30:00,15,Seawater,681.312
2023-06-06 12:30:00,30,Control,694.5721
2023-06-06 12:30:00,30,Freshwater,533.04518
2023-06-06 12:30:00,30,Seawater,743.46618
2023-06-06 12:30:00,50,Control,602.08832
2023-06-06 12:30:00,50,Freshwater,793.50082
2023-06-06 12:30:00,50,Seawater,784.7079
2023-06-06 12:45:00,5,Control,572.7495
2023-06-06 12:45:00,5,Freshwater,456.98411999999996
2023-06-06 12:45:00,5,Seawater,589.02762
2023-06-06 12:45:00,15,Control,720.33218
2023-06-06 12:45:00,15,Freshwater,506.4733
2023-06-06 12:45:00,15,Seawater,680.11806
2023-06-06 12:45:00,30,Control,694.64032
2023-06-06 12:45:00,30,Freshwater,531.9024
2023-06-06 12:45:00,30,Seawater,741.1088599999999
2023-06-06 12:45:00,50,Control,601.4391
2023-06-06 12:45:00,50,Freshwater,793.57526
2023-06-06 12:45:00,50,Seawater,783.74918
2023-06-06 13:00:00,5,Control,572.68118
2023-06-06 13:00:00,5,Freshwater,449.00570000000005
2023-06-06 13:00:00,5,Seawater,585.38662
2023-06-06 13:00:00,15,Control,720.53718
2023-06-06 13:00:00,15,Freshwater,498.78963999999996
2023-06-06 13:00:00,15,Seawater,678.14492
2023-06-06 13:00:00,30,Control,694.74456
2023-06-06 13:00:00,30,Freshwater,529.72844
2023-06-06 13:00:00,30,Seawater,740.11606
2023-06-06 13:00:00,50,Control,600.9966999999999
2023-06-06 13:00:00,50,Freshwater,793.3425599999999
2023-06-06 13:00:00,50,Seawater,783.0292199999999
2023-06-06 13:15:00,5,Control,572.8134
2023-06-06 13:15:00,5,Freshwater,442.40572
2023-06-06 13:15:00,5,Seawater,581.593
2023-06-06 13:15:00,15,Control,720.74082
2023-06-06 13:15:00,15,Freshwater,490.47408999999993
2023-06-06 13:15:00,15,Seawater,676.19158
2023-06-06 13:15:00,30,Control,694.9141199999999
2023-06-06 13:15:00,30,Freshwater,527.72242
2023-06-06 13:15:00,30,Seawater,739.19142
2023-06-06 13:15:00,50,Control,600.7906999999999
2023-06-06 13:15:00,50,Freshwater,793.16554
2023-06-06 13:15:00,50,Seawater,782.44578
2023-06-06 13:30:00,5,Control,572.98396
2023-06-06 13:30:00,5,Freshwater,436.97462
2023-06-06 13:30:00,5,Seawater,578.39008
2023-06-06 13:30:00,15,Control,720.91126
2023-06-06 13:30:00,15,Freshwater,481.28082400000005
2023-06-06 13:30:00,15,Seawater,674.49676
2023-06-06 13:30:00,30,Control,694.98212
2023-06-06 13:30:00,30,Freshwater,527.31412
2023-06-06 13:30:00,30,Seawater,737.1016
2023-06-06 13:30:00,50,Control,600.7221
2023-06-06 13:30:00,50,Freshwater,792.79068
2023-06-06 13:30:00,50,Seawater,781.0040799999999
2023-06-06 13:45:00,5,Control,573.21364
2023-06-06 13:45:00,5,Freshwater,432.26912
2023-06-06 13:45:00,5,Seawater,574.8011799999999
