datetime,depth_cm,ref,plot,batt_v,redox_mv,datetime_raw,tsoil,eh_mv
2023-06-10 02:15:00,15,ra,Control,12.41,561.6468600000001,2023-06-10 02:15:00,16.3,774.35346
2023-06-10 02:15:00,15,ra,Freshwater,12.15,103.46696200000001,2023-06-10 02:15:00,17.14,315.570442
2023-06-10 02:15:00,15,ra,Seawater,12.24,210.81726,2023-06-10 02:15:00,17.22,422.8633
2023-06-10 02:15:00,30,ra,Control,12.41,558.19446,2023-06-10 02:15:00,15.9,771.18826
2023-06-10 02:15:00,30,ra,Freshwater,12.15,26.07066600000001,2023-06-10 02:15:00,16.48,238.64802600000002
2023-06-10 02:15:00,30,ra,Seawater,12.24,399.82932,2023-06-10 02:15:00,16.88,612.11948
2023-06-10 02:15:00,50,ra,Control,12.41,581.81432,2023-06-10 02:15:00,15.9,794.8081199999999
2023-06-10 02:15:00,50,ra,Freshwater,12.15,494.969,2023-06-10 02:15:00,16.48,707.5463599999999
2023-06-10 02:15:00,50,ra,Seawater,12.24,437.46796,2023-06-10 02:15:00,16.88,649.75812
2023-06-10 02:20:00,5,ra,Control,12.41,382.90886,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,5,ra,Freshwater,12.15,298.53842,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,5,ra,Seawater,12.24,264.186966,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,15,ra,Control,12.41,561.68172,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,15,ra,Freshwater,12.15,104.11286399999999,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,15,ra,Seawater,12.24,210.74900000000002,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,30,ra,Control,12.41,558.19512,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,30,ra,Freshwater,12.15,26.240634,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,30,ra,Seawater,12.24,399.79518,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,50,ra,Control,12.41,581.8149999999999,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,50,ra,Freshwater,12.15,495.24138,2023-06-10 02:20:00,NA,NA
2023-06-10 02:20:00,50,ra,Seawater,12.24,437.36554,2023-06-10 02:20:00,NA,NA
2023-06-10 02:25:00,5,ra,Control,12.4,382.9389,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,5,ra,Freshwater,12.15,298.67438,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,5,ra,Seawater,12.23,264.221098,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,15,ra,Control,12.4,561.744,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,15,ra,Freshwater,12.15,104.24881200000002,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,15,ra,Seawater,12.23,210.68076,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,30,ra,Control,12.4,558.12076,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,30,ra,Freshwater,12.15,26.206644000000004,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,30,ra,Seawater,12.23,399.6246,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,50,ra,Control,12.4,581.7403400000001,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,50,ra,Freshwater,12.15,496.60098,2023-06-10 02:25:00,NA,NA
2023-06-10 02:25:00,50,ra,Seawater,12.23,437.33144,2023-06-10 02:25:00,NA,NA
2023-06-10 02:30:00,5,ra,Control,12.4,383.07924,2023-06-10 02:30:00,16.6,595.5704400000001
2023-06-10 02:30:00,5,ra,Freshwater,12.15,298.50278,2023-06-10 02:30:00,17.32,510.4770199999999
2023-06-10 02:30:00,5,ra,Seawater,12.22,264.425814,2023-06-10 02:30:00,17.3,476.41441399999997
2023-06-10 02:30:00,15,ra,Control,12.4,561.74928,2023-06-10 02:30:00,16.3,774.45588
2023-06-10 02:30:00,15,ra,Freshwater,12.15,104.282248,2023-06-10 02:30:00,17.14,316.385728
2023-06-10 02:30:00,15,ra,Seawater,12.22,210.61249999999998,2023-06-10 02:30:00,17.22,422.65854
2023-06-10 02:30:00,30,ra,Control,12.4,558.19432,2023-06-10 02:30:00,15.9,771.1881199999999
2023-06-10 02:30:00,30,ra,Freshwater,12.15,26.784350000000018,2023-06-10 02:30:00,16.48,239.36171000000002
2023-06-10 02:30:00,30,ra,Seawater,12.22,399.62456,2023-06-10 02:30:00,16.88,611.91472
2023-06-10 02:30:00,50,ra,Control,12.4,581.78004,2023-06-10 02:30:00,15.9,794.77384
2023-06-10 02:30:00,50,ra,Freshwater,12.15,495.10266,2023-06-10 02:30:00,16.48,707.68002
2023-06-10 02:30:00,50,ra,Seawater,12.22,437.33142,2023-06-10 02:30:00,16.88,649.62158
2023-06-10 02:35:00,5,ra,Control,12.41,383.25068,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,5,ra,Freshwater,12.14,298.19666,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,5,ra,Seawater,12.23,264.425834,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,15,ra,Control,12.41,561.8868,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,15,ra,Freshwater,12.14,104.24818000000002,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,15,ra,Seawater,12.23,210.54423999999997,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,30,ra,Control,12.41,558.26348,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,30,ra,Freshwater,12.14,27.022273999999996,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,30,ra,Seawater,12.23,399.45398,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,50,ra,Control,12.41,581.78084,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,50,ra,Freshwater,12.14,495.1703,2023-06-10 02:35:00,NA,NA
2023-06-10 02:35:00,50,ra,Seawater,12.23,437.22906,2023-06-10 02:35:00,NA,NA
2023-06-10 02:40:00,5,ra,Control,12.41,383.28486,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,5,ra,Freshwater,12.15,298.36624,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,5,ra,Seawater,12.23,264.425834,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,15,ra,Control,12.41,561.85262,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,15,ra,Freshwater,12.15,104.38400200000001,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,15,ra,Seawater,12.23,210.51010000000002,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,30,ra,Control,12.41,558.33184,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,30,ra,Freshwater,12.15,26.85228,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,30,ra,Seawater,12.23,399.31748,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,50,ra,Control,12.41,581.88338,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,50,ra,Freshwater,12.15,495.1017,2023-06-10 02:40:00,NA,NA
2023-06-10 02:40:00,50,ra,Seawater,12.23,437.29732,2023-06-10 02:40:00,NA,NA
2023-06-10 02:45:00,5,ra,Control,12.41,383.66088,2023-06-10 02:45:00,16.549999999999997,596.18798
2023-06-10 02:45:00,5,ra,Freshwater,12.15,298.64018,2023-06-10 02:45:00,17.32,510.61442
2023-06-10 02:45:00,5,ra,Seawater,12.23,264.698826,2023-06-10 02:45:00,17.3,476.68742599999996
2023-06-10 02:45:00,15,ra,Control,12.41,561.81844,2023-06-10 02:45:00,16.3,774.52504
2023-06-10 02:45:00,15,ra,Freshwater,12.15,104.112772,2023-06-10 02:45:00,17.14,316.216252
2023-06-10 02:45:00,15,ra,Seawater,12.23,210.476,2023-06-10 02:45:00,17.2,422.53639999999996
2023-06-10 02:45:00,30,ra,Control,12.41,558.36602,2023-06-10 02:45:00,15.9,771.35982
2023-06-10 02:45:00,30,ra,Freshwater,12.15,27.498289999999987,2023-06-10 02:45:00,16.48,240.07565
2023-06-10 02:45:00,30,ra,Seawater,12.23,399.11274,2023-06-10 02:45:00,16.88,611.4028999999999
2023-06-10 02:45:00,50,ra,Control,12.41,581.91756,2023-06-10 02:45:00,15.9,794.91136
2023-06-10 02:45:00,50,ra,Freshwater,12.15,494.52714000000003,2023-06-10 02:45:00,16.48,707.1045
2023-06-10 02:45:00,50,ra,Seawater,12.23,437.29732,2023-06-10 02:45:00,16.88,649.58748
2023-06-10 02:50:00,5,ra,Control,12.4,383.86596,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,5,ra,Freshwater,12.15,298.84434,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,5,ra,Seawater,12.23,264.289346,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,15,ra,Control,12.4,561.92098,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,15,ra,Freshwater,12.15,104.38476800000001,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,15,ra,Seawater,12.23,210.37362,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,30,ra,Control,12.4,558.36604,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,30,ra,Freshwater,12.15,27.77022799999998,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,30,ra,Seawater,12.23,399.04448,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,50,ra,Control,12.4,581.88336,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,50,ra,Freshwater,12.15,494.22166,2023-06-10 02:50:00,NA,NA
2023-06-10 02:50:00,50,ra,Seawater,12.23,437.33144,2023-06-10 02:50:00,NA,NA
2023-06-10 02:55:00,5,ra,Control,12.4,383.93432,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,5,ra,Freshwater,12.15,298.57241999999997,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,5,ra,Seawater,12.23,264.801188,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,15,ra,Control,12.4,561.92098,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,15,ra,Freshwater,12.15,104.65669599999998,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,15,ra,Seawater,12.23,210.40776,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,30,ra,Control,12.4,558.4344,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,30,ra,Freshwater,12.15,27.90618800000001,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,30,ra,Seawater,12.23,399.01038,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,50,ra,Control,12.4,581.88336,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,50,ra,Freshwater,12.15,495.00342,2023-06-10 02:55:00,NA,NA
2023-06-10 02:55:00,50,ra,Seawater,12.23,437.26315999999997,2023-06-10 02:55:00,NA,NA
2023-06-10 03:00:00,5,ra,Control,12.4,384.34452,2023-06-10 03:00:00,16.549999999999997,596.87162
2023-06-10 03:00:00,5,ra,Freshwater,12.15,298.6064,2023-06-10 03:00:00,17.3,510.595
2023-06-10 03:00:00,5,ra,Seawater,12.23,264.528218,2023-06-10 03:00:00,17.28,476.53117799999995
2023-06-10 03:00:00,15,ra,Control,12.4,561.98934,2023-06-10 03:00:00,16.3,774.69594
2023-06-10 03:00:00,15,ra,Freshwater,12.15,104.350778,2023-06-10 03:00:00,17.14,316.454258
2023-06-10 03:00:00,15,ra,Seawater,12.23,210.27125999999998,2023-06-10 03:00:00,17.2,422.33165999999994
2023-06-10 03:00:00,30,ra,Control,12.4,558.4344,2023-06-10 03:00:00,15.9,771.4282
2023-06-10 03:00:00,30,ra,Freshwater,12.15,28.24609799999999,2023-06-10 03:00:00,16.48,240.823458
2023-06-10 03:00:00,30,ra,Seawater,12.23,398.77148,2023-06-10 03:00:00,16.88,611.06164
2023-06-10 03:00:00,50,ra,Control,12.4,581.91754,2023-06-10 03:00:00,15.9,794.91134
2023-06-10 03:00:00,50,ra,Freshwater,12.15,494.86748,2023-06-10 03:00:00,16.48,707.44484
2023-06-10 03:00:00,50,ra,Seawater,12.23,437.16082,2023-06-10 03:00:00,16.88,649.45098
2023-06-10 03:05:00,5,ra,Control,12.4,384.10526,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,5,ra,Freshwater,12.14,298.5384,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,5,ra,Seawater,12.23,264.596454,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,15,ra,Control,12.4,561.98934,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,15,ra,Freshwater,12.14,104.48675,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,15,ra,Seawater,12.23,210.23714,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,30,ra,Control,12.4,558.50276,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,30,ra,Freshwater,12.14,28.484019999999997,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,30,ra,Seawater,12.23,398.73736,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,50,ra,Control,12.4,581.9859,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,50,ra,Freshwater,12.14,494.7315,2023-06-10 03:05:00,NA,NA
2023-06-10 03:05:00,50,ra,Seawater,12.23,437.1608,2023-06-10 03:05:00,NA,NA
2023-06-10 03:10:00,5,ra,Control,12.41,383.0456,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,5,ra,Freshwater,12.15,298.6064,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,5,ra,Seawater,12.23,264.494058,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,15,ra,Control,12.41,562.02352,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,15,ra,Freshwater,12.15,104.75865999999999,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,15,ra,Seawater,12.23,210.33952,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,30,ra,Control,12.41,558.50276,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,30,ra,Freshwater,12.15,27.940180000000005,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,30,ra,Seawater,12.23,398.66912,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,50,ra,Control,12.41,581.9859,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,50,ra,Freshwater,12.15,494.56154,2023-06-10 03:10:00,NA,NA
2023-06-10 03:10:00,50,ra,Seawater,12.23,437.09256,2023-06-10 03:10:00,NA,NA
2023-06-10 03:15:00,5,ra,Control,12.41,382.6354,2023-06-10 03:15:00,16.549999999999997,595.1625
2023-06-10 03:15:00,5,ra,Freshwater,12.15,298.6064,2023-06-10 03:15:00,17.3,510.595
2023-06-10 03:15:00,5,ra,Seawater,12.23,264.56233000000003,2023-06-10 03:15:00,17.26,476.57965
2023-06-10 03:15:00,15,ra,Control,12.41,562.0577000000001,2023-06-10 03:15:00,16.3,774.7643
2023-06-10 03:15:00,15,ra,Freshwater,12.15,104.82665999999999,2023-06-10 03:15:00,17.14,316.93014
2023-06-10 03:15:00,15,ra,Seawater,12.23,210.23712,2023-06-10 03:15:00,17.16,422.32624
2023-06-10 03:15:00,30,ra,Control,12.41,558.50276,2023-06-10 03:15:00,15.95,771.46066
2023-06-10 03:15:00,30,ra,Freshwater,12.15,28.755952,2023-06-10 03:15:00,16.48,241.333312
2023-06-10 03:15:00,30,ra,Seawater,12.23,398.73736,2023-06-10 03:15:00,16.88,611.02752
2023-06-10 03:15:00,50,ra,Control,12.41,582.0201,2023-06-10 03:15:00,15.95,794.978
2023-06-10 03:15:00,50,ra,Freshwater,12.15,494.66353999999995,2023-06-10 03:15:00,16.48,707.2408999999999
2023-06-10 03:15:00,50,ra,Seawater,12.23,437.05844,2023-06-10 03:15:00,16.88,649.3486
2023-06-10 03:20:00,5,ra,Control,12.41,383.01142,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,5,ra,Freshwater,12.15,298.57241999999997,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,5,ra,Seawater,12.23,264.596434,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,15,ra,Control,12.41,562.12606,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,15,ra,Freshwater,12.15,104.96260199999996,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,15,ra,Seawater,12.23,210.37362000000002,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,30,ra,Control,12.41,558.57112,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,30,ra,Freshwater,12.15,29.163852,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,30,ra,Seawater,12.23,398.56676,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,50,ra,Control,12.41,581.95172,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,50,ra,Freshwater,12.15,494.25563999999997,2023-06-10 03:20:00,NA,NA
2023-06-10 03:20:00,50,ra,Seawater,12.23,437.05844,2023-06-10 03:20:00,NA,NA
2023-06-10 03:25:00,5,ra,Control,12.41,383.01142,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,5,ra,Freshwater,12.15,298.30048,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,5,ra,Seawater,12.23,264.562342,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,15,ra,Control,12.41,562.16024,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,15,ra,Freshwater,12.15,105.03058200000001,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,15,ra,Seawater,12.23,210.13478,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,30,ra,Control,12.41,558.57112,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,30,ra,Freshwater,12.15,29.401763999999993,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,30,ra,Seawater,12.23,398.43026000000003,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,50,ra,Control,12.41,582.0201000000001,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,50,ra,Freshwater,12.15,494.45956,2023-06-10 03:25:00,NA,NA
2023-06-10 03:25:00,50,ra,Seawater,12.23,437.02432,2023-06-10 03:25:00,NA,NA
2023-06-10 03:30:00,5,ra,Control,12.4,383.4216,2023-06-10 03:30:00,16.5,595.9846
2023-06-10 03:30:00,5,ra,Freshwater,12.15,298.94632,2023-06-10 03:30:00,17.3,510.93492000000003
2023-06-10 03:30:00,5,ra,Seawater,12.23,264.66469,2023-06-10 03:30:00,17.23,476.70355
2023-06-10 03:30:00,15,ra,Control,12.4,562.2286,2023-06-10 03:30:00,16.3,774.9352
2023-06-10 03:30:00,15,ra,Freshwater,12.15,105.33649600000001,2023-06-10 03:30:00,17.14,317.439976
2023-06-10 03:30:00,15,ra,Seawater,12.23,210.0324,2023-06-10 03:30:00,17.16,422.12152000000003
2023-06-10 03:30:00,30,ra,Control,12.4,558.6052999999999,2023-06-10 03:30:00,15.95,771.5631999999999
2023-06-10 03:30:00,30,ra,Freshwater,12.15,29.877644000000004,2023-06-10 03:30:00,16.48,242.455004
2023-06-10 03:30:00,30,ra,Seawater,12.23,398.43024,2023-06-10 03:30:00,16.88,610.7204
2023-06-10 03:30:00,50,ra,Control,12.4,581.98592,2023-06-10 03:30:00,15.95,794.94382
2023-06-10 03:30:00,50,ra,Freshwater,12.15,494.56154,2023-06-10 03:30:00,16.48,707.1388999999999
2023-06-10 03:30:00,50,ra,Seawater,12.23,437.05844,2023-06-10 03:30:00,16.88,649.3486
2023-06-10 03:35:00,5,ra,Control,12.4,383.59252,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,5,ra,Freshwater,12.13,299.49016,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,5,ra,Seawater,12.23,264.698818,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,15,ra,Control,12.4,562.29696,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,15,ra,Freshwater,12.13,104.86065800000002,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,15,ra,Seawater,12.23,209.96414,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,30,ra,Control,12.4,558.6394799999999,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,30,ra,Freshwater,12.13,30.353496000000007,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,30,ra,Seawater,12.23,398.39612,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,50,ra,Control,12.4,582.05428,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,50,ra,Freshwater,12.13,494.25562,2023-06-10 03:35:00,NA,NA
2023-06-10 03:35:00,50,ra,Seawater,12.23,436.9902,2023-06-10 03:35:00,NA,NA
2023-06-10 03:40:00,5,ra,Control,12.39,383.69504,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,5,ra,Freshwater,12.15,298.40246,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,5,ra,Seawater,12.22,264.80118600000003,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,15,ra,Control,12.39,562.29696,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,15,ra,Freshwater,12.15,105.302506,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,15,ra,Seawater,12.22,209.86175999999998,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,30,ra,Control,12.39,558.70784,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,30,ra,Freshwater,12.15,30.251515999999995,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,30,ra,Seawater,12.22,398.32788,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,50,ra,Control,12.39,582.0542800000001,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,50,ra,Freshwater,12.15,494.45958,2023-06-10 03:40:00,NA,NA
2023-06-10 03:40:00,50,ra,Seawater,12.22,437.09256,2023-06-10 03:40:00,NA,NA
2023-06-10 03:45:00,5,ra,Control,12.4,383.48996,2023-06-10 03:45:00,16.5,596.05296
2023-06-10 03:45:00,5,ra,Freshwater,12.14,298.43644,2023-06-10 03:45:00,17.24,510.46812
2023-06-10 03:45:00,5,ra,Seawater,12.23,264.801178,2023-06-10 03:45:00,17.2,476.861578
2023-06-10 03:45:00,15,ra,Control,12.4,562.33116,2023-06-10 03:45:00,16.3,775.0377599999999
2023-06-10 03:45:00,15,ra,Freshwater,12.14,105.33649600000001,2023-06-10 03:45:00,17.12,317.454336
2023-06-10 03:45:00,15,ra,Seawater,12.23,209.72523999999999,2023-06-10 03:45:00,17.14,421.82872
2023-06-10 03:45:00,30,ra,Control,12.4,558.8104,2023-06-10 03:45:00,15.95,771.7683
2023-06-10 03:45:00,30,ra,Freshwater,12.14,30.115556000000005,2023-06-10 03:45:00,16.48,242.692916
2023-06-10 03:45:00,30,ra,Seawater,12.23,398.25962,2023-06-10 03:45:00,16.88,610.5497799999999
2023-06-10 03:45:00,50,ra,Control,12.4,582.02008,2023-06-10 03:45:00,15.95,794.97798
2023-06-10 03:45:00,50,ra,Freshwater,12.14,494.25561999999996,2023-06-10 03:45:00,16.48,706.8329799999999
2023-06-10 03:45:00,50,ra,Seawater,12.23,436.92196,2023-06-10 03:45:00,16.88,649.21212
2023-06-10 03:50:00,5,ra,Control,12.4,383.31904,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,5,ra,Freshwater,12.15,298.40246,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,5,ra,Seawater,12.23,264.835294,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,15,ra,Control,12.4,562.43372,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,15,ra,Freshwater,12.15,105.404468,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,15,ra,Seawater,12.23,209.69114,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,30,ra,Control,12.4,558.70786,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,30,ra,Freshwater,12.15,30.72737800000001,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,30,ra,Seawater,12.23,398.15724,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,50,ra,Control,12.4,582.0201,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,50,ra,Freshwater,12.15,494.15366,2023-06-10 03:50:00,NA,NA
2023-06-10 03:50:00,50,ra,Seawater,12.23,437.02432,2023-06-10 03:50:00,NA,NA
2023-06-10 03:55:00,5,ra,Control,12.4,383.6267,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,5,ra,Freshwater,12.15,297.99458,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,5,ra,Seawater,12.23,264.869434,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,15,ra,Control,12.4,562.39954,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,15,ra,Freshwater,12.15,105.37050799999997,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,15,ra,Seawater,12.23,209.6229,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,30,ra,Control,12.4,558.77622,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,30,ra,Freshwater,12.15,30.931328000000008,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,30,ra,Seawater,12.23,398.089,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,50,ra,Control,12.4,582.0542800000001,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,50,ra,Freshwater,12.15,494.18766,2023-06-10 03:55:00,NA,NA
2023-06-10 03:55:00,50,ra,Seawater,12.23,437.02432,2023-06-10 03:55:00,NA,NA
2023-06-10 04:00:00,5,ra,Control,12.4,383.90014,2023-06-10 04:00:00,16.475,596.48109
2023-06-10 04:00:00,5,ra,Freshwater,12.14,298.09654,2023-06-10 04:00:00,17.22,510.14257999999995
2023-06-10 04:00:00,5,ra,Seawater,12.23,264.90355,2023-06-10 04:00:00,17.2,476.96394999999995
2023-06-10 04:00:00,15,ra,Control,12.4,562.4679,2023-06-10 04:00:00,16.3,775.1745
2023-06-10 04:00:00,15,ra,Freshwater,12.14,105.67641799999998,2023-06-10 04:00:00,17.12,317.794258
2023-06-10 04:00:00,15,ra,Seawater,12.23,209.65704,2023-06-10 04:00:00,17.12,421.77488
2023-06-10 04:00:00,30,ra,Control,12.4,558.74204,2023-06-10 04:00:00,15.95,771.69994
2023-06-10 04:00:00,30,ra,Freshwater,12.14,30.761359999999996,2023-06-10 04:00:00,16.48,243.33872
2023-06-10 04:00:00,30,ra,Seawater,12.23,398.08902,2023-06-10 04:00:00,16.88,610.37918
2023-06-10 04:00:00,50,ra,Control,12.4,582.12264,2023-06-10 04:00:00,15.95,795.08054
2023-06-10 04:00:00,50,ra,Freshwater,12.14,494.0517,2023-06-10 04:00:00,16.48,706.62906
2023-06-10 04:00:00,50,ra,Seawater,12.23,436.9902,2023-06-10 04:00:00,16.88,649.28036
2023-06-10 04:05:00,5,ra,Control,12.4,384.13942,2023-06-10 04:05:00,NA,NA
2023-06-10 04:05:00,5,ra,Freshwater,12.14,298.40246,2023-06-10 04:05:00,NA,NA
2023-06-10 04:05:00,5,ra,Seawater,12.23,264.903548,2023-06-10 04:05:00,NA,NA
