#Log_File	LOG182
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	24EB9B04575BA8F7
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XA7-530-200	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XA7-530-200	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	10%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.000°	21.275°	20.00°C	23.17°C	1014 mbar	50%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
1387	2023-06-14 10:44:44	94.811		17.06	17.06	1001.4	84.3	415800		0	22.806	302.3	38.6	18.27
1388	2023-06-14 10:49:44	94.779		17.06	17.06	1001.4	84.3	416100		0	22.810	302.6	38.6	18.23
1389	2023-06-14 10:54:44	94.809		17.06	17.06	1001.3	84.3	416400		0	22.807	302.6	38.3	18.21
1390	2023-06-14 10:59:44	94.784		17.06	17.06	1001.2	84.4	416700		0	22.812	302.5	38.4	18.21
1391	2023-06-14 11:04:44	94.791		17.06	17.06	1001.1	84.5	417000		0	22.812	302.8	38.2	18.29
1392	2023-06-14 11:09:44	94.795		17.05	17.05	1001.1	84.6	417300		0	22.813	302.4	38.6	18.43
1393	2023-06-14 11:14:44	94.790		17.05	17.05	1001.2	84.8	417600		0	22.812	302.2	38.5	18.67
1394	2023-06-14 11:19:44	94.777		17.05	17.05	1001.0	84.8	417900		0	22.815	301.6	38.4	19.00
1395	2023-06-14 11:24:44	94.768		17.05	17.05	1001.0	84.9	418200		0	22.816	301.0	38.6	19.30
1396	2023-06-14 11:29:44	94.741		17.05	17.05	1000.8	84.9	418500		0	22.822	300.3	38.4	19.67
1397	2023-06-14 11:34:44	94.743		17.06	17.06	1000.9	84.9	418800		0	22.820	299.7	38.5	19.92
1398	2023-06-14 11:39:44	94.800		17.05	17.05	1000.9	84.8	419100		0	22.814	299.2	38.8	20.06
1399	2023-06-14 11:44:44	94.809		17.05	17.05	1000.9	84.7	419400		0	22.813	299.0	38.4	20.16
1400	2023-06-14 11:49:44	94.759		17.05	17.05	1000.9	84.7	419700		0	22.819	298.9	38.7	20.26
1401	2023-06-14 11:54:44	94.798		17.06	17.06	1000.9	84.7	420000		0	22.814	298.7	38.4	20.40
1402	2023-06-14 11:59:44	94.805		17.05	17.05	1000.9	84.5	420300		0	22.813	298.6	38.2	20.52
1403	2023-06-14 12:04:44	94.719		17.06	17.06	1000.9	84.6	420600		0	22.824	298.4	38.1	20.69
1404	2023-06-14 12:09:44	94.727		17.06	17.06	1000.9	84.5	420900		0	22.823	297.9	38.4	20.93
1405	2023-06-14 12:14:44	94.657		17.06	17.06	1000.9	84.4	421200		0	22.831	297.6	38.5	21.14
1406	2023-06-14 12:19:44	94.716		17.05	17.05	1000.8	84.4	421500		0	22.825	297.3	38.6	21.38
1407	2023-06-14 12:24:44	94.672		17.05	17.05	1000.8	84.3	421800		0	22.831	296.6	38.5	21.71
1408	2023-06-14 12:29:44	94.707		17.06	17.06	1000.8	84.3	422100		0	22.826	296.0	38.6	22.16
1409	2023-06-14 12:34:44	94.600		17.05	17.05	1000.7	84.0	422400		0	22.841	295.3	38.8	22.57
1410	2023-06-14 12:39:44	94.640		17.06	17.06	1000.7	83.9	422700		0	22.836	294.7	38.6	23.01
1411	2023-06-14 12:44:44	94.506		17.06	17.06	1000.6	83.6	423000		0	22.853	293.6	38.4	23.36
1412	2023-06-14 12:49:44	94.510		17.06	17.06	1000.5	83.4	423300		0	22.853	292.9	38.6	23.84
1413	2023-06-14 12:54:44	94.517		17.07	17.07	1000.5	83.0	423600		0	22.852	292.2	38.8	24.17
1414	2023-06-14 12:59:44	94.498		17.08	17.08	1000.5	82.4	423900		0	22.853	291.5	38.9	24.22
1415	2023-06-14 13:04:44	94.548		17.08	17.08	1000.6	82.1	424200		0	22.846	292.0	38.7	24.03
1416	2023-06-14 13:09:44	94.560		17.07	17.07	1000.7	81.9	424500		0	22.844	292.2	38.6	23.79
1417	2023-06-14 13:14:44	94.577		17.07	17.07	1000.8	81.7	424800		0	22.841	292.9	38.5	23.61
1418	2023-06-14 13:19:44	94.556		17.07	17.07	1000.7	81.7	425100		0	22.844	293.5	38.7	23.45
1419	2023-06-14 13:24:44	94.618		17.07	17.07	1000.7	81.4	425400		0	22.837	293.1	38.6	23.59
1420	2023-06-14 13:29:44	94.559		17.08	17.08	1000.6	81.0	425700		0	22.845	293.4	38.3	23.47
1421	2023-06-14 13:34:44	94.556		17.08	17.08	1000.6	80.8	426000		0	22.844	293.5	38.8	23.30
1422	2023-06-14 13:39:44	94.595		17.08	17.08	1000.7	80.8	426300		0	22.839	293.9	38.7	23.20
1423	2023-06-14 13:44:44	94.619		17.08	17.08	1000.6	80.8	426600		0	22.836	293.9	38.6	23.25
1424	2023-06-14 13:49:44	94.588		17.08	17.08	1000.7	80.8	426900		0	22.840	293.7	38.7	23.13
1425	2023-06-14 13:54:44	94.583		17.08	17.08	1000.8	80.8	427200		0	22.839	294.1	38.4	23.03
1426	2023-06-14 13:59:44	94.545		17.08	17.08	1000.7	80.7	427500		0	22.844	294.3	38.8	22.90
1427	2023-06-14 14:04:44	94.639		17.08	17.08	1000.8	80.7	427800		0	22.832	294.5	38.6	22.76
1428	2023-06-14 14:09:44	94.699		17.09	17.09	1000.8	80.6	428100		0	22.824	294.6	39.0	22.62
1429	2023-06-14 14:14:44	94.590		17.08	17.08	1000.9	80.7	428400		0	22.837	295.0	38.7	22.53
1430	2023-06-14 14:19:44	94.646		17.09	17.09	1000.8	80.7	428700		0	22.830	295.0	38.7	22.48
1431	2023-06-14 14:24:44	94.556		17.09	17.09	1000.8	80.5	429000		0	22.841	295.3	38.8	22.47
1432	2023-06-14 14:29:44	94.595		17.09	17.09	1000.8	80.5	429300		0	22.836	295.4	38.6	22.41
1433	2023-06-14 14:34:44	94.585		17.10	17.10	1000.8	80.4	429600		0	22.837	295.4	38.9	22.34
1434	2023-06-14 14:39:44	94.644		17.10	17.10	1000.8	80.4	429900		0	22.830	295.6	38.6	22.36
1435	2023-06-14 14:44:44	94.640		17.10	17.10	1000.8	80.4	430200		0	22.831	295.5	38.7	22.40
1436	2023-06-14 14:49:44	94.567		17.10	17.10	1000.7	80.5	430500		0	22.841	295.5	38.6	22.57
1437	2023-06-14 14:54:44	94.575		17.10	17.10	1000.7	80.4	430800		0	22.839	295.0	38.5	22.90
1438	2023-06-14 14:59:44	94.532		17.10	17.10	1000.6	80.1	431100		0	22.845	294.3	38.6	23.14
1439	2023-06-14 15:04:44	94.560		17.11	17.11	1000.7	79.8	431400		0	22.840	294.0	38.9	23.21
1440	2023-06-14 15:09:44	94.565		17.12	17.12	1000.7	79.9	431700		0	22.839	294.2	38.9	23.26
1441	2023-06-14 15:14:44	94.517		17.11	17.11	1000.6	80.0	432000		0	22.846	293.9	38.6	23.50
1442	2023-06-14 15:19:44	94.489		17.12	17.12	1000.6	79.9	432300		0	22.849	293.4	38.9	23.72
1443	2023-06-14 15:24:44	94.542		17.12	17.12	1000.6	80.0	432600		0	22.842	292.7	38.7	24.03
1444	2023-06-14 15:29:44	94.520		17.12	17.12	1000.6	79.6	432900		0	22.845	292.2	38.5	24.32
1445	2023-06-14 15:34:44	94.420		17.12	17.12	1000.7	79.4	433200		0	22.856	291.9	38.8	24.48
1446	2023-06-14 15:39:44	94.388		17.13	17.13	1000.5	79.0	433500		0	22.862	291.3	38.7	24.63
1447	2023-06-14 15:44:44	94.483		17.14	17.14	1000.6	78.7	433800		0	22.848	291.2	38.7	24.77
1448	2023-06-14 15:49:44	94.465		17.14	17.14	1000.5	78.3	434100		0	22.851	290.6	38.7	24.87
1449	2023-06-14 15:54:44	94.423		17.14	17.14	1000.5	77.5	434400		0	22.855	290.6	38.5	24.96
1450	2023-06-14 15:59:44	94.411		17.15	17.15	1000.6	76.9	434700		0	22.856	290.4	38.3	25.00
1451	2023-06-14 16:04:44	94.448		17.15	17.15	1000.4	76.6	435000		0	22.852	290.3	38.5	25.10
1452	2023-06-14 16:09:44	94.417		17.15	17.15	1000.5	76.3	435300		0	22.856	290.1	38.6	25.14
1453	2023-06-14 16:14:44	94.440		17.15	17.15	1000.5	76.2	435600		0	22.853	290.0	38.6	25.20
1454	2023-06-14 16:19:44	94.489		17.15	17.15	1000.3	76.4	435900		0	22.849	289.6	38.4	25.30
1455	2023-06-14 16:24:44	94.361		17.15	17.15	1000.3	75.8	436200		0	22.865	289.5	38.7	25.41
1456	2023-06-14 16:29:44	94.408		17.17	17.17	1000.3	74.9	436500		0	22.857	289.2	38.5	25.43
1457	2023-06-14 16:34:44	94.431		17.16	17.16	1000.2	74.9	436800		0	22.856	289.5	38.7	25.38
1458	2023-06-14 16:39:44	94.346		17.16	17.16	1000.2	74.7	437100		0	22.866	289.6	38.7	25.32
1459	2023-06-14 16:44:44	94.389		17.16	17.16	1000.4	74.4	437400		0	22.858	289.5	38.8	25.24
1460	2023-06-14 16:49:44	94.430		17.17	17.17	1000.5	74.1	437700		0	22.852	289.8	38.8	25.21
1461	2023-06-14 16:54:44	94.392		17.17	17.17	1000.4	73.6	438000		0	22.857	289.7	38.7	25.18
1462	2023-06-14 16:59:44	94.563		17.17	17.17	1000.3	73.3	438300		0	22.837	289.6	38.9	25.17
1463	2023-06-14 17:04:44	94.414		17.18	17.18	1000.4	73.3	438600		0	22.854	289.9	38.7	25.10
1464	2023-06-14 17:09:44	94.495		17.18	17.18	1000.5	72.8	438900		0	22.843	289.8	38.5	25.03
1465	2023-06-14 17:14:44	94.570		17.18	17.18	1000.6	72.6	439200		0	22.833	289.8	38.6	24.98
1466	2023-06-14 17:19:44	94.500		17.18	17.18	1000.6	72.6	439500		0	22.841	289.8	38.7	24.93
1467	2023-06-14 17:24:44	94.433		17.19	17.19	1000.6	72.9	439800		0	22.848	290.2	38.6	24.84
1468	2023-06-14 17:29:44	94.410		17.18	17.18	1000.6	72.1	440100		0	22.851	290.4	38.8	24.78
1469	2023-06-14 17:34:44	94.484		17.18	17.18	1000.7	72.4	440400		0	22.841	290.3	38.8	24.75
1470	2023-06-14 17:39:44	94.432		17.18	17.18	1000.8	72.2	440700		0	22.847	290.5	38.8	24.69
1471	2023-06-14 17:44:44	94.402		17.18	17.18	1000.9	72.1	441000		0	22.849	290.6	38.4	24.62
1472	2023-06-14 17:49:44	94.328		17.19	17.19	1000.9	72.0	441300		0	22.857	290.7	38.5	24.52
1473	2023-06-14 17:54:44	94.377		17.19	17.19	1000.9	71.7	441600		0	22.851	290.8	38.5	24.41
1474	2023-06-14 17:59:44	94.363		17.19	17.19	1001.0	71.8	441900		0	22.852	291.1	38.6	24.33
1475	2023-06-14 18:04:44	94.444		17.20	17.20	1001.0	71.8	442200		0	22.841	291.2	38.7	24.21
1476	2023-06-14 18:09:44	94.445		17.20	17.20	1001.2	71.6	442500		0	22.839	291.4	38.6	24.09
1477	2023-06-14 18:14:44	94.469		17.19	17.19	1001.3	71.5	442800		0	22.836	291.5	38.8	23.96
1478	2023-06-14 18:19:44	94.428		17.19	17.19	1001.4	71.6	443100		0	22.839	291.8	38.6	23.86
1479	2023-06-14 18:24:44	94.431		17.19	17.19	1001.5	71.6	443400		0	22.838	291.9	38.7	23.73
1480	2023-06-14 18:29:44	94.436		17.19	17.19	1001.5	71.6	443700		0	22.837	292.2	38.7	23.61
1481	2023-06-14 18:34:44	94.363		17.19	17.19	1001.7	71.7	444000		0	22.844	292.4	38.6	23.47
1482	2023-06-14 18:39:44	94.432		17.20	17.20	1001.8	71.7	444300		0	22.833	292.5	38.8	23.33
1483	2023-06-14 18:44:44	94.445		17.20	17.20	1001.8	71.8	444600		0	22.831	292.7	38.7	23.18
1484	2023-06-14 18:49:44	94.492		17.19	17.19	1002.0	72.0	444900		0	22.824	293.1	38.7	23.02
1485	2023-06-14 18:54:44	94.470		17.20	17.20	1002.1	72.2	445200		0	22.824	293.6	38.6	22.90
1486	2023-06-14 18:59:44	94.325		17.19	17.19	1002.2	72.2	445500		0	22.842	293.5	38.6	22.74
1487	2023-06-14 19:04:44	94.520		17.19	17.19	1002.3	72.2	445800		0	22.817	294.1	38.4	22.57
1488	2023-06-14 19:09:44	94.404		17.20	17.20	1002.4	72.3	446100		0	22.829	294.1	38.7	22.39
1489	2023-06-14 19:14:44	94.443		17.20	17.20	1002.3	72.4	446400		0	22.826	294.8	38.7	22.20
1490	2023-06-14 19:19:44	94.498		17.20	17.20	1002.3	72.6	446700		0	22.819	295.0	38.5	22.03
1491	2023-06-14 19:24:44	94.387		17.20	17.20	1002.3	72.8	447000		0	22.832	295.4	38.7	21.87
1492	2023-06-14 19:29:44	94.444		17.20	17.20	1002.4	73.0	447300		0	22.825	295.6	38.5	21.73
1493	2023-06-14 19:34:44	94.468		17.19	17.19	1002.3	73.1	447600		0	22.823	296.0	38.9	21.55
1494	2023-06-14 19:39:44	94.377		17.20	17.20	1002.4	73.2	447900		0	22.832	296.5	38.8	21.39
1495	2023-06-14 19:44:44	94.396		17.20	17.20	1002.5	73.3	448200		0	22.829	296.9	38.6	21.24
1496	2023-06-14 19:49:44	94.423		17.21	17.21	1002.7	73.5	448500		0	22.823	297.1	38.9	21.10
1497	2023-06-14 19:54:44	94.494		17.21	17.21	1002.6	73.6	448800		0	22.815	297.5	38.8	20.92
1498	2023-06-14 19:59:44	94.404		17.20	17.20	1002.8	73.7	449100		0	22.824	297.6	38.6	20.73
1499	2023-06-14 20:04:44	94.514		17.20	17.20	1002.9	73.8	449400		0	22.810	298.0	39.0	20.53
1500	2023-06-14 20:09:44	94.402		17.20	17.20	1003.0	73.9	449700		0	22.823	298.2	38.8	20.35
1501	2023-06-14 20:14:44	94.413		17.20	17.20	1003.0	74.0	450000		0	22.821	298.6	38.7	20.17
1502	2023-06-14 20:19:44	94.359		17.20	17.20	1003.1	74.1	450300		0	22.826	299.1	38.8	20.00
1503	2023-06-14 20:24:44	94.432		17.20	17.20	1003.2	74.2	450600		0	22.816	299.3	38.4	19.83
1504	2023-06-14 20:29:44	94.444		17.20	17.20	1003.3	74.3	450900		0	22.814	299.6	38.5	19.66
1505	2023-06-14 20:34:44	94.406		17.21	17.21	1003.4	74.3	451200		0	22.817	299.9	38.3	19.49
1506	2023-06-14 20:39:44	94.412		17.20	17.20	1003.5	74.4	451500		0	22.816	300.2	38.4	19.34
1507	2023-06-14 20:44:44	94.431		17.19	17.19	1003.5	74.6	451800		0	22.814	300.6	38.5	19.19
1508	2023-06-14 20:49:44	94.425		17.20	17.20	1003.5	74.6	452100		0	22.813	300.7	38.7	19.05
1509	2023-06-14 20:54:44	94.430		17.20	17.20	1003.6	74.7	452400		0	22.812	301.2	38.7	18.91
1510	2023-06-14 20:59:44	94.348		17.20	17.20	1003.7	74.8	452700		0	22.821	301.3	38.7	18.78
1511	2023-06-14 21:04:44	94.408		17.20	17.20	1003.8	74.9	453000		0	22.812	301.5	38.6	18.69
1512	2023-06-14 21:09:44	94.453		17.20	17.20	1004.0	75.0	453300		0	22.805	301.8	38.5	18.57
1513	2023-06-14 21:14:44	94.504		17.20	17.20	1004.0	75.0	453600		0	22.798	301.8	38.3	18.47
1514	2023-06-14 21:19:44	94.412		17.19	17.19	1004.0	75.1	453900		0	22.810	302.1	38.5	18.35
1515	2023-06-14 21:24:44	94.306		17.20	17.20	1004.0	75.2	454200		0	22.823	302.3	38.4	18.25
1516	2023-06-14 21:29:44	94.468		17.19	17.19	1004.2	75.2	454500		0	22.801	302.6	38.2	18.12
1517	2023-06-14 21:34:44	94.426		17.19	17.19	1004.2	75.4	454800		0	22.806	302.9	38.3	18.00
1518	2023-06-14 21:39:44	94.384		17.19	17.19	1004.3	75.6	455100		0	22.811	302.9	38.4	17.89
1519	2023-06-14 21:44:44	94.447		17.19	17.19	1004.5	75.7	455400		0	22.801	303.2	38.4	17.80
1520	2023-06-14 21:49:44	94.320		17.19	17.19	1004.3	75.7	455700		0	22.819	303.5	38.4	17.68
1521	2023-06-14 21:54:44	94.424		17.19	17.19	1004.3	75.8	456000		0	22.805	303.7	38.8	17.59
1522	2023-06-14 21:59:44	94.342		17.20	17.20	1004.2	75.9	456300		0	22.816	303.7	38.4	17.50
1523	2023-06-14 22:04:44	94.318		17.20	17.20	1004.4	76.0	456600		0	22.817	303.8	38.6	17.42
1524	2023-06-14 22:09:44	94.415		17.19	17.19	1004.4	76.1	456900		0	22.805	304.1	38.6	17.36
1525	2023-06-14 22:14:44	94.381		17.19	17.19	1004.4	76.1	457200		0	22.810	304.1	38.3	17.30
1526	2023-06-14 22:19:44	94.324		17.19	17.19	1004.3	76.2	457500		0	22.819	304.0	38.6	17.21
1527	2023-06-14 22:24:44	94.371		17.19	17.19	1004.2	76.3	457800		0	22.813	304.3	38.8	17.12
1528	2023-06-14 22:29:44	94.439		17.19	17.19	1004.1	76.3	458100		0	22.806	304.4	38.6	17.05
1529	2023-06-14 22:34:44	94.385		17.19	17.19	1004.1	76.4	458400		0	22.813	304.5	38.5	16.99
1530	2023-06-14 22:39:44	94.439		17.19	17.19	1004.1	76.5	458700		0	22.806	305.0	38.6	16.95
1531	2023-06-14 22:44:44	94.405		17.18	17.18	1004.0	76.6	459000		0	22.812	304.8	38.6	16.89
1532	2023-06-14 22:49:44	94.356		17.18	17.18	1004.1	76.7	459300		0	22.817	305.0	38.7	16.81
1533	2023-06-14 22:54:44	94.490		17.18	17.18	1004.1	76.7	459600		0	22.800	305.0	38.6	16.74
1534	2023-06-14 22:59:44	94.466		17.18	17.18	1004.2	76.8	459900		0	22.803	305.3	38.9	16.67
1535	2023-06-14 23:04:44	94.499		17.18	17.18	1004.3	76.9	460200		0	22.797	305.1	38.8	16.58
1536	2023-06-14 23:09:44	94.484		17.18	17.18	1004.2	77.0	460500		0	22.801	305.8	38.6	16.50
1537	2023-06-14 23:14:44	94.484		17.17	17.17	1004.1	77.1	460800		0	22.803	305.7	38.8	16.43
1538	2023-06-14 23:19:44	94.493		17.18	17.18	1004.1	77.2	461100		0	22.801	305.9	38.8	16.36
1539	2023-06-14 23:24:44	94.492		17.17	17.17	1004.2	77.2	461400		0	22.801	306.0	38.6	16.31
1540	2023-06-14 23:29:44	94.523		17.18	17.18	1004.3	77.3	461700		0	22.795	305.8	38.6	16.26
1541	2023-06-14 23:34:44	94.494		17.16	17.16	1004.5	77.4	462000		0	22.798	306.2	38.4	16.19
1542	2023-06-14 23:39:44	94.474		17.17	17.17	1004.3	77.5	462300		0	22.801	306.0	38.4	16.12
1543	2023-06-14 23:44:44	94.624		17.17	17.17	1004.4	77.6	462600		0	22.782	305.9	38.7	16.05
1544	2023-06-14 23:49:44	94.540		17.16	17.16	1004.5	77.6	462900		0	22.792	306.1	38.8	15.98
1545	2023-06-14 23:54:44	94.503		17.16	17.16	1004.5	77.7	463200		0	22.797	306.4	38.5	15.91
1546	2023-06-14 23:59:44	94.551		17.16	17.16	1004.5	77.8	463500		0	22.791	306.2	38.7	15.85
1547	2023-06-15 00:04:44	94.563		17.15	17.15	1004.7	77.9	463800		0	22.788	306.5	38.6	15.80
1548	2023-06-15 00:09:44	94.647		17.15	17.15	1004.6	77.9	464100		0	22.779	306.5	38.7	15.73
1549	2023-06-15 00:14:44	94.540		17.16	17.16	1004.6	78.0	464400		0	22.791	306.5	38.8	15.68
1550	2023-06-15 00:19:44	94.611		17.15	17.15	1004.5	78.1	464700		0	22.785	306.8	38.7	15.59
1551	2023-06-15 00:24:44	94.605		17.14	17.14	1004.5	78.2	465000		0	22.786	306.8	38.7	15.55
1552	2023-06-15 00:29:44	94.589		17.14	17.14	1004.5	78.3	465300		0	22.788	307.0	38.6	15.51
1553	2023-06-15 00:34:44	94.633		17.14	17.14	1004.6	78.3	465600		0	22.782	307.1	38.6	15.48
1554	2023-06-15 00:39:44	94.622		17.14	17.14	1004.5	78.4	465900		0	22.785	307.0	38.5	15.42
1555	2023-06-15 00:44:44	94.604		17.14	17.14	1004.4	78.5	466200		0	22.787	307.2	38.4	15.38
1556	2023-06-15 00:49:44	94.657		17.14	17.14	1004.5	78.6	466500		0	22.781	307.2	38.4	15.33
1557	2023-06-15 00:54:44	94.626		17.13	17.13	1004.5	78.6	466800		0	22.785	307.4	38.7	15.29
1558	2023-06-15 00:59:44	94.618		17.13	17.13	1004.6	78.7	467100		0	22.784	307.6	38.5	15.27
1559	2023-06-15 01:04:44	94.680		17.13	17.13	1004.5	78.8	467400		0	22.778	307.7	38.6	15.21
1560	2023-06-15 01:09:44	94.707		17.13	17.13	1004.7	78.8	467700		0	22.773	307.6	38.7	15.19
1561	2023-06-15 01:14:44	94.583		17.12	17.12	1004.8	78.9	468000		0	22.788	307.6	38.8	15.16
1562	2023-06-15 01:19:44	94.640		17.12	17.12	1004.8	79.0	468300		0	22.781	307.8	38.6	15.12
1563	2023-06-15 01:24:44	94.618		17.12	17.12	1004.8	79.0	468600		0	22.783	307.6	38.6	15.08
1564	2023-06-15 01:29:44	94.672		17.12	17.12	1004.7	79.1	468900		0	22.778	307.9	38.3	15.04
1565	2023-06-15 01:34:44	94.729		17.12	17.12	1004.7	79.1	469200		0	22.771	307.9	38.6	15.01
1566	2023-06-15 01:39:44	94.715		17.11	17.11	1004.8	79.2	469500		0	22.773	307.7	38.7	14.98
1567	2023-06-15 01:44:44	94.700		17.11	17.11	1004.8	79.3	469800		0	22.775	307.8	38.8	14.97
1568	2023-06-15 01:49:44	94.616		17.11	17.11	1004.7	79.4	470100		0	22.787	307.9	38.6	14.92
1569	2023-06-15 01:54:44	94.575		17.10	17.10	1004.7	79.4	470400		0	22.792	308.0	38.7	14.88
1570	2023-06-15 01:59:44	94.700		17.09	17.09	1004.6	79.5	470700		0	22.778	308.4	38.6	14.83
1571	2023-06-15 02:04:44	94.670		17.09	17.09	1004.6	79.6	471000		0	22.782	308.3	38.7	14.81
1572	2023-06-15 02:09:44	94.638		17.09	17.09	1004.6	79.6	471300		0	22.786	308.3	38.6	14.79
1573	2023-06-15 02:14:44	94.648		17.08	17.08	1004.6	79.7	471600		0	22.786	308.2	38.6	14.76
1574	2023-06-15 02:19:44	94.640		17.08	17.08	1004.6	79.7	471900		0	22.787	308.5	39.1	14.72
1575	2023-06-15 02:24:44	94.648		17.08	17.08	1004.6	79.8	472200		0	22.785	308.5	38.6	14.69
1576	2023-06-15 02:29:44	94.626		17.08	17.08	1004.7	79.9	472500		0	22.788	308.3	38.6	14.65
1577	2023-06-15 02:34:44	94.703		17.08	17.08	1004.6	79.9	472800		0	22.780	308.5	38.8	14.62
1578	2023-06-15 02:39:44	94.713		17.07	17.07	1004.5	80.0	473100		0	22.780	308.8	39.1	14.60
1579	2023-06-15 02:44:44	94.737		17.07	17.07	1004.5	80.1	473400		0	22.778	308.5	38.7	14.56
1580	2023-06-15 02:49:44	94.699		17.07	17.07	1004.4	80.1	473700		0	22.783	308.4	38.7	14.54
1581	2023-06-15 02:54:44	94.717		17.06	17.06	1004.3	80.2	474000		0	22.783	308.8	38.7	14.51
1582	2023-06-15 02:59:44	94.634		17.06	17.06	1004.4	80.3	474300		0	22.792	309.1	39.0	14.49
1583	2023-06-15 03:04:44	94.722		17.06	17.06	1004.4	80.3	474600		0	22.781	308.9	38.6	14.48
1584	2023-06-15 03:09:44	94.638		17.05	17.05	1004.4	80.4	474900		0	22.792	308.8	38.8	14.44
1585	2023-06-15 03:14:44	94.719		17.05	17.05	1004.5	80.4	475200		0	22.781	309.1	38.5	14.41
1586	2023-06-15 03:19:44	94.705		17.04	17.04	1004.5	80.5	475500		0	22.784	309.0	38.6	14.38
1587	2023-06-15 03:24:44	94.670		17.04	17.04	1004.6	80.6	475800		0	22.787	309.2	38.4	14.35
1588	2023-06-15 03:29:44	94.692		17.04	17.04	1004.7	80.6	476100		0	22.783	309.1	38.4	14.33
1589	2023-06-15 03:34:44	94.811		17.03	17.03	1004.6	80.7	476400		0	22.771	309.3	38.7	14.31
1590	2023-06-15 03:39:44	94.686		17.03	17.03	1004.7	80.7	476700		0	22.785	309.2	38.7	14.28
1591	2023-06-15 03:44:44	94.632		17.04	17.04	1004.8	80.8	477000		0	22.791	309.4	38.8	14.23
1592	2023-06-15 03:49:44	94.800		17.03	17.03	1004.8	80.8	477300		0	22.771	309.4	38.8	14.19
1593	2023-06-15 03:54:44	94.689		17.02	17.02	1004.8	80.9	477600		0	22.785	309.4	39.0	14.16
1594	2023-06-15 03:59:44	94.695		17.02	17.02	1004.8	81.0	477900		0	22.784	309.3	39.0	14.14
1595	2023-06-15 04:04:44	94.628		17.02	17.02	1004.9	81.0	478200		0	22.792	309.9	38.7	14.10
1596	2023-06-15 04:09:44	94.684		17.02	17.02	1005.0	81.1	478500		0	22.784	309.6	38.5	14.06
1597	2023-06-15 04:14:44	94.620		17.01	17.01	1005.1	81.1	478800		0	22.791	309.8	38.7	14.02
1598	2023-06-15 04:19:44	94.624		17.01	17.01	1005.1	81.2	479100		0	22.791	309.6	38.9	14.02
1599	2023-06-15 04:24:44	94.602		17.00	17.00	1005.1	81.2	479400		0	22.794	309.8	38.5	14.00
1600	2023-06-15 04:29:44	94.664		17.01	17.01	1005.2	81.3	479700		0	22.785	309.7	38.7	13.99
1601	2023-06-15 04:34:44	94.737		17.00	17.00	1005.3	81.3	480000		0	22.776	310.1	38.8	13.97
1602	2023-06-15 04:39:44	94.657		16.99	16.99	1005.3	81.4	480300		0	22.786	309.6	38.8	13.96
1603	2023-06-15 04:44:44	94.631		16.98	16.98	1005.4	81.5	480600		0	22.789	310.1	38.7	13.94
1604	2023-06-15 04:49:44	94.647		16.99	16.99	1005.4	81.5	480900		0	22.787	309.7	38.4	13.91
1605	2023-06-15 04:54:44	94.690		16.98	16.98	1005.4	81.6	481200		0	22.783	310.2	38.7	13.89
1606	2023-06-15 04:59:44	94.682		16.98	16.98	1005.4	81.7	481500		0	22.783	309.9	38.7	13.90
1607	2023-06-15 05:04:44	94.738		16.98	16.98	1005.5	81.8	481800		0	22.775	310.2	38.5	13.93
1608	2023-06-15 05:09:44	94.588		16.97	16.97	1005.7	81.8	482100		0	22.792	309.6	38.6	13.98
1609	2023-06-15 05:14:44	94.596		16.97	16.97	1005.8	81.9	482400		0	22.791	309.9	38.6	14.01
1610	2023-06-15 05:19:44	94.714		16.96	16.96	1005.7	82.0	482700		0	22.777	309.8	38.9	14.07
1611	2023-06-15 05:24:44	94.654		16.95	16.95	1005.8	82.0	483000		0	22.785	309.8	38.7	14.12
1612	2023-06-15 05:29:44	94.730		16.95	16.95	1005.8	82.1	483300		0	22.775	309.6	38.7	14.20
1613	2023-06-15 05:34:44	94.666		16.95	16.95	1005.9	82.3	483600		0	22.782	309.3	38.7	14.29
1614	2023-06-15 05:39:44	94.687		16.95	16.95	1005.9	82.4	483900		0	22.780	309.3	38.6	14.44
1615	2023-06-15 05:44:44	94.587		16.94	16.94	1005.8	82.4	484200		0	22.794	309.1	38.6	14.60
1616	2023-06-15 05:49:44	94.521		16.94	16.94	1005.7	82.5	484500		0	22.803	308.8	38.7	14.75
