#Log_File	LOG064
#Comment	
#Device	FireStingGO2_Pocket_Oxygen_Meter
#Firmware	3.38
#Unique_ID	2411E5055754457D
#Manufacturer	Pyro_Science_GmbH
#Settings	Sensor Code	Medium	Oxygen Units	Temperature	Salinity
#	XB7-534-214	Water	%air sat.	Sensor	0.0 psu
#Calibration	Sensor Code	Calibrate Air	Calibrate 0%
#	XB7-534-214	4 Jun 2023	not cal.
#Adv. Settings	Temperature	Pressure	Salinity	Mode	LED Intensity	Amplification	Frequency
#	Sensor	Sensor	0 psu	default	15%	400x	4000 Hz
#Adv. Calibration	dphi0	dphi100	Temp0	Temp100	Pressure	Humidity	f	m	calFreq	tt	kt	bkgdAmp	bkgdDphi	useKsv	ksv	ft	mt	not used	PercentO2
#	53.400°	22.930°	20.00°C	23.16°C	1015 mbar	49%RH	0.804	0.122	4000 Hz	-0.056%/K	0.969%/K	0.60 mV	0.000°	0	0.000000/hPa	0.000000/K	-0.000303/K	0	20.95%O2
#
Data_Point	Date_Time(YYYY-MM-DD_hh:mm:ss)	Oxygen(%air sat.)	Warning 	Compensation_Temperature(°C)	Temperature(°C)	Air_Pressure(mbar)	Humidity(%RH)	Time(s)		Status	dphi(°)	Intensity(mV)	Ambient_Light(mV)	Case_Temperature(°C)
927	2023-06-07 21:00:09	94.316		16.79	16.79	1004.6	60.0	277800		0	24.569	168.9	27.8	17.01
928	2023-06-07 21:05:09	94.373		16.78	16.78	1004.7	60.1	278100		0	24.562	169.0	27.6	16.95
929	2023-06-07 21:10:09	94.166		16.77	16.77	1004.7	60.3	278400		0	24.590	169.3	27.9	16.87
930	2023-06-07 21:15:09	94.277		16.77	16.77	1004.7	60.4	278700		0	24.576	169.4	28.0	16.82
931	2023-06-07 21:20:09	94.319		16.76	16.76	1004.7	60.5	279000		0	24.571	169.5	27.7	16.75
932	2023-06-07 21:25:09	94.362		16.75	16.75	1004.7	60.6	279300		0	24.567	169.6	28.0	16.69
933	2023-06-07 21:30:09	94.376		16.74	16.74	1004.7	60.7	279600		0	24.567	169.4	27.9	16.64
934	2023-06-07 21:35:09	94.415		16.75	16.75	1004.6	60.8	279900		0	24.562	169.7	27.7	16.58
935	2023-06-07 21:40:09	94.209		16.74	16.74	1004.6	60.9	280200		0	24.590	169.8	27.6	16.53
936	2023-06-07 21:45:09	94.371		16.73	16.73	1004.6	61.0	280500		0	24.570	169.9	27.9	16.47
937	2023-06-07 21:50:09	94.381		16.72	16.72	1004.8	61.1	280800		0	24.568	169.9	27.9	16.42
938	2023-06-07 21:55:09	94.412		16.71	16.71	1004.8	61.2	281100		0	24.564	170.1	27.7	16.38
939	2023-06-07 22:00:09	94.358		16.71	16.71	1004.7	61.3	281400		0	24.572	170.1	27.9	16.34
940	2023-06-07 22:05:09	94.423		16.70	16.70	1004.8	61.4	281700		0	24.564	170.3	27.7	16.30
941	2023-06-07 22:10:09	94.327		16.70	16.70	1004.8	61.5	282000		0	24.576	170.4	28.0	16.25
942	2023-06-07 22:15:09	94.347		16.69	16.69	1004.7	61.6	282300		0	24.576	170.3	27.7	16.21
943	2023-06-07 22:20:09	94.309		16.68	16.68	1004.8	61.7	282600		0	24.580	170.4	27.8	16.17
944	2023-06-07 22:25:09	94.458		16.68	16.68	1004.8	61.7	282900		0	24.561	170.5	27.8	16.13
945	2023-06-07 22:30:09	94.362		16.67	16.67	1004.9	61.8	283200		0	24.574	170.6	27.9	16.10
946	2023-06-07 22:35:09	94.268		16.66	16.66	1004.8	61.9	283500		0	24.588	170.8	28.2	16.04
947	2023-06-07 22:40:09	94.320		16.65	16.65	1004.8	62.0	283800		0	24.582	170.8	27.8	16.01
948	2023-06-07 22:45:09	94.387		16.65	16.65	1004.7	62.0	284100		0	24.575	171.0	28.2	15.97
949	2023-06-07 22:50:09	94.264		16.64	16.64	1004.7	62.1	284400		0	24.591	170.9	27.8	15.94
950	2023-06-07 22:55:09	94.330		16.64	16.64	1004.7	62.2	284700		0	24.584	171.1	27.8	15.91
951	2023-06-07 23:00:09	94.314		16.63	16.63	1004.7	62.3	285000		0	24.586	171.0	28.2	15.88
952	2023-06-07 23:05:09	94.343		16.62	16.62	1004.8	62.3	285300		0	24.583	171.1	27.9	15.86
953	2023-06-07 23:10:09	94.397		16.62	16.62	1004.7	62.4	285600		0	24.578	171.3	27.7	15.84
954	2023-06-07 23:15:09	94.263		16.62	16.62	1004.6	62.5	285900		0	24.595	171.4	28.1	15.80
955	2023-06-07 23:20:09	94.200		16.61	16.61	1004.6	62.5	286200		0	24.605	171.4	27.5	15.78
956	2023-06-07 23:25:09	94.282		16.60	16.60	1004.6	62.6	286500		0	24.595	171.4	27.5	15.76
957	2023-06-07 23:30:09	94.188		16.60	16.60	1004.6	62.7	286800		0	24.607	171.4	27.7	15.74
958	2023-06-07 23:35:09	94.285		16.59	16.59	1004.6	62.8	287100		0	24.596	171.6	27.6	15.71
959	2023-06-07 23:40:09	94.245		16.58	16.58	1004.4	62.8	287400		0	24.604	171.8	27.9	15.70
960	2023-06-07 23:45:09	94.484		16.58	16.58	1004.4	62.9	287700		0	24.574	171.9	28.0	15.68
961	2023-06-07 23:50:09	94.387		16.58	16.58	1004.3	63.0	288000		0	24.588	171.8	27.9	15.66
962	2023-06-07 23:55:09	94.273		16.57	16.57	1004.4	63.1	288300		0	24.603	172.0	27.6	15.64
963	2023-06-08 00:00:09	94.189		16.56	16.56	1004.3	63.2	288600		0	24.615	172.2	27.7	15.62
964	2023-06-08 00:05:09	94.233		16.56	16.56	1004.3	63.3	288900		0	24.611	172.2	28.0	15.60
965	2023-06-08 00:10:09	94.177		16.55	16.55	1004.3	63.3	289200		0	24.618	172.4	27.8	15.59
966	2023-06-08 00:15:09	94.190		16.55	16.55	1004.2	63.4	289500		0	24.618	172.3	27.6	15.56
967	2023-06-08 00:20:09	94.268		16.53	16.53	1004.0	63.5	289800		0	24.612	172.4	27.8	15.54
968	2023-06-08 00:25:09	94.320		16.54	16.54	1004.0	63.5	290100		0	24.605	172.4	27.7	15.52
969	2023-06-08 00:30:09	94.220		16.53	16.53	1004.0	63.6	290400		0	24.619	172.5	27.7	15.50
970	2023-06-08 00:35:09	94.279		16.52	16.52	1004.0	63.7	290700		0	24.612	172.5	27.9	15.50
971	2023-06-08 00:40:09	94.301		16.52	16.52	1003.9	63.8	291000		0	24.611	172.7	27.9	15.48
972	2023-06-08 00:45:09	94.273		16.51	16.51	1003.9	63.8	291300		0	24.615	172.9	28.1	15.46
973	2023-06-08 00:50:09	94.245		16.51	16.51	1003.8	63.9	291600		0	24.620	172.9	27.9	15.45
974	2023-06-08 00:55:09	94.325		16.51	16.51	1003.8	64.0	291900		0	24.610	173.1	27.6	15.42
975	2023-06-08 01:00:09	94.209		16.50	16.50	1003.8	64.1	292200		0	24.626	173.0	27.7	15.42
976	2023-06-08 01:05:09	94.202		16.49	16.49	1003.8	64.1	292500		0	24.628	173.2	27.8	15.39
977	2023-06-08 01:10:09	94.224		16.49	16.49	1003.7	64.2	292800		0	24.626	173.3	27.7	15.39
978	2023-06-08 01:15:09	94.256		16.48	16.48	1003.7	64.2	293100		0	24.623	173.3	27.7	15.38
979	2023-06-08 01:20:09	94.233		16.48	16.48	1003.7	64.3	293400		0	24.626	173.5	27.8	15.37
980	2023-06-08 01:25:09	94.196		16.48	16.48	1003.7	64.4	293700		0	24.630	173.7	27.9	15.36
981	2023-06-08 01:30:09	94.280		16.48	16.48	1003.7	64.5	294000		0	24.621	173.6	27.5	15.35
982	2023-06-08 01:35:09	94.351		16.46	16.46	1003.6	64.5	294300		0	24.614	173.7	27.8	15.33
983	2023-06-08 01:40:09	94.325		16.46	16.46	1003.7	64.6	294600		0	24.617	173.9	27.7	15.33
984	2023-06-08 01:45:09	94.270		16.45	16.45	1003.7	64.7	294900		0	24.624	174.0	27.7	15.32
985	2023-06-08 01:50:09	94.250		16.45	16.45	1003.9	64.8	295200		0	24.625	174.2	27.7	15.32
986	2023-06-08 01:55:09	94.401		16.45	16.45	1004.0	64.9	295500		0	24.605	174.3	27.8	15.38
987	2023-06-08 02:00:09	94.267		16.45	16.45	1004.0	65.0	295800		0	24.621	174.2	27.9	15.44
988	2023-06-08 02:05:09	94.262		16.45	16.45	1004.1	65.0	296100		0	24.621	174.2	27.9	15.51
989	2023-06-08 02:10:09	94.323		16.45	16.45	1003.8	65.0	296400		0	24.617	174.2	27.7	15.51
990	2023-06-08 02:15:09	94.363		16.44	16.44	1004.0	65.1	296700		0	24.611	174.3	27.8	15.52
991	2023-06-08 02:20:09	94.191		16.44	16.44	1003.8	65.2	297000		0	24.635	174.4	27.7	15.53
992	2023-06-08 02:25:09	94.228		16.43	16.43	1003.9	65.2	297300		0	24.630	174.5	27.7	15.52
993	2023-06-08 02:30:09	94.289		16.42	16.42	1003.8	65.3	297600		0	24.625	174.7	27.7	15.51
994	2023-06-08 02:35:09	94.378		16.42	16.42	1003.8	65.3	297900		0	24.614	174.6	27.7	15.50
995	2023-06-08 02:40:09	94.312		16.41	16.41	1003.8	65.4	298200		0	24.624	174.6	27.7	15.48
996	2023-06-08 02:45:09	94.326		16.40	16.40	1003.6	65.4	298500		0	24.624	174.8	27.9	15.44
997	2023-06-08 02:50:09	94.315		16.40	16.40	1003.6	65.5	298800		0	24.626	174.8	27.6	15.40
998	2023-06-08 02:55:09	94.206		16.38	16.38	1003.5	65.5	299100		0	24.643	175.0	27.8	15.35
999	2023-06-08 03:00:09	94.399		16.38	16.38	1003.6	65.5	299400		0	24.616	175.1	27.8	15.29
1000	2023-06-08 03:05:09	94.294		16.38	16.38	1003.7	65.6	299700		0	24.630	175.4	27.9	15.23
1001	2023-06-08 03:10:09	94.302		16.37	16.37	1003.7	65.6	300000		0	24.629	175.5	27.9	15.18
1002	2023-06-08 03:15:09	94.286		16.37	16.37	1003.7	65.7	300300		0	24.632	175.6	27.7	15.13
1003	2023-06-08 03:20:09	94.236		16.35	16.35	1003.7	65.8	300600		0	24.639	175.9	27.7	15.07
1004	2023-06-08 03:25:09	94.271		16.35	16.35	1003.8	65.8	300900		0	24.635	175.9	27.9	15.02
1005	2023-06-08 03:30:09	94.313		16.34	16.34	1003.8	65.8	301200		0	24.630	176.1	27.7	14.97
1006	2023-06-08 03:35:09	94.344		16.34	16.34	1003.8	65.9	301500		0	24.626	176.3	28.0	14.91
1007	2023-06-08 03:40:09	94.223		16.32	16.32	1003.9	65.9	301800		0	24.642	176.5	27.7	14.87
1008	2023-06-08 03:45:09	94.229		16.32	16.32	1004.0	66.0	302100		0	24.641	176.9	27.8	14.81
1009	2023-06-08 03:50:09	94.289		16.31	16.31	1004.0	66.0	302400		0	24.634	176.9	27.9	14.76
1010	2023-06-08 03:55:09	94.130		16.30	16.30	1004.0	66.1	302700		0	24.655	177.0	27.9	14.72
1011	2023-06-08 04:00:09	94.262		16.29	16.29	1004.1	66.1	303000		0	24.638	177.2	27.7	14.69
1012	2023-06-08 04:05:09	94.281		16.29	16.29	1004.2	66.2	303300		0	24.635	177.3	27.8	14.64
1013	2023-06-08 04:10:09	94.368		16.28	16.28	1004.2	66.2	303600		0	24.624	177.5	27.8	14.60
1014	2023-06-08 04:15:09	94.381		16.28	16.28	1004.4	66.3	303900		0	24.621	177.6	27.7	14.57
1015	2023-06-08 04:20:09	94.236		16.28	16.28	1004.5	66.3	304200		0	24.639	177.9	27.8	14.54
1016	2023-06-08 04:25:09	94.246		16.26	16.26	1004.5	66.4	304500		0	24.639	178.1	27.7	14.52
1017	2023-06-08 04:30:09	94.460		16.26	16.26	1004.5	66.4	304800		0	24.612	178.3	27.7	14.49
1018	2023-06-08 04:35:09	94.161		16.26	16.26	1004.6	66.5	305100		0	24.649	178.3	27.7	14.47
1019	2023-06-08 04:40:09	94.228		16.25	16.25	1004.7	66.5	305400		0	24.640	178.4	27.7	14.46
1020	2023-06-08 04:45:09	94.231		16.24	16.24	1004.9	66.6	305700		0	24.638	178.5	27.5	14.44
1021	2023-06-08 04:50:09	94.265		16.24	16.24	1004.9	66.6	306000		0	24.634	178.7	27.7	14.43
1022	2023-06-08 04:55:09	94.313		16.24	16.24	1005.0	66.7	306300		0	24.627	178.7	27.5	14.46
1023	2023-06-08 05:00:09	94.393		16.23	16.23	1005.0	66.7	306600		0	24.618	178.7	27.7	14.47
1024	2023-06-08 05:05:09	94.215		16.23	16.23	1005.1	66.8	306900		0	24.640	178.9	27.7	14.49
1025	2023-06-08 05:10:09	94.406		16.22	16.22	1005.2	66.8	307200		0	24.615	179.2	27.9	14.51
1026	2023-06-08 05:15:09	94.323		16.23	16.23	1005.1	67.0	307500		0	24.626	180.4	27.8	14.60
1027	2023-06-08 05:20:09	94.287		16.24	16.24	1005.1	67.1	307800		0	24.629	182.5	27.9	14.77
1028	2023-06-08 05:25:09	94.190		16.25	16.25	1005.1	67.1	308100		0	24.640	182.4	27.7	14.93
1029	2023-06-08 05:30:09	94.130		16.25	16.25	1005.3	67.1	308400		0	24.645	182.3	27.9	15.07
1030	2023-06-08 05:35:09	94.265		16.24	16.24	1005.4	67.0	308700		0	24.628	182.0	27.9	15.15
1031	2023-06-08 05:40:09	94.206		16.24	16.24	1005.3	67.1	309000		0	24.637	182.3	27.9	15.20
1032	2023-06-08 05:45:09	94.185		16.24	16.24	1005.4	67.2	309300		0	24.639	182.2	27.7	15.36
1033	2023-06-08 05:50:09	94.343		16.25	16.25	1005.3	67.2	309600		0	24.619	182.0	27.9	15.49
1034	2023-06-08 05:55:09	94.203		16.25	16.25	1005.3	67.1	309900		0	24.636	181.9	28.1	15.61
1035	2023-06-08 06:00:09	94.260		16.24	16.24	1005.5	67.0	310200		0	24.627	181.6	28.1	15.65
1036	2023-06-08 06:05:09	94.257		16.23	16.23	1005.5	67.0	310500		0	24.629	181.8	28.1	15.64
1037	2023-06-08 06:10:09	94.107		16.22	16.22	1005.5	67.0	310800		0	24.649	181.7	28.1	15.65
1038	2023-06-08 06:15:09	94.215		16.21	16.21	1005.5	67.0	311100		0	24.636	181.9	28.3	15.65
1039	2023-06-08 06:20:09	94.225		16.21	16.21	1005.7	67.0	311400		0	24.633	181.9	28.3	15.64
1040	2023-06-08 06:25:09	94.212		16.21	16.21	1005.6	67.1	311700		0	24.636	181.8	27.8	15.63
1041	2023-06-08 06:30:09	94.215		16.20	16.20	1005.7	67.1	312000		0	24.635	181.9	27.9	15.66
1042	2023-06-08 06:35:09	94.125		16.22	16.22	1005.5	67.3	312300		0	24.647	182.0	28.0	15.82
1043	2023-06-08 06:40:09	94.231		16.23	16.23	1005.7	67.2	312600		0	24.630	181.7	28.0	15.91
1044	2023-06-08 06:45:09	94.275		16.22	16.22	1005.8	67.2	312900		0	24.624	181.5	27.8	15.97
1045	2023-06-08 06:50:09	94.127		16.22	16.22	1005.8	67.2	313200		0	24.644	181.3	28.0	16.09
1046	2023-06-08 06:55:09	94.141		16.22	16.22	1005.8	67.3	313500		0	24.641	181.4	28.2	16.19
1047	2023-06-08 07:00:09	94.177		16.23	16.23	1005.9	67.3	313800		0	24.635	181.2	28.1	16.34
1048	2023-06-08 07:05:09	94.160		16.24	16.24	1005.9	67.3	314100		0	24.634	181.4	27.9	16.51
1049	2023-06-08 07:10:09	94.159		16.25	16.25	1005.9	67.3	314400		0	24.635	180.9	27.9	16.68
1050	2023-06-08 07:15:09	94.259		16.26	16.26	1006.0	67.1	314700		0	24.620	180.7	27.9	16.85
1051	2023-06-08 07:20:09	94.146		16.26	16.26	1006.1	67.0	315000		0	24.632	180.5	28.1	17.02
1052	2023-06-08 07:25:09	94.134		16.27	16.27	1006.2	66.8	315300		0	24.632	180.2	27.7	17.16
1053	2023-06-08 07:30:09	94.169		16.27	16.27	1006.1	66.7	315600		0	24.628	179.9	27.9	17.30
1054	2023-06-08 07:35:09	94.241		16.27	16.27	1006.2	66.5	315900		0	24.618	179.7	28.0	17.43
1055	2023-06-08 07:40:09	94.210		16.28	16.28	1006.3	66.3	316200		0	24.619	179.7	27.7	17.58
1056	2023-06-08 07:45:09	94.143		16.28	16.28	1006.3	66.1	316500		0	24.629	179.3	28.2	17.66
1057	2023-06-08 07:50:09	94.145		16.27	16.27	1006.4	66.0	316800		0	24.628	179.3	28.0	17.74
1058	2023-06-08 07:55:09	94.369		16.29	16.29	1006.4	65.9	317100		0	24.598	179.1	27.9	17.93
1059	2023-06-08 08:00:09	94.091		16.29	16.29	1006.5	65.6	317400		0	24.632	178.6	27.9	18.06
1060	2023-06-08 08:05:09	94.221		16.28	16.28	1006.4	65.5	317700		0	24.617	178.5	27.9	18.15
1061	2023-06-08 08:10:09	94.188		16.28	16.28	1006.4	65.2	318000		0	24.621	178.2	28.2	18.21
1062	2023-06-08 08:15:09	94.308		16.28	16.28	1006.5	65.1	318300		0	24.605	178.1	27.8	18.32
1063	2023-06-08 08:20:09	94.130		16.29	16.29	1006.5	64.9	318600		0	24.626	178.1	27.5	18.43
1064	2023-06-08 08:25:09	94.164		16.30	16.30	1006.4	64.7	318900		0	24.622	177.7	27.7	18.50
1065	2023-06-08 08:30:09	94.273		16.29	16.29	1006.4	64.5	319200		0	24.609	177.6	27.8	18.63
1066	2023-06-08 08:35:09	94.243		16.30	16.30	1006.4	64.4	319500		0	24.612	177.2	28.0	18.74
1067	2023-06-08 08:40:09	94.178		16.30	16.30	1006.4	64.2	319800		0	24.620	177.1	28.0	18.83
1068	2023-06-08 08:45:09	94.252		16.30	16.30	1006.4	64.0	320100		0	24.610	177.0	28.0	18.94
1069	2023-06-08 08:50:09	94.287		16.31	16.31	1006.3	63.9	320400		0	24.606	176.7	28.1	19.03
1070	2023-06-08 08:55:09	94.196		16.30	16.30	1006.3	63.7	320700		0	24.618	176.7	28.1	19.14
1071	2023-06-08 09:00:09	94.346		16.32	16.32	1006.3	63.5	321000		0	24.598	176.3	27.9	19.23
1072	2023-06-08 09:05:09	94.332		16.31	16.31	1006.4	63.4	321300		0	24.600	176.4	27.9	19.32
1073	2023-06-08 09:10:09	94.309		16.31	16.31	1006.3	63.2	321600		0	24.603	176.2	27.8	19.42
1074	2023-06-08 09:15:09	94.405		16.31	16.31	1006.4	63.0	321900		0	24.590	176.1	27.8	19.52
1075	2023-06-08 09:20:09	94.206		16.33	16.33	1006.4	62.8	322200		0	24.614	176.0	28.0	19.62
1076	2023-06-08 09:25:09	94.083		16.33	16.33	1006.4	62.6	322500		0	24.628	175.6	28.1	19.75
1077	2023-06-08 09:30:09	94.207		16.34	16.34	1006.3	62.4	322800		0	24.613	175.7	27.9	19.85
1078	2023-06-08 09:35:09	94.188		16.34	16.34	1006.4	62.3	323100		0	24.614	175.4	28.3	19.96
1079	2023-06-08 09:40:09	94.190		16.35	16.35	1006.4	62.0	323400		0	24.612	175.1	27.9	20.07
1080	2023-06-08 09:45:09	94.174		16.34	16.34	1006.4	61.9	323700		0	24.615	175.1	28.0	20.18
1081	2023-06-08 09:50:09	94.281		16.36	16.36	1006.4	61.7	324000		0	24.601	174.8	27.9	20.29
1082	2023-06-08 09:55:09	94.266		16.37	16.37	1006.5	61.5	324300		0	24.601	174.8	28.2	20.40
1083	2023-06-08 10:00:09	94.249		16.37	16.37	1006.5	61.2	324600		0	24.602	174.5	28.1	20.51
1084	2023-06-08 10:05:09	94.146		16.38	16.38	1006.5	60.9	324900		0	24.615	174.2	27.9	20.63
1085	2023-06-08 10:10:09	94.289		16.39	16.39	1006.5	60.7	325200		0	24.595	174.1	27.9	20.72
1086	2023-06-08 10:15:09	94.304		16.40	16.40	1006.5	60.4	325500		0	24.592	174.0	27.9	20.83
1087	2023-06-08 10:20:09	94.207		16.40	16.40	1006.6	60.2	325800		0	24.603	173.7	28.2	20.92
1088	2023-06-08 10:25:09	94.252		16.41	16.41	1006.6	59.9	326100		0	24.597	173.5	27.8	21.01
1089	2023-06-08 10:30:09	94.319		16.41	16.41	1006.5	59.7	326400		0	24.588	173.3	27.9	21.09
1090	2023-06-08 10:35:09	94.212		16.42	16.42	1006.3	59.4	326700		0	24.603	173.2	27.9	21.17
1091	2023-06-08 10:40:09	94.148		16.43	16.43	1006.3	59.1	327000		0	24.610	172.9	28.0	21.28
1092	2023-06-08 10:45:09	94.240		16.44	16.44	1006.3	58.9	327300		0	24.599	172.6	28.0	21.37
1093	2023-06-08 10:50:09	94.359		16.45	16.45	1006.2	58.6	327600		0	24.583	172.2	27.9	21.43
1094	2023-06-08 10:55:09	94.211		16.47	16.47	1006.1	58.4	327900		0	24.601	171.9	28.1	21.53
1095	2023-06-08 11:00:09	94.250		16.48	16.48	1006.0	58.3	328200		0	24.596	171.6	28.2	21.63
1096	2023-06-08 11:05:09	94.459		16.50	16.50	1005.9	58.1	328500		0	24.568	171.1	28.0	21.74
1097	2023-06-08 11:10:09	94.283		16.51	16.51	1005.8	57.9	328800		0	24.590	170.8	27.9	21.79
1098	2023-06-08 11:15:09	94.383		16.52	16.52	1005.7	57.8	329100		0	24.577	170.4	27.8	21.87
1099	2023-06-08 11:20:09	94.243		16.53	16.53	1005.7	57.6	329400		0	24.594	169.8	28.3	21.94
1100	2023-06-08 11:25:09	94.374		16.53	16.53	1005.7	57.4	329700		0	24.577	169.1	27.6	21.99
1101	2023-06-08 11:30:09	94.335		16.56	16.56	1005.8	57.3	330000		0	24.580	168.8	28.1	22.05
1102	2023-06-08 11:35:09	94.386		16.57	16.57	1005.7	57.1	330300		0	24.572	167.9	27.9	22.12
1103	2023-06-08 11:40:09	94.372		16.58	16.58	1005.9	56.8	330600		0	24.571	167.4	28.0	22.17
1104	2023-06-08 11:45:09	94.396		16.59	16.59	1005.9	56.7	330900		0	24.566	166.7	28.4	22.23
1105	2023-06-08 11:50:09	94.389		16.59	16.59	1005.9	56.4	331200		0	24.568	166.1	27.9	22.25
1106	2023-06-08 11:55:09	94.303		16.61	16.61	1005.8	56.2	331500		0	24.577	165.6	28.0	22.28
1107	2023-06-08 12:00:09	94.426		16.61	16.61	1005.9	56.1	331800		0	24.560	165.2	28.0	22.34
1108	2023-06-08 12:05:09	94.403		16.64	16.64	1005.9	55.9	332100		0	24.560	164.9	28.0	22.37
1109	2023-06-08 12:10:09	94.405		16.65	16.65	1005.8	55.8	332400		0	24.560	164.5	27.9	22.42
1110	2023-06-08 12:15:09	94.360		16.66	16.66	1005.9	55.7	332700		0	24.563	164.0	28.1	22.49
1111	2023-06-08 12:20:09	94.522		16.69	16.69	1005.8	55.5	333000		0	24.540	163.6	27.8	22.57
1112	2023-06-08 12:25:09	94.453		16.70	16.70	1005.8	55.2	333300		0	24.547	163.0	27.9	22.71
1113	2023-06-08 12:30:09	94.437		16.70	16.70	1005.8	55.0	333600		0	24.549	162.8	28.0	22.62
1114	2023-06-08 12:35:09	94.476		16.68	16.68	1005.9	54.8	333900		0	24.546	162.9	28.0	22.45
1115	2023-06-08 12:40:09	94.449		16.65	16.65	1005.8	54.7	334200		0	24.553	162.9	27.9	22.22
1116	2023-06-08 12:45:09	94.370		16.63	16.63	1005.8	54.5	334500		0	24.566	163.4	27.8	22.00
1117	2023-06-08 12:50:09	94.561		16.63	16.63	1005.8	54.4	334800		0	24.542	163.4	27.9	21.94
1118	2023-06-08 12:55:09	94.402		16.64	16.64	1005.9	54.2	335100		0	24.560	163.7	28.3	21.80
1119	2023-06-08 13:00:09	94.395		16.65	16.65	1005.7	54.2	335400		0	24.562	163.8	28.0	21.85
1120	2023-06-08 13:05:09	94.410		16.68	16.68	1005.8	54.0	335700		0	24.556	163.7	27.9	21.96
1121	2023-06-08 13:10:09	94.143		16.73	16.73	1005.8	53.8	336000		0	24.584	163.5	28.1	22.11
1122	2023-06-08 13:15:09	94.662		16.84	16.84	1005.8	53.6	336300		0	24.506	163.1	28.1	22.23
1123	2023-06-08 13:20:09	94.464		16.83	16.83	1005.7	53.4	336600		0	24.533	162.8	28.1	22.35
1124	2023-06-08 13:25:09	94.600		16.80	16.80	1005.7	53.1	336900		0	24.519	162.5	28.2	22.46
1125	2023-06-08 13:30:09	94.390		16.79	16.79	1005.7	53.0	337200		0	24.546	162.2	28.0	22.52
1126	2023-06-08 13:35:09	94.556		16.78	16.78	1005.9	52.8	337500		0	24.525	162.2	28.3	22.54
1127	2023-06-08 13:40:09	94.527		16.78	16.78	1005.9	52.7	337800		0	24.528	162.2	28.4	22.59
1128	2023-06-08 13:45:09	94.391		16.78	16.78	1005.9	52.6	338100		0	24.545	162.2	28.2	22.67
1129	2023-06-08 13:50:09	94.548		16.79	16.79	1005.9	52.5	338400		0	24.523	162.0	28.1	22.76
1130	2023-06-08 13:55:09	94.494		16.81	16.81	1005.9	52.4	338700		0	24.530	161.8	28.2	22.75
1131	2023-06-08 14:00:09	94.535		16.81	16.81	1005.9	52.4	339000		0	24.524	161.7	28.0	22.82
1132	2023-06-08 14:05:09	94.489		16.83	16.83	1005.9	52.2	339300		0	24.527	161.6	28.1	23.03
1133	2023-06-08 14:10:09	94.553		16.84	16.84	1005.9	52.1	339600		0	24.518	161.6	28.2	23.03
1134	2023-06-08 14:15:09	94.442		16.83	16.83	1006.1	52.1	339900		0	24.531	161.4	28.1	23.00
1135	2023-06-08 14:20:09	94.504		16.82	16.82	1005.9	52.3	340200		0	24.527	161.4	28.2	22.90
1136	2023-06-08 14:25:09	94.581		16.80	16.80	1005.9	52.4	340500		0	24.519	161.6	28.2	22.80
1137	2023-06-08 14:30:09	94.684		16.78	16.78	1006.0	52.5	340800		0	24.507	161.6	28.1	22.67
1138	2023-06-08 14:35:09	94.642		16.78	16.78	1006.0	52.6	341100		0	24.512	161.7	28.1	22.64
1139	2023-06-08 14:40:09	94.629		16.77	16.77	1006.1	52.7	341400		0	24.514	162.0	28.2	22.51
1140	2023-06-08 14:45:09	94.585		16.76	16.76	1006.0	52.7	341700		0	24.521	162.1	28.2	22.35
1141	2023-06-08 14:50:09	94.539		16.75	16.75	1006.0	52.8	342000		0	24.529	162.4	28.1	22.22
1142	2023-06-08 14:55:09	94.481		16.74	16.74	1005.9	52.8	342300		0	24.538	162.4	27.9	22.04
1143	2023-06-08 15:00:09	94.559		16.74	16.74	1005.9	53.0	342600		0	24.528	162.7	28.2	21.89
1144	2023-06-08 15:05:09	94.495		16.73	16.73	1005.9	53.1	342900		0	24.538	162.9	27.7	21.71
1145	2023-06-08 15:10:09	94.506		16.73	16.73	1005.8	53.2	343200		0	24.538	163.3	28.1	21.58
1146	2023-06-08 15:15:09	94.590		16.73	16.73	1005.8	53.4	343500		0	24.528	163.4	28.0	21.47
1147	2023-06-08 15:20:09	94.574		16.73	16.73	1005.8	53.5	343800		0	24.529	163.5	28.0	21.37
1148	2023-06-08 15:25:09	94.572		16.74	16.74	1005.7	53.7	344100		0	24.530	163.5	27.9	21.29
1149	2023-06-08 15:30:09	94.467		16.74	16.74	1005.8	53.8	344400		0	24.542	163.7	27.9	21.21
1150	2023-06-08 15:35:09	94.499		16.75	16.75	1005.9	53.9	344700		0	24.536	163.5	28.1	21.13
1151	2023-06-08 15:40:09	94.495		16.74	16.74	1006.0	54.1	345000		0	24.536	164.0	28.1	21.06
1152	2023-06-08 15:45:09	94.587		16.74	16.74	1006.0	54.2	345300		0	24.525	163.9	28.1	20.95
1153	2023-06-08 15:50:09	94.570		16.74	16.74	1006.0	54.3	345600		0	24.527	164.2	28.2	20.86
1154	2023-06-08 15:55:09	94.418		16.74	16.74	1006.0	54.5	345900		0	24.546	164.3	27.9	20.80
1155	2023-06-08 16:00:09	94.593		16.74	16.74	1005.9	54.6	346200		0	24.525	164.3	28.1	20.73
1156	2023-06-08 16:05:09	94.579		16.74	16.74	1005.8	54.6	346500		0	24.528	164.4	27.9	20.66
1157	2023-06-08 16:10:09	94.650		16.74	16.74	1005.9	54.7	346800		0	24.517	164.5	27.8	20.60
